year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 2863 335.140 452.880 606.970 1049.470 1601.880 1735.130 
 2864 335.110 452.770 606.780 1049.110 1601.370 1734.790 
 2865 335.080 452.660 606.590 1048.750 1600.850 1734.440 
 2866 335.050 452.540 606.400 1048.390 1600.340 1734.090 
 2867 335.010 452.430 606.210 1048.030 1599.820 1733.750 
 2868 334.980 452.310 606.020 1047.670 1599.310 1733.400 
 2869 334.950 452.200 605.830 1047.310 1598.790 1733.060 
 2870 334.910 452.090 605.650 1046.950 1598.280 1732.710 
 2871 334.880 451.970 605.460 1046.590 1597.760 1732.370 
 2872 334.850 451.860 605.270 1046.230 1597.250 1732.030 
 2873 334.820 451.750 605.080 1045.870 1596.740 1731.680 
 2874 334.780 451.630 604.890 1045.520 1596.220 1731.340 
 2875 334.750 451.520 604.710 1045.160 1595.710 1730.990 
 2876 334.720 451.410 604.520 1044.800 1595.200 1730.650 
 2877 334.690 451.290 604.330 1044.440 1594.690 1730.310 
 2878 334.650 451.180 604.150 1044.090 1594.180 1729.960 
 2879 334.620 451.070 603.960 1043.730 1593.670 1729.620 
 2880 334.590 450.960 603.770 1043.380 1593.160 1729.280 
 2881 334.560 450.850 603.590 1043.020 1592.650 1728.940 
 2882 334.530 450.730 603.400 1042.670 1592.140 1728.590 
 2883 334.490 450.620 603.210 1042.310 1591.630 1728.250 
 2884 334.460 450.510 603.030 1041.960 1591.120 1727.910 
 2885 334.430 450.400 602.840 1041.600 1590.610 1727.570 
 2886 334.400 450.290 602.660 1041.250 1590.100 1727.220 
 2887 334.370 450.170 602.470 1040.900 1589.590 1726.880 
 2888 334.330 450.060 602.290 1040.540 1589.090 1726.540 
 2889 334.300 449.950 602.100 1040.190 1588.580 1726.200 
 2890 334.270 449.840 601.920 1039.840 1588.070 1725.860 
 2891 334.240 449.730 601.730 1039.490 1587.570 1725.520 
 2892 334.210 449.620 601.550 1039.130 1587.060 1725.180 
 2893 334.170 449.510 601.360 1038.780 1586.550 1724.840 
 2894 334.140 449.400 601.180 1038.430 1586.050 1724.500 
 2895 334.110 449.290 601.000 1038.080 1585.540 1724.160 
 2896 334.080 449.180 600.810 1037.730 1585.040 1723.820 
 2897 334.050 449.070 600.630 1037.380 1584.540 1723.480 
 2898 334.020 448.960 600.450 1037.030 1584.030 1723.140 
 2899 333.980 448.850 600.260 1036.680 1583.530 1722.800 
 2900 333.950 448.740 600.080 1036.330 1583.030 1722.460 
 2901 333.920 448.630 599.900 1035.990 1582.520 1722.120 
 2902 333.890 448.520 599.720 1035.640 1582.020 1721.780 
 2903 333.860 448.410 599.530 1035.290 1581.520 1721.440 
 2904 333.830 448.300 599.350 1034.940 1581.020 1721.100 
 2905 333.790 448.190 599.170 1034.600 1580.520 1720.760 
 2906 333.760 448.080 598.990 1034.250 1580.020 1720.430 
 2907 333.730 447.970 598.810 1033.900 1579.520 1720.090 
 2908 333.700 447.860 598.630 1033.560 1579.020 1719.750 
 2909 333.670 447.750 598.440 1033.210 1578.520 1719.410 
 2910 333.640 447.650 598.260 1032.870 1578.020 1719.080 
 2911 333.610 447.540 598.080 1032.520 1577.520 1718.740 
 2912 333.580 447.430 597.900 1032.180 1577.020 1718.400 
 2913 333.540 447.320 597.720 1031.830 1576.520 1718.060 
 2914 333.510 447.210 597.540 1031.490 1576.020 1717.730 
 2915 333.480 447.100 597.360 1031.140 1575.520 1717.390 
 2916 333.450 447.000 597.180 1030.800 1575.030 1717.050 
 2917 333.420 446.890 597.000 1030.460 1574.530 1716.720 
 2918 333.390 446.780 596.820 1030.120 1574.030 1716.380 
 2919 333.360 446.670 596.640 1029.770 1573.540 1716.050 
 2920 333.330 446.570 596.470 1029.430 1573.040 1715.710 
 2921 333.300 446.460 596.290 1029.090 1572.550 1715.370 
 2922 333.260 446.350 596.110 1028.750 1572.050 1715.040 
 2923 333.230 446.250 595.930 1028.410 1571.560 1714.700 
 2924 333.200 446.140 595.750 1028.070 1571.060 1714.370 
 2925 333.170 446.030 595.570 1027.730 1570.570 1714.030 
 2926 333.140 445.920 595.400 1027.390 1570.080 1713.700 
 2927 333.110 445.820 595.220 1027.050 1569.580 1713.360 
 2928 333.080 445.710 595.040 1026.710 1569.090 1713.030 
 2929 333.050 445.610 594.860 1026.370 1568.600 1712.700 
 2930 333.020 445.500 594.690 1026.030 1568.100 1712.360 
 2931 332.990 445.390 594.510 1025.700 1567.610 1712.030 
 2932 332.960 445.290 594.330 1025.360 1567.120 1711.690 
 2933 332.930 445.180 594.150 1025.020 1566.630 1711.360 
 2934 332.900 445.080 593.980 1024.680 1566.140 1711.030 
 2935 332.870 444.970 593.800 1024.350 1565.650 1710.690 
 2936 332.840 444.870 593.630 1024.010 1565.160 1710.360 
 2937 332.810 444.760 593.450 1023.670 1564.670 1710.030 
 2938 332.780 444.650 593.270 1023.340 1564.180 1709.700 
 2939 332.750 444.550 593.100 1023.000 1563.690 1709.360 
 2940 332.710 444.440 592.920 1022.670 1563.200 1709.030 
 2941 332.680 444.340 592.750 1022.330 1562.720 1708.700 
 2942 332.650 444.240 592.570 1022.000 1562.230 1708.370 
 2943 332.620 444.130 592.400 1021.670 1561.740 1708.040 
 2944 332.590 444.030 592.220 1021.330 1561.250 1707.700 
 2945 332.560 443.920 592.050 1021.000 1560.770 1707.370 
 2946 332.530 443.820 591.880 1020.670 1560.280 1707.040 
 2947 332.500 443.710 591.700 1020.330 1559.790 1706.710 
 2948 332.470 443.610 591.530 1020.000 1559.310 1706.380 
 2949 332.440 443.510 591.350 1019.670 1558.820 1706.050 
 2950 332.410 443.400 591.180 1019.340 1558.340 1705.720 
 2951 332.380 443.300 591.010 1019.010 1557.850 1705.390 
 2952 332.350 443.200 590.830 1018.680 1557.370 1705.060 
 2953 332.320 443.090 590.660 1018.340 1556.880 1704.730 
 2954 332.290 442.990 590.490 1018.010 1556.400 1704.400 
 2955 332.260 442.890 590.320 1017.680 1555.920 1704.070 
 2956 332.230 442.780 590.140 1017.350 1555.430 1703.740 
 2957 332.200 442.680 589.970 1017.030 1554.950 1703.410 
 2958 332.180 442.580 589.800 1016.700 1554.470 1703.080 
 2959 332.150 442.470 589.630 1016.370 1553.990 1702.750 
 2960 332.120 442.370 589.450 1016.040 1553.510 1702.420 
 2961 332.090 442.270 589.280 1015.710 1553.030 1702.090 
 2962 332.060 442.170 589.110 1015.380 1552.540 1701.770 
 2963 332.030 442.060 588.940 1015.060 1552.060 1701.440 
 2964 332.000 441.960 588.770 1014.730 1551.580 1701.110 
 2965 331.970 441.860 588.600 1014.400 1551.100 1700.780 
 2966 331.940 441.760 588.430 1014.080 1550.620 1700.450 
 2967 331.910 441.660 588.260 1013.750 1550.150 1700.130 
 2968 331.880 441.560 588.090 1013.430 1549.670 1699.800 
 2969 331.850 441.450 587.920 1013.100 1549.190 1699.470 
 2970 331.820 441.350 587.750 1012.770 1548.710 1699.140 
 2971 331.790 441.250 587.580 1012.450 1548.230 1698.820 
 2972 331.760 441.150 587.410 1012.130 1547.760 1698.490 
 2973 331.730 441.050 587.240 1011.800 1547.280 1698.160 
 2974 331.700 440.950 587.070 1011.480 1546.800 1697.840 
 2975 331.670 440.850 586.900 1011.150 1546.330 1697.510 
 2976 331.650 440.750 586.730 1010.830 1545.850 1697.190 
 2977 331.620 440.650 586.560 1010.510 1545.370 1696.860 
 2978 331.590 440.550 586.390 1010.190 1544.900 1696.530 
 2979 331.560 440.440 586.220 1009.860 1544.420 1696.210 
 2980 331.530 440.340 586.060 1009.540 1543.950 1695.880 
 2981 331.500 440.240 585.890 1009.220 1543.480 1695.560 
 2982 331.470 440.140 585.720 1008.900 1543.000 1695.230 
 2983 331.440 440.040 585.550 1008.580 1542.530 1694.910 
 2984 331.410 439.940 585.380 1008.260 1542.050 1694.580 
 2985 331.380 439.840 585.220 1007.940 1541.580 1694.260 
 2986 331.360 439.750 585.050 1007.620 1541.110 1693.930 
 2987 331.330 439.650 584.880 1007.300 1540.640 1693.610 
 2988 331.300 439.550 584.720 1006.980 1540.170 1693.290 
 2989 331.270 439.450 584.550 1006.660 1539.690 1692.960 
 2990 331.240 439.350 584.380 1006.340 1539.220 1692.640 
 2991 331.210 439.250 584.220 1006.020 1538.750 1692.310 
 2992 331.180 439.150 584.050 1005.710 1538.280 1691.990 
 2993 331.150 439.050 583.880 1005.390 1537.810 1691.670 
 2994 331.130 438.950 583.720 1005.070 1537.340 1691.350 
 2995 331.100 438.850 583.550 1004.750 1536.870 1691.020 
 2996 331.070 438.760 583.390 1004.440 1536.400 1690.700 
 2997 331.040 438.660 583.220 1004.120 1535.930 1690.380 
 2998 331.010 438.560 583.060 1003.810 1535.470 1690.060 
 2999 330.980 438.460 582.890 1003.490 1535.000 1689.730 
 3000 330.960 438.360 582.730 1003.180 1534.530 1689.410 
 3001 330.930 438.270 582.560 1002.860 1534.060 1689.090 
 3002 330.900 438.170 582.400 1002.550 1533.600 1688.770 
 3003 330.870 438.070 582.230 1002.230 1533.130 1688.450 
 3004 330.840 437.970 582.070 1001.920 1532.660 1688.120 
 3005 330.810 437.880 581.910 1001.600 1532.200 1687.800 
 3006 330.790 437.780 581.740 1001.290 1531.730 1687.480 
 3007 330.760 437.680 581.580 1000.980 1531.270 1687.160 
 3008 330.730 437.580 581.410 1000.660 1530.800 1686.840 
 3009 330.700 437.490 581.250 1000.350 1530.340 1686.520 
 3010 330.670 437.390 581.090 1000.040 1529.870 1686.200 
 3011 330.640 437.290 580.930 999.730 1529.410 1685.880 
 3012 330.620 437.200 580.760 999.420 1528.940 1685.560 
 3013 330.590 437.100 580.600 999.100 1528.480 1685.240 
 3014 330.560 437.000 580.440 998.790 1528.020 1684.920 
 3015 330.530 436.910 580.280 998.480 1527.560 1684.600 
 3016 330.500 436.810 580.110 998.170 1527.090 1684.280 
 3017 330.480 436.710 579.950 997.860 1526.630 1683.960 
 3018 330.450 436.620 579.790 997.550 1526.170 1683.640 
 3019 330.420 436.520 579.630 997.240 1525.710 1683.330 
 3020 330.390 436.430 579.470 996.930 1525.250 1683.010 
 3021 330.370 436.330 579.310 996.620 1524.790 1682.690 
 3022 330.340 436.240 579.140 996.320 1524.330 1682.370 
 3023 330.310 436.140 578.980 996.010 1523.870 1682.050 
 3024 330.280 436.040 578.820 995.700 1523.410 1681.730 
 3025 330.250 435.950 578.660 995.390 1522.950 1681.420 
 3026 330.230 435.850 578.500 995.090 1522.490 1681.100 
 3027 330.200 435.760 578.340 994.780 1522.030 1680.780 
 3028 330.170 435.660 578.180 994.470 1521.570 1680.460 
 3029 330.140 435.570 578.020 994.170 1521.110 1680.150 
 3030 330.120 435.480 577.860 993.860 1520.660 1679.830 
 3031 330.090 435.380 577.700 993.550 1520.200 1679.510 
 3032 330.060 435.290 577.540 993.250 1519.740 1679.200 
 3033 330.030 435.190 577.380 992.940 1519.290 1678.880 
 3034 330.010 435.100 577.220 992.640 1518.830 1678.560 
 3035 329.980 435.000 577.060 992.330 1518.370 1678.250 
 3036 329.950 434.910 576.910 992.030 1517.920 1677.930 
 3037 329.920 434.820 576.750 991.730 1517.460 1677.620 
 3038 329.900 434.720 576.590 991.420 1517.010 1677.300 
 3039 329.870 434.630 576.430 991.120 1516.550 1676.980 
 3040 329.840 434.530 576.270 990.820 1516.100 1676.670 
 3041 329.820 434.440 576.110 990.510 1515.640 1676.350 
 3042 329.790 434.350 575.960 990.210 1515.190 1676.040 
 3043 329.760 434.250 575.800 989.910 1514.740 1675.720 
 3044 329.730 434.160 575.640 989.610 1514.280 1675.410 
 3045 329.710 434.070 575.480 989.310 1513.830 1675.090 
 3046 329.680 433.970 575.330 989.000 1513.380 1674.780 
 3047 329.650 433.880 575.170 988.700 1512.930 1674.470 
 3048 329.630 433.790 575.010 988.400 1512.480 1674.150 
 3049 329.600 433.700 574.860 988.100 1512.020 1673.840 
 3050 329.570 433.600 574.700 987.800 1511.570 1673.520 
 3051 329.540 433.510 574.540 987.500 1511.120 1673.210 
 3052 329.520 433.420 574.390 987.200 1510.670 1672.900 
 3053 329.490 433.330 574.230 986.910 1510.220 1672.580 
 3054 329.460 433.230 574.070 986.610 1509.770 1672.270 
 3055 329.440 433.140 573.920 986.310 1509.320 1671.960 
 3056 329.410 433.050 573.760 986.010 1508.870 1671.650 
 3057 329.380 432.960 573.610 985.710 1508.430 1671.330 
 3058 329.360 432.870 573.450 985.410 1507.980 1671.020 
 3059 329.330 432.780 573.300 985.120 1507.530 1670.710 
 3060 329.300 432.680 573.140 984.820 1507.080 1670.400 
 3061 329.280 432.590 572.990 984.520 1506.630 1670.090 
 3062 329.250 432.500 572.830 984.230 1506.190 1669.770 
 3063 329.220 432.410 572.680 983.930 1505.740 1669.460 
 3064 329.200 432.320 572.520 983.640 1505.290 1669.150 
 3065 329.170 432.230 572.370 983.340 1504.850 1668.840 
 3066 329.140 432.140 572.220 983.040 1504.400 1668.530 
 3067 329.120 432.050 572.060 982.750 1503.960 1668.220 
 3068 329.090 431.960 571.910 982.460 1503.510 1667.910 
 3069 329.060 431.870 571.760 982.160 1503.070 1667.600 
 3070 329.040 431.770 571.600 981.870 1502.620 1667.290 
 3071 329.010 431.680 571.450 981.570 1502.180 1666.980 
 3072 328.990 431.590 571.300 981.280 1501.730 1666.670 
 3073 328.960 431.500 571.140 980.990 1501.290 1666.360 
 3074 328.930 431.410 570.990 980.690 1500.850 1666.050 
 3075 328.910 431.320 570.840 980.400 1500.400 1665.740 
 3076 328.880 431.230 570.690 980.110 1499.960 1665.430 
 3077 328.850 431.140 570.530 979.820 1499.520 1665.120 
 3078 328.830 431.050 570.380 979.530 1499.080 1664.810 
 3079 328.800 430.960 570.230 979.230 1498.640 1664.500 
 3080 328.780 430.880 570.080 978.940 1498.200 1664.190 
 3081 328.750 430.790 569.930 978.650 1497.750 1663.880 
 3082 328.720 430.700 569.770 978.360 1497.310 1663.570 
 3083 328.700 430.610 569.620 978.070 1496.870 1663.270 
 3084 328.670 430.520 569.470 977.780 1496.430 1662.960 
 3085 328.650 430.430 569.320 977.490 1495.990 1662.650 
 3086 328.620 430.340 569.170 977.200 1495.550 1662.340 
 3087 328.590 430.250 569.020 976.910 1495.120 1662.030 
 3088 328.570 430.160 568.870 976.620 1494.680 1661.730 
 3089 328.540 430.070 568.720 976.340 1494.240 1661.420 
 3090 328.520 429.990 568.570 976.050 1493.800 1661.110 
 3091 328.490 429.900 568.420 975.760 1493.360 1660.800 
 3092 328.460 429.810 568.270 975.470 1492.920 1660.500 
 3093 328.440 429.720 568.120 975.190 1492.490 1660.190 
 3094 328.410 429.630 567.970 974.900 1492.050 1659.880 
 3095 328.390 429.550 567.820 974.610 1491.610 1659.580 
 3096 328.360 429.460 567.670 974.320 1491.180 1659.270 
 3097 328.340 429.370 567.520 974.040 1490.740 1658.970 
 3098 328.310 429.280 567.370 973.750 1490.310 1658.660 
 3099 328.280 429.200 567.220 973.470 1489.870 1658.350 
 3100 328.260 429.110 567.080 973.180 1489.440 1658.050 
 3101 328.230 429.020 566.930 972.900 1489.000 1657.740 
 3102 328.210 428.930 566.780 972.610 1488.570 1657.440 
 3103 328.180 428.850 566.630 972.330 1488.130 1657.130 
 3104 328.160 428.760 566.480 972.040 1487.700 1656.830 
 3105 328.130 428.670 566.330 971.760 1487.270 1656.520 
 3106 328.110 428.590 566.190 971.480 1486.830 1656.220 
 3107 328.080 428.500 566.040 971.190 1486.400 1655.910 
 3108 328.050 428.410 565.890 970.910 1485.970 1655.610 
 3109 328.030 428.330 565.740 970.630 1485.540 1655.310 
 3110 328.000 428.240 565.600 970.340 1485.100 1655.000 
 3111 327.980 428.150 565.450 970.060 1484.670 1654.700 
 3112 327.950 428.070 565.300 969.780 1484.240 1654.390 
 3113 327.930 427.980 565.160 969.500 1483.810 1654.090 
 3114 327.900 427.890 565.010 969.220 1483.380 1653.790 
 3115 327.880 427.810 564.860 968.940 1482.950 1653.480 
 3116 327.850 427.720 564.720 968.650 1482.520 1653.180 
 3117 327.830 427.640 564.570 968.370 1482.090 1652.880 
 3118 327.800 427.550 564.430 968.090 1481.660 1652.580 
 3119 327.780 427.470 564.280 967.810 1481.230 1652.270 
 3120 327.750 427.380 564.130 967.530 1480.800 1651.970 
 3121 327.730 427.290 563.990 967.250 1480.380 1651.670 
 3122 327.700 427.210 563.840 966.980 1479.950 1651.370 
 3123 327.680 427.120 563.700 966.700 1479.520 1651.060 
 3124 327.650 427.040 563.550 966.420 1479.090 1650.760 
 3125 327.630 426.950 563.410 966.140 1478.670 1650.460 
 3126 327.600 426.870 563.260 965.860 1478.240 1650.160 
 3127 327.580 426.780 563.120 965.580 1477.810 1649.860 
 3128 327.550 426.700 562.970 965.310 1477.390 1649.560 
 3129 327.530 426.620 562.830 965.030 1476.960 1649.260 
 3130 327.500 426.530 562.690 964.750 1476.540 1648.960 
 3131 327.480 426.450 562.540 964.480 1476.110 1648.660 
 3132 327.450 426.360 562.400 964.200 1475.690 1648.350 
 3133 327.430 426.280 562.250 963.920 1475.260 1648.050 
 3134 327.400 426.190 562.110 963.650 1474.840 1647.750 
 3135 327.380 426.110 561.970 963.370 1474.410 1647.450 
 3136 327.350 426.030 561.820 963.100 1473.990 1647.150 
 3137 327.330 425.940 561.680 962.820 1473.570 1646.850 
 3138 327.310 425.860 561.540 962.550 1473.140 1646.550 
 3139 327.280 425.770 561.400 962.270 1472.720 1646.260 
 3140 327.260 425.690 561.250 962.000 1472.300 1645.960 
 3141 327.230 425.610 561.110 961.720 1471.870 1645.660 
 3142 327.210 425.520 560.970 961.450 1471.450 1645.360 
 3143 327.180 425.440 560.830 961.180 1471.030 1645.060 
 3144 327.160 425.360 560.680 960.900 1470.610 1644.760 
 3145 327.130 425.270 560.540 960.630 1470.190 1644.460 
 3146 327.110 425.190 560.400 960.360 1469.770 1644.160 
 3147 327.090 425.110 560.260 960.090 1469.350 1643.870 
 3148 327.060 425.030 560.120 959.810 1468.930 1643.570 
 3149 327.040 424.940 559.980 959.540 1468.510 1643.270 
 3150 327.010 424.860 559.830 959.270 1468.090 1642.970 
 3151 326.990 424.780 559.690 959.000 1467.670 1642.670 
 3152 326.960 424.700 559.550 958.730 1467.250 1642.380 
 3153 326.940 424.610 559.410 958.460 1466.830 1642.080 
 3154 326.920 424.530 559.270 958.190 1466.410 1641.780 
 3155 326.890 424.450 559.130 957.920 1466.000 1641.490 
 3156 326.870 424.370 558.990 957.650 1465.580 1641.190 
 3157 326.840 424.290 558.850 957.380 1465.160 1640.890 
 3158 326.820 424.200 558.710 957.110 1464.740 1640.600 
 3159 326.790 424.120 558.570 956.840 1464.330 1640.300 
 3160 326.770 424.040 558.430 956.570 1463.910 1640.000 
 3161 326.750 423.960 558.290 956.300 1463.500 1639.710 
 3162 326.720 423.880 558.150 956.040 1463.080 1639.410 
 3163 326.700 423.800 558.010 955.770 1462.660 1639.120 
 3164 326.680 423.710 557.870 955.500 1462.250 1638.820 
 3165 326.650 423.630 557.730 955.230 1461.830 1638.530 
 3166 326.630 423.550 557.600 954.960 1461.420 1638.230 
 3167 326.600 423.470 557.460 954.700 1461.010 1637.940 
 3168 326.580 423.390 557.320 954.430 1460.590 1637.640 
 3169 326.560 423.310 557.180 954.160 1460.180 1637.350 
 3170 326.530 423.230 557.040 953.900 1459.760 1637.050 
 3171 326.510 423.150 556.900 953.630 1459.350 1636.760 
 3172 326.480 423.070 556.760 953.370 1458.940 1636.460 
 3173 326.460 422.990 556.630 953.100 1458.530 1636.170 
 3174 326.440 422.910 556.490 952.840 1458.110 1635.870 
 3175 326.410 422.830 556.350 952.570 1457.700 1635.580 
 3176 326.390 422.750 556.210 952.310 1457.290 1635.290 
 3177 326.370 422.670 556.080 952.040 1456.880 1634.990 
 3178 326.340 422.590 555.940 951.780 1456.470 1634.700 
 3179 326.320 422.510 555.800 951.520 1456.060 1634.410 
 3180 326.300 422.430 555.670 951.250 1455.650 1634.110 
 3181 326.270 422.350 555.530 950.990 1455.240 1633.820 
 3182 326.250 422.270 555.390 950.730 1454.830 1633.530 
 3183 326.220 422.190 555.260 950.460 1454.420 1633.240 
 3184 326.200 422.110 555.120 950.200 1454.010 1632.940 
 3185 326.180 422.030 554.980 949.940 1453.600 1632.650 
 3186 326.150 421.950 554.850 949.680 1453.190 1632.360 
 3187 326.130 421.870 554.710 949.410 1452.780 1632.070 
 3188 326.110 421.790 554.580 949.150 1452.380 1631.780 
 3189 326.080 421.710 554.440 948.890 1451.970 1631.480 
 3190 326.060 421.630 554.300 948.630 1451.560 1631.190 
 3191 326.040 421.550 554.170 948.370 1451.150 1630.900 
 3192 326.010 421.480 554.030 948.110 1450.750 1630.610 
 3193 325.990 421.400 553.900 947.850 1450.340 1630.320 
 3194 325.970 421.320 553.760 947.590 1449.930 1630.030 
 3195 325.940 421.240 553.630 947.330 1449.530 1629.740 
 3196 325.920 421.160 553.490 947.070 1449.120 1629.450 
 3197 325.900 421.080 553.360 946.810 1448.720 1629.160 
 3198 325.880 421.000 553.230 946.550 1448.310 1628.870 
 3199 325.850 420.930 553.090 946.300 1447.910 1628.580 
 3200 325.830 420.850 552.960 946.040 1447.500 1628.290 
 3201 325.810 420.770 552.820 945.780 1447.100 1628.000 
 3202 325.780 420.690 552.690 945.520 1446.690 1627.710 
 3203 325.760 420.620 552.560 945.260 1446.290 1627.420 
 3204 325.740 420.540 552.420 945.010 1445.890 1627.130 
 3205 325.710 420.460 552.290 944.750 1445.480 1626.840 
 3206 325.690 420.380 552.160 944.490 1445.080 1626.550 
 3207 325.670 420.310 552.020 944.240 1444.680 1626.260 
 3208 325.650 420.230 551.890 943.980 1444.280 1625.970 
 3209 325.620 420.150 551.760 943.720 1443.880 1625.680 
 3210 325.600 420.070 551.620 943.470 1443.470 1625.390 
 3211 325.580 420.000 551.490 943.210 1443.070 1625.110 
 3212 325.550 419.920 551.360 942.960 1442.670 1624.820 
 3213 325.530 419.840 551.230 942.700 1442.270 1624.530 
 3214 325.510 419.770 551.090 942.450 1441.870 1624.240 
 3215 325.490 419.690 550.960 942.190 1441.470 1623.950 
 3216 325.460 419.610 550.830 941.940 1441.070 1623.670 
 3217 325.440 419.540 550.700 941.680 1440.670 1623.380 
 3218 325.420 419.460 550.570 941.430 1440.270 1623.090 
 3219 325.400 419.380 550.440 941.180 1439.870 1622.800 
 3220 325.370 419.310 550.300 940.920 1439.470 1622.520 
 3221 325.350 419.230 550.170 940.670 1439.080 1622.230 
 3222 325.330 419.150 550.040 940.420 1438.680 1621.940 
 3223 325.310 419.080 549.910 940.170 1438.280 1621.660 
 3224 325.280 419.000 549.780 939.910 1437.880 1621.370 
 3225 325.260 418.930 549.650 939.660 1437.490 1621.080 
 3226 325.240 418.850 549.520 939.410 1437.090 1620.800 
 3227 325.220 418.780 549.390 939.160 1436.690 1620.510 
 3228 325.190 418.700 549.260 938.910 1436.300 1620.230 
 3229 325.170 418.620 549.130 938.660 1435.900 1619.940 
 3230 325.150 418.550 549.000 938.410 1435.500 1619.660 
 3231 325.130 418.470 548.870 938.160 1435.110 1619.370 
 3232 325.100 418.400 548.740 937.910 1434.710 1619.090 
 3233 325.080 418.320 548.610 937.660 1434.320 1618.800 
 3234 325.060 418.250 548.480 937.410 1433.920 1618.520 
 3235 325.040 418.170 548.350 937.160 1433.530 1618.230 
 3236 325.010 418.100 548.220 936.910 1433.140 1617.950 
 3237 324.990 418.020 548.090 936.660 1432.740 1617.660 
 3238 324.970 417.950 547.960 936.410 1432.350 1617.380 
 3239 324.950 417.870 547.830 936.160 1431.960 1617.090 
 3240 324.930 417.800 547.700 935.910 1431.560 1616.810 
 3241 324.900 417.730 547.580 935.660 1431.170 1616.530 
 3242 324.880 417.650 547.450 935.420 1430.780 1616.240 
 3243 324.860 417.580 547.320 935.170 1430.390 1615.960 
 3244 324.840 417.500 547.190 934.920 1429.990 1615.680 
 3245 324.820 417.430 547.060 934.670 1429.600 1615.390 
 3246 324.790 417.350 546.940 934.430 1429.210 1615.110 
 3247 324.770 417.280 546.810 934.180 1428.820 1614.830 
 3248 324.750 417.210 546.680 933.930 1428.430 1614.540 
 3249 324.730 417.130 546.550 933.690 1428.040 1614.260 
 3250 324.710 417.060 546.430 933.440 1427.650 1613.980 
 3251 324.680 416.990 546.300 933.200 1427.260 1613.700 
 3252 324.660 416.910 546.170 932.950 1426.870 1613.410 
 3253 324.640 416.840 546.040 932.710 1426.480 1613.130 
 3254 324.620 416.760 545.920 932.460 1426.090 1612.850 
 3255 324.600 416.690 545.790 932.220 1425.700 1612.570 
 3256 324.570 416.620 545.660 931.970 1425.310 1612.290 
 3257 324.550 416.550 545.540 931.730 1424.930 1612.000 
 3258 324.530 416.470 545.410 931.490 1424.540 1611.720 
 3259 324.510 416.400 545.280 931.240 1424.150 1611.440 
 3260 324.490 416.330 545.160 931.000 1423.760 1611.160 
 3261 324.470 416.250 545.030 930.750 1423.380 1610.880 
 3262 324.440 416.180 544.910 930.510 1422.990 1610.600 
 3263 324.420 416.110 544.780 930.270 1422.600 1610.320 
 3264 324.400 416.040 544.660 930.030 1422.220 1610.040 
 3265 324.380 415.960 544.530 929.780 1421.830 1609.760 
 3266 324.360 415.890 544.410 929.540 1421.450 1609.480 
 3267 324.340 415.820 544.280 929.300 1421.060 1609.200 
 3268 324.320 415.750 544.150 929.060 1420.680 1608.920 
 3269 324.290 415.670 544.030 928.820 1420.290 1608.640 
 3270 324.270 415.600 543.910 928.580 1419.910 1608.360 
 3271 324.250 415.530 543.780 928.340 1419.520 1608.080 
 3272 324.230 415.460 543.660 928.100 1419.140 1607.800 
 3273 324.210 415.390 543.530 927.860 1418.760 1607.520 
 3274 324.190 415.310 543.410 927.620 1418.370 1607.240 
 3275 324.170 415.240 543.280 927.380 1417.990 1606.960 
 3276 324.140 415.170 543.160 927.140 1417.610 1606.680 
 3277 324.120 415.100 543.040 926.900 1417.220 1606.410 
 3278 324.100 415.030 542.910 926.660 1416.840 1606.130 
 3279 324.080 414.960 542.790 926.420 1416.460 1605.850 
 3280 324.060 414.890 542.660 926.180 1416.080 1605.570 
 3281 324.040 414.820 542.540 925.940 1415.700 1605.290 
 3282 324.020 414.740 542.420 925.700 1415.320 1605.020 
 3283 324.000 414.670 542.290 925.470 1414.930 1604.740 
 3284 323.970 414.600 542.170 925.230 1414.550 1604.460 
 3285 323.950 414.530 542.050 924.990 1414.170 1604.180 
 3286 323.930 414.460 541.930 924.750 1413.790 1603.910 
 3287 323.910 414.390 541.800 924.520 1413.410 1603.630 
 3288 323.890 414.320 541.680 924.280 1413.030 1603.350 
 3289 323.870 414.250 541.560 924.040 1412.660 1603.070 
 3290 323.850 414.180 541.440 923.810 1412.280 1602.800 
 3291 323.830 414.110 541.310 923.570 1411.900 1602.520 
 3292 323.810 414.040 541.190 923.330 1411.520 1602.250 
 3293 323.780 413.970 541.070 923.100 1411.140 1601.970 
 3294 323.760 413.900 540.950 922.860 1410.760 1601.690 
 3295 323.740 413.830 540.830 922.630 1410.390 1601.420 
 3296 323.720 413.760 540.710 922.390 1410.010 1601.140 
 3297 323.700 413.690 540.580 922.160 1409.630 1600.870 
 3298 323.680 413.620 540.460 921.920 1409.260 1600.590 
 3299 323.660 413.550 540.340 921.690 1408.880 1600.310 
 3300 323.640 413.480 540.220 921.460 1408.500 1600.040 
 3301 323.620 413.410 540.100 921.220 1408.130 1599.760 
 3302 323.600 413.340 539.980 920.990 1407.750 1599.490 
 3303 323.580 413.270 539.860 920.760 1407.380 1599.210 
 3304 323.560 413.200 539.740 920.520 1407.000 1598.940 
 3305 323.530 413.130 539.620 920.290 1406.630 1598.670 
 3306 323.510 413.060 539.500 920.060 1406.250 1598.390 
