ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2016,0.0304698817820275,-0.0222931296394571,0.0854154211091852,8.4586535528357e-05,0.0614467227862503,0.00899504419111368,0.0522272219719768,0.0311,0.0342,-0.1193,0.2395
AIS,WAIS,2016,0.0381899956780869,-0.214064108679348,0.28987731996468,-0.108004914971957,0.184210176722363,-0.0651247931404834,0.141419089520526,0.0388,0.1541,-0.4966,0.5774
AIS,EAIS,2016,-0.0239252197005126,-0.163570377582439,0.116395493408124,-0.104974567388019,0.0573310609199626,-0.0812325199380067,0.0334829250957145,-0.0233,0.0833,-0.3000,0.2824
AIS,PEN,2016,-0.0146865234977935,-0.114820028165929,0.0858844583851304,-0.0727958511168759,0.0435539193795435,-0.0557719012086787,0.0264624734094657,-0.0140,0.0626,-0.2290,0.1940
AIS,ALL,2016,-0.000378339370455679,-0.303040723155224,0.317680272365673,-0.170362328322002,0.175342344004039,-0.128809009999606,0.124579256969173,0.002,0.188,-0.566,0.661
Glaciers,region_1,2016,0.0176977275749331,-0.00876632295597614,0.0441633079890165,0.00234811352518101,0.0330507476979416,0.00684522237286258,0.0285463417895214,0.0175,0.0163,-0.0302,0.0838
Glaciers,region_2,2016,0.0032677516904049,-0.00107824999749855,0.00755452017284975,0.000758203209214558,0.00578459591643628,0.00151724081528799,0.00505302183182425,0.0037,0.0027,-0.0056,0.0127
Glaciers,region_3,2016,0.0117981696885236,-0.00829409171623056,0.031892964511603,0.000140385131000052,0.0234479880982224,0.00356220702110287,0.0200388735402297,0.0122,0.0122,-0.0256,0.0501
Glaciers,region_4,2016,0.00539597537606838,-0.00450581878013049,0.0153185179479197,-0.000357018866881029,0.0111577407658088,0.00132797652468311,0.00945854431950566,0.0059,0.0061,-0.0142,0.0277
Glaciers,region_5,2016,0.0115913742792217,-0.00739576357340236,0.0305743176329534,0.000578280547882853,0.0226045284065196,0.00380236713586345,0.0193768648659104,0.0117,0.0114,-0.0215,0.0458
Glaciers,region_6,2016,0.00175398214036371,-0.00264833856254203,0.00618613137364794,-0.000819340559471411,0.00431090560634277,-6.8923352264349e-05,0.00354774024020462,0.0022,0.0027,-0.0066,0.0113
Glaciers,region_7,2016,0.00883758847977105,-0.00419997258155458,0.0218767402032514,0.00127693621137158,0.0163931323512384,0.0035003649767029,0.0141835242649846,0.0093,0.0082,-0.0196,0.0428
Glaciers,region_8,2016,-3.35200529427342e-05,-0.00106757253174454,0.000668730881428397,-0.000433787390314371,0.000366747284428902,-0.000336752884284883,0.000269712778399415,0.0004,0.0005,-0.0011,0.0022
Glaciers,region_9,2016,0.00938544922118895,-0.00350828950574045,0.0222963979266392,0.0018919576451703,0.0168792685635178,0.00408819025278392,0.0146791286631788,0.0101,0.0079,-0.0144,0.0351
Glaciers,region_10,2016,-1.61878639804566e-05,-0.000526785209994291,0.000469108221420619,-0.000372071659941246,0.000339695931980332,-0.000285796800314388,0.000253421072353474,0.0004,0.0004,-0.0008,0.0018
Glaciers,region_11,2016,8.42996044600123e-05,-0.000480527899841567,0.00120517038692795,-0.000329907232027812,0.000498506440947837,-0.000229493453485309,0.000398092662405334,0.0007,0.0005,-0.0008,0.0022
Glaciers,region_12,2016,-1.44102288570974e-06,-0.000452740381944078,0.000449858336172659,-0.00033239388619518,0.000329511840423761,-0.000252162889029248,0.000249280843257828,0.0003,0.0002,-0.0005,0.0011
Glaciers,region_13,2016,0.0061699273167091,-0.00174898162001668,0.0141007593027206,0.00158657391651787,0.0107660614181287,0.00291867813185467,0.00941070936679973,0.0067,0.0049,-0.0095,0.0215
Glaciers,region_14,2016,0.00389038298098516,-0.00281727969490112,0.0105657112180778,-5.69627852318436e-06,0.00777958421165069,0.00113736058613984,0.00663266054532499,0.0042,0.0041,-0.0136,0.0188
Glaciers,region_15,2016,0.002045540975675,-0.000837654455209858,0.00494706543171724,0.000408527632487336,0.00370842907480697,0.000860591846610978,0.00322560230327441,0.0026,0.0018,-0.0031,0.0080
Glaciers,region_16,2016,2.7176323866668e-05,-0.000900009381805915,0.00110543142456703,-0.000390251015716896,0.000444603663450232,-0.000289056509151184,0.00034340915688452,0.0006,0.0005,-0.0018,0.0024
Glaciers,region_17,2016,0.0041480906574916,-0.00508868682060337,0.0133673216416628,-0.00120671697042416,0.00948706339326088,0.000368284270035995,0.00793643709261396,0.0044,0.0055,-0.0120,0.0262
Glaciers,region_18,2016,-5.78851901585183e-05,-0.00101818001247562,0.000444230382626097,-0.000426103276867236,0.000310332896550199,-0.000336838286149971,0.000221067905832934,0.0002,0.0003,-0.0008,0.0012
Glaciers,region_19,2016,0.0163344895493861,-0.0186933400617997,0.0513605021329627,-0.00398685960841831,0.036653008696984,0.00196958704462331,0.030697948217358,0.0162,0.0214,-0.0692,0.0829
Glaciers,ALL,2016,0.108168083378613,0.0528660879653765,0.169250650644923,0.0749290225183494,0.143913008873364,0.0839731214488237,0.13371587846771,0.109,0.036,-0.011,0.257
LAND_ICE,ALL,2016,0.143646335378296,-0.181815692961608,0.460613668261085,-0.0397965205581444,0.31936135934746,0.0141870460115074,0.270318172646272,0.142,0.195,-0.434,0.767
GrIS,ALL,2017,0.0453850098928709,-0.0518415580047605,0.147423838060079,-0.0105693875870168,0.102653263057222,0.00583206424219376,0.0855623748782745,0.0446,0.0643,-0.2074,0.3496
