ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2016,0.0318552938739202,-0.0207578449300915,0.0868713889005958,0.00154038506864059,0.0628054720576942,0.0104269753344172,0.0535826131662373,0.0324,0.0332,-0.0990,0.2290
AIS,WAIS,2016,0.0386210117005192,-0.213731144405115,0.290347033150447,-0.107603067407871,0.184661479515753,-0.0647113005680116,0.141864602751646,0.0385,0.1520,-0.5492,0.5326
AIS,EAIS,2016,-0.0239875367212029,-0.163547935727534,0.116086762531539,-0.104981511590314,0.057169507521509,-0.0812531998007727,0.0333583733185563,-0.0261,0.0832,-0.2862,0.3138
AIS,PEN,2016,-0.0146380019351854,-0.114805305921013,0.0859250264253875,-0.0727665097149316,0.0436129315013889,-0.0557366530117242,0.0265201814625808,-0.0153,0.0620,-0.2250,0.2000
AIS,ALL,2016,-0.000222234221333772,-0.301061328925727,0.294826051677897,-0.184911124632153,0.171834256247283,-0.127771016523639,0.12178835965811,-0.003,0.184,-0.596,0.583
Glaciers,region_1,2016,0.0175731483862977,-0.00888488752028739,0.0440310480579242,0.00222631688109335,0.0329209766232801,0.00672520668294261,0.0284188007507292,0.0178,0.0163,-0.0445,0.0703
Glaciers,region_2,2016,0.00325393823174443,-0.00109152541947332,0.0075357445575597,0.0007456064478012,0.00576941827539581,0.00150482754130143,0.00503938654800123,0.0037,0.0027,-0.0059,0.0121
Glaciers,region_3,2016,0.0116017435063669,-0.0084809977325985,0.0316953076776207,-5.73952640665456e-05,0.0232588635104405,0.00336340164563282,0.019843207860661,0.0118,0.0123,-0.0287,0.0557
Glaciers,region_4,2016,0.00538786365994983,-0.00451377429836608,0.0153100712430745,-0.000364060018995695,0.0111492235915599,0.00132004799257847,0.00945039820509672,0.0057,0.0060,-0.0124,0.0240
Glaciers,region_5,2016,0.0113540322790211,-0.00763363481460928,0.0303428442699449,0.000338635306713513,0.0223685406841553,0.00356952090588689,0.0191434678330117,0.0123,0.0117,-0.0264,0.0509
Glaciers,region_6,2016,0.00173922811759793,-0.00266645865084458,0.00617237003276313,-0.000834922944301299,0.00429741932692076,-8.32087269345169e-05,0.00353068606957924,0.0023,0.0027,-0.0092,0.0136
Glaciers,region_7,2016,0.00882999896795556,-0.00420663038132903,0.0218681802493253,0.0012694866510502,0.0163854826952402,0.00349274723409037,0.0141757620108641,0.0094,0.0081,-0.0141,0.0364
Glaciers,region_8,2016,-3.71791739457122e-05,-0.00108125240920732,0.000637644818873657,-0.000438217066807365,0.000363858718915941,-0.000340995759446964,0.00026663741155554,0.0004,0.0005,-0.0011,0.0020
Glaciers,region_9,2016,0.00933230559978857,-0.00356626229088437,0.0222455730343676,0.00184002928935937,0.0168248490488775,0.00403506877913561,0.0146241190552098,0.0100,0.0077,-0.0139,0.0392
Glaciers,region_10,2016,-1.60682755265282e-05,-0.000523587156184974,0.00046916577450024,-0.000371906578879492,0.000339770027826435,-0.000285642747763622,0.000253506196710566,0.0004,0.0004,-0.0009,0.0018
Glaciers,region_11,2016,8.93902848036423e-05,-0.000478378800938193,0.00121499580482021,-0.000326973711407037,0.000526179073963853,-0.000226036985052933,0.000404817554660217,0.0007,0.0005,-0.0009,0.0022
Glaciers,region_12,2016,-1.48937921626519e-06,-0.000452832174643706,0.000449853416211175,-0.000332474095863055,0.000329495337430525,-0.000252235376675954,0.000249256618243424,0.0003,0.0002,-0.0007,0.0011
Glaciers,region_13,2016,0.00614743224822396,-0.00177267633337927,0.0140779027055793,0.00156621848884119,0.0107418152836609,0.00289680038310164,0.00938898347242115,0.0068,0.0050,-0.0131,0.0241
Glaciers,region_14,2016,0.00388334860166781,-0.00282253504818384,0.0105549834698616,-1.1496873374759e-05,0.00777092716279007,0.00113103837472663,0.00662424347093068,0.0044,0.0042,-0.0149,0.0173
Glaciers,region_15,2016,0.00203153139652573,-0.000854761352890714,0.00493053909754346,0.000390247905042202,0.00369074169125324,0.000847323462754221,0.00321235719409402,0.0025,0.0017,-0.0034,0.0085
Glaciers,region_16,2016,2.53726998814206e-05,-0.000908398862545098,0.00110014040330727,-0.000391803206825991,0.000442548606588833,-0.000290669653684801,0.000341415053447642,0.0005,0.0005,-0.0012,0.0020
Glaciers,region_17,2016,0.00413966825135827,-0.005096885935288,0.013359666547356,-0.0012148325168739,0.0094792324373996,0.000359471577291617,0.00792791768778938,0.0048,0.0057,-0.0162,0.0252
Glaciers,region_18,2016,-5.85574973317842e-05,-0.00102313599377465,0.000444162893819915,-0.000427219117509697,0.000310104122846128,-0.000337846603527173,0.000220731608863604,0.0002,0.0003,-0.0008,0.0011
Glaciers,region_19,2016,0.0158880107220159,-0.0191267726986088,0.0509012241406512,-0.00441992833805199,0.0361984062643313,0.001533253330276,0.0302449309409924,0.0161,0.0214,-0.0547,0.0874
Glaciers,ALL,2016,0.109967255564391,0.0532348972757616,0.168906920464607,0.0766391940260743,0.145365827666358,0.0856290393304429,0.134744291383808,0.110,0.035,-0.026,0.219
LAND_ICE,ALL,2016,0.139550346017771,-0.174126678406199,0.448576621716766,-0.0459757619550296,0.320459149767876,0.0119871678910797,0.270857219096954,0.140,0.190,-0.468,0.757
GrIS,ALL,2017,0.0455511617664228,-0.0515228823110659,0.148101300407988,-0.0103985772711597,0.102948219862537,0.00598838177030099,0.085797957842061,0.0483,0.0616,-0.2416,0.3300
