CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585,none,r1i1p1f1,Omon,tos,gn,v20190429,a
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp585,none,r1i1p1f1,Omon,tos,gn,Empty,a
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585,none,r1i1p1f1,Omon,tos,gn,Empty,a
