ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2016,0.0318234781734494,-0.020778380592253,0.0868354119009342,0.00151597140509964,0.062767981617574,0.0103999509603362,0.0535461323194048,0.0328,0.0347,-0.1222,0.2392
AIS,WAIS,2016,0.037881045215158,-0.214579771104195,0.289621201109733,-0.108378378923585,0.183932785043337,-0.0654713245576221,0.141133559222105,0.0385,0.1549,-0.5509,0.4969
AIS,EAIS,2016,-0.0239175641869194,-0.16350691964554,0.116209989654188,-0.104929371913216,0.0572635610931682,-0.0811962883371147,0.0334440764121931,-0.0273,0.0852,-0.3400,0.2571
AIS,PEN,2016,-0.0147659750140183,-0.11486603080591,0.0856055632133808,-0.0728498395960318,0.0434046591773011,-0.0558309805694184,0.0263419551560635,-0.0161,0.0594,-0.2064,0.1882
AIS,ALL,2016,-0.00210182772199982,-0.316350539205139,0.296914212424994,-0.182123619949583,0.166698195171959,-0.132856343141743,0.120403631805493,-0.005,0.187,-0.666,0.614
Glaciers,region_1,2016,0.0175749291595273,-0.00888039845396629,0.0440296322385747,0.00222975820902975,0.0329209568300072,0.00672811559633581,0.0284193166241559,0.0188,0.0162,-0.0488,0.0709
Glaciers,region_2,2016,0.00325405552908385,-0.00109141178924186,0.00753590299374014,0.000745713984937095,0.00576954673158433,0.00150493344493349,0.00503950203763925,0.0038,0.0026,-0.0051,0.0129
Glaciers,region_3,2016,0.0116145987435308,-0.00847059608154402,0.0317102695744497,-4.56015972242872e-05,0.0232723566856895,0.00337579980111704,0.0198568318022098,0.0121,0.0121,-0.0344,0.0595
Glaciers,region_4,2016,0.00538856771676626,-0.00451291156288145,0.0153106687075876,-0.000363366885776389,0.0111498794059759,0.00132079952275182,0.0094510474047939,0.0060,0.0059,-0.0138,0.0266
Glaciers,region_5,2016,0.0113589537510691,-0.00762826900109285,0.0303473426348055,0.000343801566703769,0.0223732066700534,0.0035743929749142,0.019148268211563,0.0116,0.0114,-0.0261,0.0497
Glaciers,region_6,2016,0.00173987334015626,-0.00266562113938031,0.00617295537027009,-0.000834222240389257,0.00429799733383821,-8.25720919935634e-05,0.0035314212769282,0.0023,0.0026,-0.0057,0.0117
Glaciers,region_7,2016,0.0088301424973811,-0.00420647736533845,0.0218683122082804,0.00126964456290721,0.016385611328339,0.00349290412347992,0.014175897168328,0.0093,0.0079,-0.0155,0.0366
Glaciers,region_8,2016,-3.70917153077085e-05,-0.00108099394118493,0.000638694399718082,-0.000438128347967938,0.000363944917352521,-0.000340907346110912,0.000266723915495495,0.0004,0.0005,-0.0011,0.0019
Glaciers,region_9,2016,0.00933377949775685,-0.00356485195726263,0.0222471845952178,0.00184136324627876,0.0168264815188771,0.00403646399885063,0.0146257323004733,0.0101,0.0079,-0.0212,0.0424
Glaciers,region_10,2016,-1.60679290400157e-05,-0.000523575626979773,0.00046916581471943,-0.000371906007796943,0.000339770149716911,-0.000285642231128597,0.000253506373048565,0.0004,0.0004,-0.0009,0.0018
Glaciers,region_11,2016,8.93429769148248e-05,-0.000478397286056606,0.00121490645545719,-0.000326999882597558,0.000525876988341049,-0.000226068280291526,0.000404754234121175,0.0007,0.0005,-0.0008,0.0023
Glaciers,region_12,2016,-1.48895365743331e-06,-0.000452831366756408,0.000449853459441542,-0.000332473389930015,0.000329495482615148,-0.000252234738712419,0.000249256831397553,0.0003,0.0002,-0.0005,0.0010
Glaciers,region_13,2016,0.00614793421013039,-0.00177212083106155,0.0140783869311445,0.00156668636688799,0.0107423406127815,0.00289729882499318,0.00938945805121051,0.0068,0.0048,-0.0085,0.0250
Glaciers,region_14,2016,0.00388305588075433,-0.00282326040004245,0.0105549355187297,-1.19961487593793e-05,0.00777079072981445,0.0011305929064392,0.00662405969262949,0.0044,0.0041,-0.0082,0.0192
Glaciers,region_15,2016,0.00203181116041009,-0.000854396705950125,0.00493084745405161,0.000390627032506809,0.00369108164593928,0.00084759597331765,0.00321261419327479,0.0025,0.0017,-0.0033,0.0079
