ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_6,2016,0.00174062478458176,-0.00266521136153207,0.00617406023532669,-0.000833686919408835,0.00429891450680144,-8.20124305505308e-05,0.00353249833642103,0.0021,0.0027,-0.0069,0.0134
Glaciers,region_7,2016,0.00883047852518019,-0.00420617032586039,0.0218686735640789,0.00126998258323542,0.016385941006871,0.00349324884580801,0.0141762344387419,0.0092,0.0078,-0.0181,0.0375
Glaciers,region_8,2016,-3.68731113923938e-05,-0.00108028839017739,0.000641028109465787,-0.000437889464593684,0.000364143241808897,-0.000340673378969129,0.000266927156184341,0.0004,0.0005,-0.0011,0.0020
Glaciers,region_9,2016,0.00933364581053349,-0.00356432662369511,0.0222464176342553,0.00184158806399626,0.016825953416706,0.00403658932177245,0.0146253158795636,0.0100,0.0078,-0.0154,0.0365
Glaciers,region_10,2016,-1.60692761508308e-05,-0.000523625730156691,0.000469165957754661,-0.000371908447681525,0.000339769895379863,-0.000285644406098327,0.000253505853796665,0.0004,0.0004,-0.0009,0.0019
Glaciers,region_11,2016,8.95783699428021e-05,-0.000478305441836378,0.00121535053209289,-0.000326869758695263,0.000527378376953505,-0.000225912636601187,0.000405069376486791,0.0007,0.0005,-0.0009,0.0022
Glaciers,region_12,2016,-1.49110335723906e-06,-0.000452835447798623,0.000449853241084145,-0.000332476955947587,0.000329494749233109,-0.00025223796138023,0.000249255754665752,0.0003,0.0002,-0.0005,0.0011
Glaciers,region_13,2016,0.00614769298647911,-0.00177247748414679,0.01407822526957,0.00156641805534304,0.01074213427753,0.00289702685778721,0.00938925980724657,0.0067,0.0047,-0.0087,0.0225
Glaciers,region_14,2016,0.00388364836164609,-0.00282268737651507,0.0105556690562419,-1.14379283525799e-05,0.00777143887176125,0.00113117605828992,0.00662471189914683,0.0043,0.0040,-0.0114,0.0168
Glaciers,region_15,2016,0.00203097047682059,-0.000855450784109706,0.00492986903292241,0.000389515727617943,0.00369002918366304,0.00084679135845504,0.00321182604410414,0.0026,0.0017,-0.0034,0.0085
Glaciers,region_16,2016,2.53079392113374e-05,-0.000908702006592812,0.00109995026175041,-0.000391859803145211,0.000442475681567886,-0.000290728229240593,0.000341344107663268,0.0006,0.0005,-0.0011,0.0021
Glaciers,region_17,2016,0.00413937903232533,-0.00509717539689516,0.01335941105756,-0.00121511575901438,0.00947896793473972,0.000359165490917235,0.00792762847615599,0.0044,0.0057,-0.0146,0.0223
Glaciers,region_18,2016,-5.85772591977501e-05,-0.00102327994707994,0.000444160909242931,-0.00042725191605425,0.00031009739765875,-0.000337876241664795,0.000220721723269295,0.0002,0.0003,-0.0009,0.0011
Glaciers,region_19,2016,0.0158655971797515,-0.0191490314769212,0.0508786460534006,-0.00444195872180526,0.0361762023433671,0.00151114121248456,0.0302226995004038,0.0160,0.0207,-0.0599,0.0917
Glaciers,ALL,2016,0.108414716438879,0.0497977317796809,0.164314941132387,0.0754751623885298,0.141522613096043,0.0849838854602524,0.132493694589982,0.109,0.035,-0.022,0.224
LAND_ICE,ALL,2016,0.132357013755031,-0.168344805955892,0.450639753062378,-0.0484725655581974,0.320422297394045,0.0057598338621689,0.262054468525766,0.136,0.193,-0.504,0.748
GrIS,ALL,2017,0.0455736117979114,-0.0514747163238549,0.148099411870438,-0.010361374859797,0.102956058422832,0.00602141154930581,0.0858100288111242,0.0485,0.0620,-0.1472,0.3957
AIS,WAIS,2017,0.0561221011944409,-0.202089183950614,0.314184686602693,-0.0935587112134972,0.20577930701244,-0.0496703486836041,0.161905607672626,0.0575,0.1571,-0.5864,0.5288
AIS,EAIS,2017,-0.0191811910687317,-0.180774435940215,0.142609774082872,-0.112905834533794,0.0745959601734321,-0.0854322969947421,0.0470955597505339,-0.0163,0.0978,-0.3955,0.3211
AIS,PEN,2017,-0.0106917895661353,-0.11621827882667,0.0953228269569514,-0.0719440973295087,0.0507162242321909,-0.0540026830871477,0.0326957712405375,-0.0104,0.0653,-0.2239,0.2055
AIS,ALL,2017,0.0336297961292124,-0.296135198219983,0.367242605168412,-0.15668360671149,0.222469087051751,-0.104522399798958,0.160848082310235,0.031,0.199,-0.720,0.773
Glaciers,region_1,2017,0.0288627155433993,-0.0196978584314986,0.077431602258217,0.000691450878401581,0.0570394010117648,0.00894719547359665,0.0487796970099398,0.0284,0.0295,-0.0814,0.1242
Glaciers,region_2,2017,0.00722323537506838,-0.00045675009312813,0.0149397711825269,0.002753664950871,0.011690707811917,0.00405960089999164,0.0103776587903167,0.0079,0.0046,-0.0071,0.0214
Glaciers,region_3,2017,0.0211738835442478,-0.0114915842941109,0.0538528658200224,0.00222008440529913,0.0401299631511989,0.00777560864906139,0.0345707104390193,0.0221,0.0197,-0.0511,0.0883
Glaciers,region_4,2017,0.0110506411106811,-0.00661853913432141,0.0287229597008489,0.000796487981144202,0.0213019294869521,0.00380216164653433,0.0182972736240627,0.0117,0.0104,-0.0232,0.0436
Glaciers,region_5,2017,0.0209780568651103,-0.0135189995661996,0.0554757993257679,0.000961328158680147,0.0409949773051073,0.00682887845267609,0.0351275234548041,0.0209,0.0208,-0.0477,0.0831
Glaciers,region_6,2017,0.00422608041629801,-0.00341545565530026,0.0119012353845643,-0.000219185009530107,0.00866812520325769,0.00108054790802177,0.00736409418377431,0.0048,0.0046,-0.0130,0.0204
Glaciers,region_7,2017,0.0175582402387246,-0.0064765135372433,0.0415963735997517,0.00361336809755895,0.0314997585691034,0.00769941350128061,0.0274151072373191,0.0181,0.0146,-0.0348,0.0646
Glaciers,region_8,2017,0.000454860257820744,-0.00101904217205812,0.00191957919866034,-0.000330995512204841,0.00128266975416754,-0.000140485022501669,0.001081368860793,0.0010,0.0008,-0.0015,0.0035
Glaciers,region_9,2017,0.0180314105725086,-0.00349641347868933,0.0395630949269933,0.00554180188275816,0.0305204850237974,0.00919815029830623,0.0268653160489783,0.0189,0.0130,-0.0236,0.0629
Glaciers,region_10,2017,0.000283724283589483,-0.00106046837941197,0.00146740801881611,-0.000378401285209319,0.0011281742040474,-0.000217885995803548,0.000902018327534922,0.0008,0.0007,-0.0020,0.0029
Glaciers,region_11,2017,0.000772213294053565,-0.000626247822645773,0.00226560810979186,-0.000146073238903092,0.00149939923380455,0.000104259693269536,0.00132311173325885,0.0013,0.0008,-0.0018,0.0043
Glaciers,region_12,2017,1.82942006556306e-05,-0.000466472829393821,0.000553780827620366,-0.000337201621380634,0.000373790022691896,-0.000251020816038509,0.000287609217349771,0.0006,0.0004,-0.0007,0.0018
Glaciers,region_13,2017,0.0130814145511918,-0.000472563242216139,0.0266448898983633,0.00520853310442056,0.0209569203111245,0.00752372969843651,0.0186435338903384,0.0135,0.0081,-0.0117,0.0372
Glaciers,region_14,2017,0.00863791297872393,-0.00192416758014785,0.0191959758424308,0.00252688924648684,0.0147607036941329,0.00431108438659031,0.0129689432152361,0.0092,0.0064,-0.0144,0.0329
Glaciers,region_15,2017,0.00425777622540144,-0.00084756635919151,0.00934567533499063,0.00130651890727859,0.00721933859714928,0.00216395716910448,0.00634323481802937,0.0049,0.0031,-0.0060,0.0149
Glaciers,region_16,2017,0.00061704266214098,-0.00108962089678152,0.00226317551802245,-0.000321982542923854,0.0014662991964617,-9.08614482426108e-05,0.00126041882450517,0.0011,0.0009,-0.0020,0.0043
Glaciers,region_17,2017,0.00859103604404233,-0.00835445614131562,0.0255282528184309,-0.00124189853609412,0.018418355065157,0.00164254024657295,0.0155365707511376,0.0088,0.0105,-0.0331,0.0493
Glaciers,region_18,2017,-6.27407170095273e-05,-0.00107005615993096,0.000450040111717523,-0.000438779991409364,0.00031329855739031,-0.000347618955191222,0.000222137521172167,0.0003,0.0004,-0.0010,0.0016
Glaciers,region_19,2017,0.030516995465467,-0.0329756916891084,0.0940099076811715,-0.00631337852071273,0.0673471623585022,0.00448314931290814,0.0565511551376008,0.0302,0.0385,-0.1260,0.1849
Glaciers,ALL,2017,0.205749629649388,0.10162396513266,0.304925756697353,0.144109987721933,0.262772339756296,0.1626342040479,0.244040474986166,0.204,0.062,-0.027,0.412
LAND_ICE,ALL,2017,0.284424986691987,-0.0840689358427657,0.649503752620544,0.0753323813836883,0.489812163642961,0.134647981753631,0.424991623628962,0.283,0.219,-0.374,1.123
GrIS,ALL,2018,0.098546708812645,-0.0150417126789492,0.225940310987951,0.0331276896734653,0.167290851577417,0.0522355698760339,0.14640424458503,0.1028,0.0813,-0.3318,0.6226
AIS,WAIS,2018,0.0706717206152274,-0.198654497303349,0.339812650171343,-0.0854516930267568,0.226758312246059,-0.0396733312922513,0.181001160091073,0.0681,0.1619,-0.4969,0.5896
AIS,EAIS,2018,-0.0251852548771318,-0.207557482966142,0.157701399215597,-0.131003696791752,0.0807935450112807,-0.09999724012697,0.0497052399916627,-0.0244,0.1109,-0.3910,0.3169
AIS,PEN,2018,-0.0116111881276055,-0.121149968366799,0.0985096076446815,-0.0751993680577237,0.052164445946951,-0.0565752879947135,0.0334453659239944,-0.0114,0.0695,-0.2977,0.1879
AIS,ALL,2018,0.032447739269003,-0.303531977737894,0.367245146306505,-0.167893764671952,0.237603324335822,-0.112064753328584,0.17340575512169,0.032,0.207,-0.694,0.684
Glaciers,region_1,2018,0.0391969014385294,-0.0208106859900765,0.0997421526101825,0.00434467723260517,0.0742280527267215,0.0145466213707782,0.063937620846519,0.0389,0.0363,-0.0732,0.1497
Glaciers,region_2,2018,0.0106293994435416,-6.03490753338272e-05,0.0213074994020606,0.00444245906943105,0.0168279643513155,0.00624864909783804,0.0150125152604707,0.0111,0.0065,-0.0121,0.0312
Glaciers,region_3,2018,0.0328575042878863,-0.0138490503825868,0.0796218708468709,0.00575543588077559,0.0599816816494081,0.013697277974109,0.052029414206884,0.0331,0.0285,-0.0596,0.1574
Glaciers,region_4,2018,0.0160453505420591,-0.00883023724369631,0.0409479185912531,0.00161626938189203,0.0304804120210261,0.00584206858008811,0.0262520818289198,0.0167,0.0150,-0.0532,0.0633
Glaciers,region_5,2018,0.0290030914586352,-0.0183771695439128,0.0764659388818875,0.00151094712536956,0.0565239484953621,0.00956588746347483,0.0484543260116037,0.0286,0.0281,-0.0764,0.1163
Glaciers,region_6,2018,0.00694066813464939,-0.00373581220279532,0.0176163710418189,0.00074549317226494,0.0131421920207733,0.00256744919949267,0.011319648576919,0.0076,0.0064,-0.0137,0.0309
Glaciers,region_7,2018,0.0258475051647264,-0.00693799382380389,0.058634633444845,0.00682867952157494,0.0448689519184624,0.0124053057306,0.0392921348280513,0.0263,0.0197,-0.0422,0.0990
Glaciers,region_8,2018,0.000632457542084166,-0.00113820406567561,0.0023291555753714,-0.000340808780993071,0.00153435469629401,-0.000100926475716334,0.00130018191531825,0.0011,0.0010,-0.0024,0.0045
Glaciers,region_9,2018,0.0285094361467015,-0.00503210809773501,0.0620529381480676,0.00905205217041315,0.0479675383463768,0.014756092913654,0.0422629557983605,0.0291,0.0201,-0.0364,0.0987
Glaciers,region_10,2018,0.000577261041609484,-0.00123588454180906,0.00233142605291791,-0.000407585662646874,0.00151507147639403,-0.000167606291173794,0.0012810304113584,0.0010,0.0010,-0.0027,0.0045
Glaciers,region_11,2018,0.00125588807644016,-0.000544396287824021,0.00322650404383228,0.000128202498849056,0.00235715198207912,0.000529636296536541,0.0020783677431216,0.0017,0.0011,-0.0022,0.0056
Glaciers,region_12,2018,0.000111595486199672,-0.000495205325153858,0.0012680193084782,-0.000333391775459583,0.000698980675816165,-0.0002255160756634,0.000448707048062745,0.0007,0.0005,-0.0011,0.0026
Glaciers,region_13,2018,0.0198649078771316,0.00103692559800392,0.0386866396829047,0.00894286382575904,0.030785365558638,0.0121446405089631,0.0275806134257869,0.0208,0.0115,-0.0180,0.0629
Glaciers,region_14,2018,0.0132617056090613,-0.00184056677764345,0.0283572607976439,0.0045118336421373,0.0220248431975311,0.00706787416718772,0.0194488426884012,0.0137,0.0093,-0.0185,0.0479
Glaciers,region_15,2018,0.00646121782254696,-1.88066934187909e-05,0.0129409810156828,0.00271252562946585,0.0102152573005012,0.00380783441892879,0.00911759071446776,0.0069,0.0039,-0.0086,0.0209
Glaciers,region_16,2018,0.00105576194233288,-0.00121819601777985,0.00330770739445929,-0.000248628357110938,0.00234381027488949,0.000117544415535353,0.00200107170937369,0.0015,0.0013,-0.0033,0.0060
Glaciers,region_17,2018,0.0135557811725698,-0.010662894104059,0.0377777205249003,-0.000489238844123538,0.0276033053191304,0.00362526568760826,0.0234840594860343,0.0135,0.0148,-0.0379,0.0719
Glaciers,region_18,2018,-2.53689491143632e-05,-0.00107019292743854,0.000833695243651954,-0.000433297321570057,0.000382559423341331,-0.000334405594914131,0.000283667696685405,0.0004,0.0005,-0.0010,0.0021
Glaciers,region_19,2018,0.0463888257359047,-0.0440890673482259,0.136867539678179,-0.00609670411057928,0.0988746342083839,0.00928775285695731,0.0834891071151255,0.0487,0.0542,-0.1538,0.2133
Glaciers,ALL,2018,0.299315382931338,0.161554777064658,0.441330116909949,0.218181021653577,0.384199233440856,0.244144252562587,0.361302283449976,0.302,0.086,-0.027,0.560
LAND_ICE,ALL,2018,0.438236814956333,0.0461977642556242,0.824995015155481,0.205768096087175,0.669214062085018,0.273803948125018,0.601015220872842,0.437,0.239,-0.375,1.246
GrIS,ALL,2019,0.141078446465564,0.0105266976687389,0.295935672867423,0.0658371733367176,0.221824410512161,0.0877511978561878,0.196948605860733,0.1485,0.1013,-0.4485,1.0436
AIS,WAIS,2019,0.0674951302071578,-0.213521117002892,0.348168311058723,-0.0953800297851083,0.230282290579363,-0.0476155583627717,0.182564681092322,0.0736,0.1758,-0.4946,0.6874
AIS,EAIS,2019,-0.024992774125761,-0.229055690695427,0.180147032473014,-0.143441142471541,0.0937977256849755,-0.108748415789868,0.0589312622094226,-0.0238,0.1261,-0.4557,0.4074
AIS,PEN,2019,-0.0142078843935588,-0.126733226629191,0.0989346247700325,-0.079531519221894,0.0513147235617076,-0.0604008758548899,0.0320838030718389,-0.0126,0.0692,-0.2671,0.2121
AIS,ALL,2019,0.0415915930593624,-0.333573002330853,0.417870553497157,-0.178664705219058,0.241075016160468,-0.112137259490713,0.183078815567412,0.037,0.227,-0.608,0.797
Glaciers,region_1,2019,0.0692248501818779,-0.00947876577365247,0.147902187034735,0.023572851166256,0.114868162280316,0.0369537398035269,0.101489103213587,0.0720,0.0473,-0.0865,0.2341
Glaciers,region_2,2019,0.0136558432830219,0.000299893852784981,0.0270210438425175,0.00590307939012421,0.0213993627769511,0.00817620776679242,0.0191353892265404,0.0143,0.0081,-0.0120,0.0427
Glaciers,region_3,2019,0.043781002186041,-0.0167431101804908,0.104334063725585,0.00866797435449668,0.0789053874355004,0.018957844839344,0.0686077749233299,0.0438,0.0362,-0.0749,0.1697
Glaciers,region_4,2019,0.0248647822873812,-0.00890331799137432,0.0586306717306506,0.00527757070166708,0.0444500308196712,0.0110174419470678,0.0387112318017897,0.0253,0.0212,-0.0668,0.0958
Glaciers,region_5,2019,0.0468592136331422,-0.0148006411632,0.108507231411215,0.0110913086441637,0.0826229048936364,0.0215770318290898,0.0721415615618156,0.0476,0.0371,-0.1167,0.1752
Glaciers,region_6,2019,0.00948698195502987,-0.00369258628105769,0.0226648004102173,0.00183728486835922,0.0171372880159395,0.00407855106297848,0.0148953476914058,0.0099,0.0080,-0.0183,0.0367
Glaciers,region_7,2019,0.0353086962199176,-0.00668148735095066,0.0773049237353784,0.0109480674203484,0.0596692751887287,0.0180882968237176,0.0525272371105163,0.0361,0.0253,-0.0503,0.1290
Glaciers,region_8,2019,0.00143156503056588,-0.000684334400654124,0.00349199386339959,0.000166528872764737,0.00268014173125598,0.000583479909275355,0.00231153513318611,0.0020,0.0013,-0.0018,0.0062
Glaciers,region_9,2019,0.0378347101056098,-0.00591015175815518,0.0815993452900957,0.0124599878765762,0.063220635259759,0.019894291188638,0.0557787974416587,0.0380,0.0263,-0.0620,0.1374
Glaciers,region_10,2019,0.00120758778635917,-0.0011029971494133,0.00343018598712237,-0.000125481991090896,0.00247862238220623,0.000280528658567137,0.00215849443521808,0.0017,0.0014,-0.0028,0.0064
Glaciers,region_11,2019,0.00170348581602464,-0.000555417796453152,0.00407151315885533,0.000363542010586327,0.00307323424316309,0.000741637405790763,0.00264022924961857,0.0022,0.0014,-0.0022,0.0068
Glaciers,region_12,2019,0.00063397548438672,-0.000451538154680511,0.00169065371211286,-0.000152766994131142,0.00128588321182028,4.64137795684367e-05,0.00112784497486669,0.0011,0.0007,-0.0012,0.0037
Glaciers,region_13,2019,0.0276178771079427,0.00388941079947168,0.0513405945881189,0.013853498245864,0.0413781852430205,0.0178877626363674,0.037345391244899,0.0285,0.0144,-0.0139,0.0795
Glaciers,region_14,2019,0.0178673050657423,-0.000600424024087853,0.0363391216222863,0.00714827893998916,0.0285798015118722,0.0102919282550132,0.0254392797002911,0.0184,0.0113,-0.0217,0.0552
Glaciers,region_15,2019,0.00890246440336335,0.000178848522021154,0.0176078614270569,0.00384065031723898,0.0139663825036634,0.00532918658344607,0.0124679398011677,0.0094,0.0053,-0.0050,0.0295
Glaciers,region_16,2019,0.00153777741449346,-0.00123472174771651,0.00429176042596984,-8.10895218527647e-05,0.00314767954358838,0.00042893283631152,0.00265747759784623,0.0020,0.0016,-0.0031,0.0077
Glaciers,region_17,2019,0.0188313240700026,-0.0127224541040631,0.050382129346976,0.000530767686512928,0.0371367955018774,0.005891187200442,0.0317706976277733,0.0191,0.0197,-0.0555,0.0958
Glaciers,region_18,2019,5.84017882774374e-05,-0.00113489921087874,0.00127782240057373,-0.000445067885678564,0.000696467627245715,-0.0003230146313862,0.000439818207941075,0.0006,0.0006,-0.0015,0.0027
Glaciers,region_19,2019,0.0614790226321866,-0.0550018655513682,0.17796248365916,-0.00609085297399717,0.129049812700413,0.0137148091054372,0.109243779078438,0.0649,0.0707,-0.2057,0.2644
Glaciers,ALL,2019,0.434468695456667,0.259690037651266,0.622422897625926,0.326723739062893,0.547234590510748,0.359787368384361,0.516177048767557,0.437,0.113,0.052,0.858
LAND_ICE,ALL,2019,0.628044984584736,0.172151577324818,1.07679928217021,0.351740605791098,0.872340812490871,0.442654642169944,0.799292821120758,0.622,0.274,-0.234,1.700
GrIS,ALL,2020,0.170079210090819,0.0170122116113508,0.355962562086348,0.0818060378879099,0.265722647487754,0.107475919881624,0.236088590335005,0.1778,0.1218,-0.5685,1.1969
AIS,WAIS,2020,0.0604492574352319,-0.227543955912631,0.348425785207196,-0.10654539005582,0.227449296816308,-0.0575877869424602,0.178490077278399,0.0580,0.1743,-0.5387,0.6112
AIS,EAIS,2020,-0.0407283451844415,-0.255841403756808,0.175919500173568,-0.165610167031113,0.0846337862755238,-0.12904036856361,0.0478193314436474,-0.0390,0.1291,-0.4863,0.4025
AIS,PEN,2020,-0.0158257927849096,-0.131810283739521,0.100738687527624,-0.0831539784820546,0.0516889737989206,-0.0634337704990874,0.0318755485880758,-0.0147,0.0734,-0.2315,0.2769
AIS,ALL,2020,0.00321588701485301,-0.384242652641719,0.387231630214942,-0.212106236333041,0.219716547057981,-0.147265517295689,0.158258429492965,0.004,0.232,-0.769,0.757
Glaciers,region_1,2020,0.0849303881059929,-0.00698914477441099,0.177055076034464,0.0315888499594681,0.138347731880657,0.0472156844063386,0.122683287143283,0.0854,0.0546,-0.0898,0.2974
Glaciers,region_2,2020,0.016692980582501,0.000847071291536543,0.0325214076018241,0.00751154913921949,0.0258854980717516,0.0101955407928111,0.0231901076309772,0.0172,0.0097,-0.0134,0.0521
Glaciers,region_3,2020,0.055895085877108,-0.0158308120252143,0.127700439859585,0.0142801409567404,0.0975369694156237,0.0264764263494783,0.0853290279651074,0.0572,0.0426,-0.0936,0.2124
Glaciers,region_4,2020,0.0317015972275515,-0.00841381918061396,0.0718523915566499,0.00842800159910751,0.0549889744457239,0.0152470417517443,0.0481616823560717,0.0325,0.0236,-0.0369,0.1107
Glaciers,region_5,2020,0.0574683915154985,-0.0189494756587633,0.13396099768131,0.0131311936682902,0.101830628689352,0.0261244528474535,0.0888247958533908,0.0577,0.0467,-0.1173,0.1964
Glaciers,region_6,2020,0.0122988100928099,-0.00400336488512795,0.0285442892645843,0.00283738033647507,0.0217395960612686,0.00561502183261508,0.0189777698860508,0.0128,0.0099,-0.0263,0.0527
Glaciers,region_7,2020,0.0429384453441697,-0.00667652910575438,0.0925667300496085,0.0141541675476058,0.0717271514349661,0.0225922112415119,0.0632882143930219,0.0435,0.0304,-0.0585,0.1494
Glaciers,region_8,2020,0.00191430483875491,-0.000562743625059524,0.0044118679920177,0.000487177030217063,0.00336659280723665,0.000857258755801714,0.00297306471714466,0.0024,0.0015,-0.0032,0.0070
Glaciers,region_9,2020,0.0483647793347483,-0.00471359484730349,0.101859452321911,0.0175337122704757,0.079339020200923,0.0265571670144581,0.0702448562920489,0.0481,0.0322,-0.0608,0.1871
Glaciers,region_10,2020,0.00166058539403613,-0.00111064790581567,0.00436643927838755,4.87651870532339e-05,0.00324378067611328,0.000562052672453734,0.00278389344870044,0.0022,0.0016,-0.0028,0.0080
Glaciers,region_11,2020,0.00217533414695878,-0.000390052525919604,0.0047888958471442,0.000680375738888759,0.00368280550241501,0.00109618432955872,0.00324788126051608,0.0027,0.0015,-0.0030,0.0079
Glaciers,region_12,2020,0.000839313966713549,-0.000465746527637874,0.0022803760849106,-6.11324624794181e-05,0.00156819018068005,0.000208610247626219,0.00135788910344605,0.0013,0.0008,-0.0018,0.0041
Glaciers,region_13,2020,0.0340959404151778,0.00604705308503858,0.0621491685475656,0.0178252220915429,0.0503655634733059,0.0225967995753424,0.0455960340559788,0.0338,0.0174,-0.0317,0.0898
Glaciers,region_14,2020,0.022066760562464,-2.70700995410645e-05,0.0441592314445489,0.00925261027906627,0.0348827480320047,0.013006981508197,0.0311261687784614,0.0226,0.0134,-0.0157,0.0684
Glaciers,region_15,2020,0.0111655058633426,0.00107151859987851,0.0212541531622149,0.00531736076360088,0.0170224484950387,0.0070260275574984,0.0153005749629613,0.0114,0.0062,-0.0119,0.0336
Glaciers,region_16,2020,0.00198751203041417,-0.00124986418629978,0.00522839388025721,9.97926283498739e-05,0.00387306959353629,0.000673048597165089,0.00330396939751165,0.0025,0.0019,-0.0043,0.0085
Glaciers,region_17,2020,0.0243833275033775,-0.0139841080771185,0.0627485071939351,0.00212704921554383,0.04663728039399,0.00865213161760273,0.0401161266927886,0.0248,0.0226,-0.0517,0.1137
Glaciers,region_18,2020,0.00015243472640931,-0.00114413475487199,0.00138742318552373,-0.000435761783189913,0.000969817228064794,-0.000293168689953738,0.000691413256425506,0.0007,0.0007,-0.0016,0.0031
Glaciers,region_19,2020,0.0786155462294945,-0.0643484493512521,0.221575769390034,-0.00431629967878601,0.161545726739727,0.0199915961789421,0.137238732066699,0.0805,0.0865,-0.2062,0.3769
Glaciers,ALL,2020,0.542261961207098,0.307310041148711,0.762209148578061,0.400130694532462,0.670012132061627,0.444150918630444,0.634085433280756,0.539,0.141,0.050,1.060
LAND_ICE,ALL,2020,0.723070473224195,0.231931970252334,1.2065754168737,0.437584305563675,1.00578554843184,0.518122274825924,0.921794899419436,0.721,0.297,-0.228,2.002
GrIS,ALL,2021,0.225253654187935,0.0557059902883686,0.432918890442571,0.127568933964907,0.331261954132972,0.155989791454216,0.298344004352574,0.2368,0.1393,-0.6940,1.5570
AIS,WAIS,2021,0.0605918727053398,-0.241395591146315,0.3625293808309,-0.114506338022834,0.235682266154292,-0.0631707820132214,0.184351189629878,0.0589,0.1834,-0.5422,0.6669
AIS,EAIS,2021,-0.0527071857494094,-0.274413361700112,0.170385239150817,-0.181392965139122,0.0764094490721082,-0.143702369604491,0.0384987847308717,-0.0515,0.1359,-0.4640,0.4367
AIS,PEN,2021,-0.0147956880030355,-0.134249471615489,0.105251380098471,-0.0841378779680317,0.0547376322607692,-0.0638284925066442,0.0343314724412992,-0.0118,0.0712,-0.2296,0.2230
AIS,ALL,2021,-0.0109155242039516,-0.389702757501628,0.398523137713947,-0.236596040946356,0.230147497206332,-0.171863356963359,0.166017988799714,-0.004,0.242,-0.954,0.729
Glaciers,region_1,2021,0.100304654545918,-0.00840257145447377,0.208742551096503,0.0372802036482326,0.163232921714738,0.055763893478262,0.144796641833339,0.1029,0.0665,-0.1959,0.3222
Glaciers,region_2,2021,0.0190043235320145,0.000820879135564519,0.0371885755420718,0.00846426855517022,0.0295451098425381,0.0115531996815143,0.0264553969129655,0.0194,0.0111,-0.0206,0.0570
Glaciers,region_3,2021,0.0669738640303414,-0.019067317352481,0.153226320719976,0.0170439219502492,0.11697853300224,0.0316731836871687,0.102312370833537,0.0672,0.0533,-0.1079,0.2820
Glaciers,region_4,2021,0.0364642120723561,-0.0125806325265164,0.0855924483215892,0.00800369067250415,0.0649522618043647,0.0163447663762541,0.0565968904704879,0.0359,0.0294,-0.0564,0.1272
Glaciers,region_5,2021,0.0674185868152569,-0.0230136843559102,0.157941162706129,0.0149525676185776,0.11991453701503,0.0303291436089167,0.104522218757069,0.0690,0.0557,-0.1673,0.2460
Glaciers,region_6,2021,0.0150870715485022,-0.00449952711703736,0.0346767175911984,0.00372514660643461,0.0264428782787066,0.00705473396153999,0.0231185930072536,0.0152,0.0121,-0.0202,0.0531
Glaciers,region_7,2021,0.0503548200240994,-0.00835644226077117,0.109088629968463,0.0162948168042957,0.0844202340096373,0.0262775180627643,0.0744343624959082,0.0518,0.0358,-0.0731,0.1783
Glaciers,region_8,2021,0.00227586528555924,-0.000626715111680344,0.00524571024854415,0.000597156125361334,0.0040123726439678,0.00105769541667456,0.00346163644655341,0.0028,0.0017,-0.0037,0.0084
