station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
algeciras                          	-5.433300	36.116700	0.122875	       -0.054650	        0.013067	        0.116804	        0.236630	        0.336388	        0.630957	        1.122018	        1.995262	        3.162278	        4.466836
ANCHORAGE                          	-149.890000	61.238300	-0.174547	       -0.332124	       -0.250780	       -0.152249	       -0.044942	       -0.000212	        0.112202	        0.112202	        0.112202	        0.398107	        1.000000
ANNAPOLIS (NAVAL ACADEMY)          	-76.481600	38.983300	0.267852	       -0.024198	        0.079338	        0.245740	        0.455817	        0.636492	        0.891251	        1.584893	        2.818383	        4.466836	        6.309573
Antofagasta                        	-70.400000	-23.650000	0.098445	       -0.003855	        0.042893	        0.105294	        0.178693	        0.217386	        0.794328	        5.623413	       28.183829	      112.201845	      281.838293
Argentia,NF                        	-53.983300	47.300000	0.203742	        0.024879	        0.098236	        0.207691	        0.324634	        0.404529	        1.584893	        4.466836	       14.125375	       44.668359	       89.125094
arrecife                           	-13.530000	28.972200	0.203359	        0.063885	        0.179589	        0.361757	        0.379026	        0.389459	       14.125375	       56.234133	      177.827941	      354.813389	      562.341325
Astoria,OR                         	-123.766700	46.208300	0.086477	       -0.038108	        0.011901	        0.085373	        0.163917	        0.222486	        0.501187	        1.258925	        3.162278	        6.309573	        8.912509
ASTORIA (TONGUE POINT)             	-123.768300	46.207300	0.086477	       -0.066703	       -0.006953	        0.083073	        0.185200	        0.264412	        0.281838	        0.891251	        2.511886	        5.623413	        7.943282
Atlantic City                      	-74.418300	39.355000	0.289883	        0.151539	        0.206699	        0.288399	        0.375218	        0.441963	        4.466836	        6.309573	       10.000000	       15.848932	       19.952623
ATLANTIC CITY                      	-74.418300	39.355000	0.289883	        0.046714	        0.136615	        0.276951	        0.444555	        0.585215	        1.412538	        2.511886	        5.011872	        7.943282	       10.000000
Avonmouth                          	-2.714970	51.510890	0.147086	        0.034952	        0.082367	        0.153957	        0.232576	        0.288289	        1.995262	        3.981072	        8.912509	       15.848932	       19.952623
AYUKAWA                            	141.500000	38.300000	0.604305	        0.486932	        0.534001	        0.604402	        0.680720	        0.735853	      707.945784	      707.945784	      707.945784	      707.945784	      707.945784
Bakar                              	14.533000	45.300000	0.143500	        0.030256	        0.076254	        0.145603	        0.220533	        0.279799	        2.238721	        4.466836	       11.220185	       19.952623	       31.622777
Balboa                             	-79.573300	8.961700	0.207266	        0.118354	        0.155359	        0.221359	        0.298819	        0.315549	       19.952623	       31.622777	       63.095734	      100.000000	      141.253754
BALTIMORE                          	-76.578300	39.266700	0.252844	       -0.080093	        0.036596	        0.229560	        0.468328	        0.676992	        0.630957	        1.122018	        2.238721	        3.548134	        4.466836
Baltra-B                           	-90.285000	-0.436700	0.195531	        0.031677	        0.098283	        0.204957	        0.323908	        0.422027	        2.238721	        7.079458	       22.387211	       70.794578	      125.892541
Bamfield,BC                        	-125.136000	48.836000	0.064820	       -0.078276	       -0.020783	        0.067618	        0.163168	        0.240391	        0.125893	        0.630957	        2.511886	        6.309573	       10.000000
barcelona                          	2.163000	41.342000	0.198242	        0.088457	        0.142628	        0.216577	        0.292243	        0.330389	       17.782794	       39.810717	      112.201845	      199.526231	      223.872114
BAR HARBOR, FRENCHMAN BAY, ME      	-68.205000	44.391700	0.207172	        0.106714	        0.148078	        0.208438	        0.273968	        0.321848	        7.943282	       12.589254	       25.118864	       44.668359	       70.794578
Barseback                          	12.903300	55.756400	0.100656	       -0.252892	       -0.137392	        0.076594	        0.372423	        0.675088	        0.112202	        0.251189	        1.584893	        3.981072	        6.309573
BAYONNE_BOUCAU                     	-1.514800	43.527300	0.142664	        0.052981	        0.091507	        0.152794	        0.218708	        0.260407	        5.623413	       11.220185	       25.118864	       50.118723	       70.794578
Beihai                             	109.083300	21.483300	0.177148	       -0.016451	        0.059974	        0.178249	        0.303587	        0.398151	        0.707946	        2.238721	        7.079458	       17.782794	       28.183829
Bella Bella,BC                     	-128.143000	52.163000	0.072031	       -0.061062	       -0.007132	        0.072970	        0.160818	        0.230064	        0.223872	        0.891251	        2.818383	        6.309573	       10.000000
Bermuda                            	-64.699900	32.400000	0.215539	        0.056526	        0.124917	        0.222941	        0.331477	        0.405315	        3.981072	       14.125375	       63.095734	      199.526231	      354.813389
Bermuda-B                          	-64.703300	32.373300	0.215539	        0.056355	        0.128356	        0.231279	        0.344669	        0.422447	        4.466836	       17.782794	       70.794578	      223.872114	      446.683592
bilbao                             	-3.050000	43.357000	0.173859	        0.097697	        0.156424	        0.293139	        0.313746	        0.325333	       17.782794	       50.118723	      112.201845	      199.526231	      316.227766
bonanza                            	-6.340000	36.800000	0.212406	        0.079660	        0.131920	        0.210697	        0.293624	        0.357519	        4.466836	        7.943282	       17.782794	       35.481339	       50.118723
Booby Island                       	141.916667	-10.600000	0.103523	       -0.009195	        0.035565	        0.106125	        0.184364	        0.239536	        0.794328	        2.238721	        6.309573	       15.848932	       28.183829
Boston,MA                          	-71.051700	42.355000	0.244672	        0.101241	        0.161216	        0.245620	        0.336612	        0.403584	        3.162278	        5.011872	       10.000000	       19.952623	       31.622777
BOSTON                             	-71.053400	42.354800	0.244672	        0.087637	        0.150764	        0.244726	        0.345767	        0.420127	        2.511886	        4.466836	        8.912509	       17.782794	       28.183829
Botany Bay                         	151.216667	-33.983333	0.187039	        0.089568	        0.132709	        0.198143	        0.268616	        0.316847	       17.782794	       35.481339	       79.432823	      177.827941	      281.838293
BOULOGNE-SUR-MER                   	1.577700	50.727400	0.161164	        0.037359	        0.089895	        0.169220	        0.257873	        0.326856	        2.511886	        5.623413	       12.589254	       25.118864	       35.481339
Brest                              	-4.500000	48.383300	0.145406	        0.063835	        0.095480	        0.146733	        0.207182	        0.241835	        4.466836	        7.943282	       15.848932	       28.183829	       39.810717
BREST                              	-4.495000	48.382900	0.145406	        0.063862	        0.096075	        0.146949	        0.208112	        0.242061	        5.011872	        7.943282	       15.848932	       28.183829	       39.810717
BRIDGEPORT                         	-73.181700	41.173300	0.236383	       -0.136284	       -0.004268	        0.210204	        0.473187	        0.704190	        0.501187	        1.000000	        1.995262	        3.548134	        5.011872
Brisbane                           	153.166667	-27.366667	0.192742	        0.100192	        0.143268	        0.208615	        0.280107	        0.308839	       28.183829	       56.234133	      141.253754	      281.838293	      398.107171
Broome                             	122.216667	-18.000000	0.220719	        0.126362	        0.190182	        0.302144	        0.359133	        0.379632	       25.118864	       39.810717	       70.794578	      112.201845	      141.253754
Buenaventura                       	-77.100000	3.900000	0.175953	        0.057731	        0.111806	        0.187466	        0.273940	        0.314231	        5.623413	       15.848932	       44.668359	       89.125094	      158.489319
Buenos Aires                       	-58.500000	-34.666700	0.186000	       -0.230303	       -0.084978	        0.155441	        0.452056	        0.709997	        0.316228	        0.707946	        1.584893	        2.818383	        3.981072
Bunbury                            	115.633333	-33.316667	0.205977	        0.043246	        0.107611	        0.203131	        0.306913	        0.387179	        1.584893	        2.818383	        5.623413	       10.000000	       14.125375
Bundaberg                          	152.383333	-24.766667	0.208453	        0.062272	        0.119542	        0.205949	        0.298076	        0.368101	        2.238721	        3.548134	        7.079458	       12.589254	       19.952623
Burnie                             	145.916667	-41.050000	0.200883	        0.101233	        0.144257	        0.210894	        0.284103	        0.321136	       19.952623	       44.668359	      100.000000	      199.526231	      316.227766
Cabo San Lucas                     	-109.908300	22.880000	0.189461	        0.087361	        0.143661	        0.229035	        0.304722	        0.344071	       31.622777	       79.432823	      251.188643	      501.187234	      630.957344
cadiz                              	-6.283300	36.533300	0.205414	        0.120397	        0.156370	        0.212670	        0.277618	        0.311728	       22.387211	       35.481339	       70.794578	      125.892541	      158.489319
Cairns                             	145.783333	-16.916667	0.216031	        0.091156	        0.142205	        0.217276	        0.296827	        0.356980	        6.309573	       11.220185	       25.118864	       44.668359	       70.794578
CALAIS                             	1.867700	50.969400	0.162203	       -0.242808	       -0.096556	        0.134377	        0.415376	        0.662380	        0.281838	        0.707946	        1.584893	        2.818383	        3.981072
Callao-B, Peru                     	-77.150000	-12.050000	0.153539	        0.038937	        0.085187	        0.156687	        0.232394	        0.279732	        3.981072	       14.125375	       63.095734	      177.827941	      354.813389
Callao-B                           	-77.150000	-12.050000	0.153539	        0.043686	        0.088838	        0.155902	        0.229146	        0.273169	        4.466836	       17.782794	       70.794578	      223.872114	      446.683592
CAMBRIDGE II                       	-76.068300	38.573300	0.272836	        0.066381	        0.141041	        0.260942	        0.405322	        0.532080	        2.238721	        3.981072	        7.943282	       14.125375	       19.952623
Campbell River,BC                  	-125.247000	50.042000	-0.040836	       -0.160589	       -0.111464	       -0.039374	        0.038498	        0.097204	        0.112202	        0.112202	        0.501187	        1.778279	        3.162278
Cananeia                           	-47.925000	-25.016700	0.257117	        0.101618	        0.162996	        0.254618	        0.350786	        0.425276	        2.238721	        3.548134	        5.623413	        8.912509	       12.589254
Cape Ferguson                      	147.050000	-19.283333	0.214070	        0.069839	        0.130805	        0.221104	        0.321033	        0.400656	        4.466836	        8.912509	       19.952623	       35.481339	       50.118723
Cape May,NJ                        	-74.960000	38.968300	0.314016	        0.088896	        0.174362	        0.305695	        0.458506	        0.586897	        2.511886	        5.011872	        8.912509	       17.782794	       25.118864
Cape Town                          	18.433300	-33.900000	0.234953	        0.140362	        0.181021	        0.247842	        0.330463	        0.376392	       39.810717	       70.794578	      141.253754	      281.838293	      446.683592
CAPE MAY                           	-74.960000	38.968300	0.314016	        0.108095	        0.187299	        0.308535	        0.446014	        0.560047	        3.548134	        6.309573	       12.589254	       22.387211	       35.481339
Carnarvon                          	113.616667	-24.883333	0.218844	       -0.010833	        0.073659	        0.205113	        0.361081	        0.493366	        0.891251	        1.995262	        4.466836	        7.943282	       11.220185
Cartagena                          	-75.533300	10.383300	0.291016	        0.184265	        0.229543	        0.295266	        0.359890	        0.395508	      398.107171	      398.107171	      398.107171	      446.683592	      446.683592
Cascais                            	-9.416700	38.691700	0.202453	        0.053262	        0.118843	        0.212941	        0.309962	        0.375553	        3.548134	       11.220185	       35.481339	       79.432823	      158.489319
catania                            	15.093900	37.498000	0.201172	       -0.154074	       -0.043938	        0.149349	        0.432113	        0.731628	        0.199526	        0.707946	        2.238721	        5.011872	        7.943282
Cendering                          	103.186700	5.265000	0.196805	        0.038247	        0.104947	        0.206389	        0.314114	        0.390909	        2.511886	        7.079458	       22.387211	       56.234133	      112.201845
Ceuta                              	-5.316700	35.900000	0.124156	        0.035877	        0.073317	        0.128088	        0.192122	        0.231265	        3.981072	       11.220185	       35.481339	      125.892541	      251.188643
ceuta                              	-5.316700	35.900000	0.124156	        0.036853	        0.074156	        0.128970	        0.194151	        0.231339	        4.466836	       12.589254	       44.668359	      141.253754	      281.838293
Charchanga                         	91.050000	22.216700	0.240977	       -0.071229	        0.057087	        0.268922	        0.545183	        0.805013	        0.316228	        1.778279	        5.623413	       12.589254	       17.782794
Charleston,OR                      	-124.321700	43.345000	0.141125	        0.005816	        0.060935	        0.147611	        0.244623	        0.320172	        1.122018	        3.548134	        8.912509	       19.952623	       35.481339
Charleston,SC                      	-79.925000	32.781700	0.291711	        0.143943	        0.203819	        0.292566	        0.386915	        0.454356	        3.981072	        7.079458	       14.125375	       28.183829	       56.234133
CHARLESTON I                       	-79.925000	32.781700	0.291711	        0.139165	        0.201047	        0.292422	        0.389149	        0.460173	        3.981072	        7.079458	       15.848932	       31.622777	       63.095734
Charlotte Amalie                   	-64.920000	18.335000	0.224891	        0.031287	        0.104627	        0.217157	        0.350504	        0.463329	        1.584893	        3.548134	       10.000000	       35.481339	      125.892541
Charlottetown,PEI                  	-63.116700	46.233300	0.293813	        0.057346	        0.155717	        0.289982	        0.432464	        0.536419	        1.584893	        3.162278	        7.943282	       17.782794	       35.481339
CHERBOURG                          	-1.635500	49.651400	0.137273	        0.044609	        0.099865	        0.174537	        0.246604	        0.265862	        6.309573	       15.848932	       39.810717	       79.432823	      112.201845
Chesapeake BBT                     	-76.113300	36.966700	0.318922	        0.046966	        0.144927	        0.302086	        0.491611	        0.657044	        1.584893	        3.548134	        7.079458	       11.220185	       15.848932
Chichijima, Japan                  	142.183300	27.100000	0.273391	        0.015920	        0.108587	        0.257902	        0.442268	        0.615430	        1.258925	        3.981072	       14.125375	       50.118723	      158.489319
Chichijima                         	142.183300	27.100000	0.273391	        0.077769	        0.155945	        0.271851	        0.395467	        0.489695	        3.548134	        8.912509	       28.183829	      100.000000	      177.827941
CHICHIJIMA                         	142.200000	27.100000	0.273391	        0.071251	        0.151130	        0.271358	        0.400462	        0.497093	        3.162278	        7.943282	       25.118864	       79.432823	      251.188643
CHOSHIGYOKO                        	140.866700	35.750000	0.174500	       -0.063743	        0.020512	        0.156649	        0.324541	        0.474094	        0.446684	        1.258925	        3.162278	        6.309573	        8.912509
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.200758	        0.043252	        0.105102	        0.199214	        0.305863	        0.395800	        3.162278	       10.000000	       39.810717	      158.489319	      354.813389
Christmas-B                        	-157.471700	1.981700	0.200758	        0.057043	        0.114701	        0.200078	        0.293720	        0.364571	        3.981072	       12.589254	       50.118723	      158.489319	      354.813389
Churchill, Canada                  	-94.183300	58.766600	-0.349969	       -0.644425	       -0.540874	       -0.368907	       -0.156873	        0.032000	        0.112202	        0.112202	        0.112202	        0.562341	        1.122018
Churchill                          	-94.200000	58.783300	-0.349969	       -0.563430	       -0.482054	       -0.356907	       -0.215221	       -0.098577	        0.112202	        0.112202	        0.112202	        0.281838	        0.630957
Chuuk                              	151.850000	7.450000	0.198563	        0.035260	        0.099603	        0.196045	        0.305826	        0.391965	        1.995262	        6.309573	       25.118864	      100.000000	      251.188643
Cocos                              	96.883300	-12.116700	0.230141	        0.118323	        0.173996	        0.258876	        0.351831	        0.395373	       39.810717	       79.432823	      223.872114	      354.813389	      446.683592
Cooktown                           	145.250000	-15.466667	0.210938	        0.078025	        0.134462	        0.220187	        0.311495	        0.379296	        7.079458	       15.848932	       39.810717	       79.432823	      141.253754
CORDEMAIS                          	-1.889800	47.277200	0.142945	        0.038296	        0.081332	        0.146004	        0.216878	        0.268628	        2.818383	        6.309573	       15.848932	       31.622777	       44.668359
CORDOVA                            	-145.753000	60.558300	0.235914	        0.135991	        0.189431	        0.276582	        0.368130	        0.428626	       25.118864	       39.810717	       70.794578	      112.201845	      158.489319
Cordova-B,Alaska                   	-145.753300	60.558300	0.235914	        0.114452	        0.164569	        0.241717	        0.325392	        0.388941	        7.943282	       12.589254	       22.387211	       39.810717	       56.234133
Corpus Cristi,TX                   	-97.216700	27.580000	0.329625	       -1.095983	       -0.809544	       -0.090739	        1.385420	        3.315073	        0.112202	        0.112202	        0.891251	        2.511886	        3.981072
coruna                             	-8.389000	43.357000	0.190406	        0.095395	        0.135857	        0.200517	        0.268735	        0.312742	       12.589254	       22.387211	       44.668359	       79.432823	      112.201845
Coruna                             	-8.397700	43.368301	0.190781	        0.107767	        0.140654	        0.194102	        0.257628	        0.292325	       14.125375	       25.118864	       44.668359	       79.432823	      112.201845
Cox's Bazaar                       	91.833300	21.450000	0.147945	       -0.217117	       -0.091816	        0.117049	        0.394578	        0.655947	        0.112202	        0.446684	        1.995262	        5.011872	        8.912509
Crescent City,CA                   	-124.183300	41.745000	0.066125	       -0.072627	       -0.018099	        0.063937	        0.150746	        0.216298	        0.199526	        0.707946	        2.238721	        5.623413	        8.912509
Crescent City, California          	-124.183300	41.745000	0.066125	       -0.083872	       -0.023618	        0.069085	        0.171473	        0.254689	        0.112202	        0.630957	        2.818383	        7.079458	       11.220185
CRESCENT CITY                      	-124.183000	41.745000	0.066125	       -0.097639	       -0.034753	        0.060466	        0.166533	        0.253140	        0.158489	        0.630957	        1.995262	        4.466836	        7.079458
Cristobal                          	-79.915000	9.355000	0.217625	        0.117951	        0.159013	        0.217887	        0.282105	        0.326903	       39.810717	       56.234133	      199.526231	      398.107171	      446.683592
Cromer                             	1.301640	52.934360	0.212305	       -0.038383	        0.064286	        0.214905	        0.380597	        0.501232	        0.562341	        2.238721	        7.943282	       19.952623	       39.810717
Cuxhaven                           	8.716700	53.866700	0.175000	       -0.151601	       -0.023515	        0.165963	        0.377366	        0.548267	        0.501187	        0.891251	        1.778279	        2.818383	        3.548134
Darwin                             	130.850000	-12.466667	0.223375	        0.118131	        0.167889	        0.245073	        0.332637	        0.349900	       22.387211	       39.810717	       79.432823	      125.892541	      199.526231
DEGERBY                            	20.384800	60.031900	-0.049789	       -0.227308	       -0.132244	       -0.011847	        0.115564	        0.182433	        0.112202	        0.112202	        0.794328	        6.309573	       17.782794
Delfzijl                           	6.933100	53.326400	0.161187	       -0.381605	       -0.188599	        0.127548	        0.509664	        0.845393	        0.125893	        0.501187	        1.412538	        2.818383	        4.466836
Den Helder                         	4.746400	52.965000	0.191797	       -0.139418	       -0.011813	        0.186124	        0.415878	        0.611341	        0.223872	        0.891251	        2.818383	        5.623413	        8.912509
Devonport                          	-4.185250	50.368390	0.148453	        0.029740	        0.082956	        0.165541	        0.254984	        0.323146	        2.511886	        7.079458	       17.782794	       39.810717	       56.234133
DIEPPE                             	1.084500	49.929200	0.201594	        0.141218	        0.202744	        0.304996	        0.311189	        0.312265	       50.118723	       79.432823	      141.253754	      199.526231	      281.838293
DONGES                             	-2.088300	47.305700	0.142945	        0.000702	        0.057347	        0.143769	        0.240575	        0.317594	        1.000000	        2.818383	        7.079458	       12.589254	       19.952623
Dongfang                           	108.616700	19.100000	0.194070	       -0.011572	        0.174313	        0.385023	        0.434175	        0.467361	        0.891251	       14.125375	       89.125094	      251.188643	      398.107171
Dover                              	1.318060	51.116940	0.187367	       -0.001903	        0.072808	        0.184867	        0.300875	        0.387488	        1.000000	        2.238721	        5.623413	       11.220185	       17.782794
Duck, N.C.                         	-75.740000	36.183300	0.338813	        0.061279	        0.168897	        0.336300	        0.534860	        0.709129	        2.818383	        7.943282	       22.387211	       56.234133	      125.892541
Duck Pier,NC                       	-75.740000	36.183300	0.338813	        0.075853	        0.176052	        0.329546	        0.502959	        0.642552	        2.511886	        5.623413	       14.125375	       35.481339	       70.794578
DUNKERQUE                          	2.366700	51.048100	0.165211	       -0.036354	        0.041305	        0.159831	        0.292941	        0.397437	        0.630957	        1.412538	        3.548134	        6.309573	        8.912509
Durban, South Africa               	31.050000	-29.866700	0.208172	        0.070377	        0.125294	        0.209725	        0.300845	        0.372244	        6.309573	       14.125375	       35.481339	       79.432823	      141.253754
Durban                             	31.050000	-29.866700	0.208172	        0.060842	        0.117860	        0.204806	        0.301222	        0.377754	        3.981072	        8.912509	       25.118864	       56.234133	      100.000000
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.089016	       -0.187458	       -0.127463	       -0.046870	        0.037807	        0.066805	        0.112202	        0.112202	        0.316228	        3.162278	        6.309573
East London                        	27.916700	-33.016700	0.228078	        0.086689	        0.154236	        0.258914	        0.361685	        0.425109	       11.220185	       28.183829	       79.432823	      177.827941	      316.227766
Easter-C                           	-109.448300	-27.150000	0.150820	       -0.078093	        0.004912	        0.137139	        0.291835	        0.428464	        0.398107	        1.000000	        2.818383	        6.309573	       10.000000
Eastport,ME                        	-66.985000	44.903300	0.195695	        0.108874	        0.144496	        0.196111	        0.255816	        0.303272	       10.000000	       15.848932	       28.183829	       50.118723	       79.432823
EASTPORT                           	-66.982900	44.904600	0.195695	        0.107280	        0.143163	        0.196256	        0.258144	        0.305000	        8.912509	       15.848932	       28.183829	       50.118723	       79.432823
Eden                               	149.900000	-37.066667	0.196063	        0.072637	        0.123950	        0.201206	        0.287303	        0.354672	        7.079458	       17.782794	       44.668359	      100.000000	      199.526231
Enewetok-A                         	162.386700	11.430000	0.225711	        0.044022	        0.160847	        0.319229	        0.406963	        0.429291	       11.220185	       31.622777	      223.872114	      501.187234	      630.957344
Ensenada                           	-116.633300	31.850000	0.171258	        0.096575	        0.150994	        0.260741	        0.290374	        0.304544	       44.668359	      112.201845	      251.188643	      446.683592	      562.341325
Esbjerg                            	8.433300	55.466700	0.129000	       -0.179606	       -0.062942	        0.116830	        0.322366	        0.493761	        0.316228	        0.707946	        1.584893	        2.818383	        3.981072
Esmeraldas                         	-79.646700	0.991700	0.167234	        0.041784	        0.097749	        0.181608	        0.268389	        0.324790	        3.981072	       11.220185	       39.810717	      100.000000	      199.526231
Esperance                          	121.900000	-33.866667	0.226219	        0.108535	        0.157233	        0.230634	        0.312248	        0.370588	       12.589254	       22.387211	       44.668359	      100.000000	      158.489319
Faraday                            	-64.266700	-65.250000	-0.085078	       -0.425728	       -0.249133	       -0.065161	        0.100394	        0.183272	        0.112202	        0.112202	        0.316228	        5.011872	       15.848932
Felixstowe                         	1.348390	51.956750	0.184664	       -0.172662	       -0.041599	        0.166195	        0.421173	        0.647441	        0.112202	        0.707946	        2.818383	        7.079458	       12.589254
Fernandina Beach                   	-81.466700	30.671700	0.229242	        0.106435	        0.155639	        0.227966	        0.304825	        0.362935	        5.623413	        8.912509	       17.782794	       35.481339	       50.118723
Fishguard                          	-4.983330	52.013780	0.180281	        0.074773	        0.120233	        0.194848	        0.281694	        0.321908	        7.943282	       15.848932	       35.481339	       63.095734	      100.000000
Forsmark                           	18.210800	60.408600	-0.170164	       -0.356620	       -0.287039	       -0.174837	       -0.034500	        0.093359	        0.112202	        0.112202	        0.177828	        0.794328	        1.584893
Fort Denison                       	151.233333	-33.850000	0.187039	        0.103774	        0.137320	        0.189638	        0.250464	        0.284876	       19.952623	       39.810717	       89.125094	      177.827941	      281.838293
Fort Pulaski,GA                    	-80.901700	32.033300	0.283672	        0.164198	        0.213935	        0.283007	        0.352897	        0.399244	       12.589254	       25.118864	       50.118723	      112.201845	      177.827941
FortDenison                        	151.225600	-33.855000	0.187039	        0.103432	        0.137047	        0.190270	        0.252027	        0.286026	       19.952623	       39.810717	       89.125094	      177.827941	      281.838293
FORT PULASKI                       	-80.901700	32.033300	0.283672	        0.167477	        0.216149	        0.284383	        0.355587	        0.400611	       31.622777	       70.794578	      158.489319	      316.227766	      501.187234
FREEPORT                           	-95.308300	28.948300	0.489297	       -0.146606	        0.048711	        0.406698	        0.915605	        1.425212	        0.501187	        1.122018	        2.511886	        4.466836	        6.309573
Fremantle                          	115.733333	-32.050000	0.222461	        0.108701	        0.153377	        0.221064	        0.291222	        0.340554	        5.623413	        8.912509	       19.952623	       35.481339	       63.095734
French Frigate-A                   	-166.288300	23.868300	0.236602	        0.070906	        0.150682	        0.241255	        0.336319	        0.397765	        5.623413	       25.118864	      125.892541	      281.838293	      398.107171
French Frigate Shoal, USA          	-166.290000	23.866700	0.236602	        0.071738	        0.151155	        0.242095	        0.339785	        0.400794	        6.309573	       25.118864	      125.892541	      281.838293	      398.107171
FUKAURA                            	139.933300	40.650000	0.195789	       -0.089092	        0.017094	        0.222344	        0.393947	        0.461247	        0.112202	        1.258925	       31.622777	      158.489319	      251.188643
FUKUE                              	128.850000	32.700000	0.171578	        0.047308	        0.120979	        0.207894	        0.294374	        0.323021	        6.309573	       25.118864	       89.125094	      199.526231	      316.227766
Fulford Harbour,BC                 	-123.451000	48.769000	0.101812	       -0.027955	        0.024833	        0.105476	        0.197091	        0.270035	        0.446684	        1.778279	        5.623413	       12.589254	       19.952623
Funafuti, Tuvalu                   	179.195000	-8.525000	0.207922	        0.074093	        0.152545	        0.271568	        0.388494	        0.436785	       10.000000	       39.810717	      141.253754	      316.227766	      446.683592
Funafuti-A                         	179.195000	-8.525000	0.207922	        0.072214	        0.148895	        0.265479	        0.383697	        0.433811	       10.000000	       39.810717	      141.253754	      316.227766	      446.683592
Funchal-B                          	-16.906700	32.640000	0.249383	        0.135119	        0.248582	        0.437019	        0.451766	        0.463717	       17.782794	       79.432823	      251.188643	      446.683592	      501.187234
Furuogrund                         	21.230600	64.915800	-0.285070	       -0.488572	       -0.408686	       -0.288826	       -0.153444	       -0.045853	        0.112202	        0.112202	        0.112202	        0.354813	        0.794328
Galveston,P.Pier                   	-94.790000	29.286700	0.419187	       -0.372955	       -0.129722	        0.322470	        0.937158	        1.540534	        0.354813	        0.794328	        1.584893	        2.818383	        3.981072
Galveston,Pier 21                  	-94.793300	29.310000	0.417531	       -0.438627	       -0.171099	        0.311927	        0.982345	        1.623595	        0.398107	        0.794328	        1.412538	        2.238721	        3.162278
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.419187	       -0.473389	       -0.199689	        0.306169	        1.012341	        1.698443	        0.316228	        0.707946	        1.584893	        2.818383	        3.548134
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.417531	       -0.466281	       -0.206478	        0.287607	        1.009267	        1.737866	        0.281838	        0.707946	        1.412538	        2.511886	        3.548134
Gan                                	73.151700	-0.686700	0.221289	        0.082387	        0.184123	        0.274350	        0.346414	        0.366235	       50.118723	       70.794578	      281.838293	      562.341325	      630.957344
