station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
Kwajalein                          	167.733300	8.733300	0.880070	        0.546233	        0.639956	        1.327934	        1.337325	        1.344745	      630.957344	      630.957344	      630.957344	      501.187234	      630.957344
La Coruna                          	-8.400000	43.366700	0.650609	        0.436346	        0.546433	        0.932636	        0.991689	        1.007897	      354.813389	      398.107171	      446.683592	      562.341325	      562.341325
La Jolla,CA                        	-117.256700	32.866700	0.682141	        0.427624	        0.651164	        1.093770	        1.102578	        1.108584	      562.341325	      562.341325	      562.341325	      562.341325	      562.341325
La Libertad                        	-80.916700	-2.200000	0.605836	        0.328898	        0.486733	        0.980132	        1.013350	        1.033276	      398.107171	      446.683592	      446.683592	      630.957344	      630.957344
La Paz                             	-110.345000	24.161700	0.789039	        0.498879	        0.611335	        0.826102	        1.187932	        1.227471	      562.341325	      562.341325	      562.341325	      501.187234	      630.957344
LA_ROCHELLE_LA_PALLI               	-1.220600	46.158500	0.557367	        0.272117	        0.385853	        0.558855	        0.758374	        0.905739	        7.943282	       15.848932	       35.481339	      100.000000	      199.526231
La Union-A                         	-87.816700	13.333300	0.726930	        0.466957	        1.116760	        1.131697	        1.147388	        1.159436	      630.957344	      630.957344	      630.957344	      630.957344	      630.957344
LA JOLLA (SCRIPPS PIER)            	-117.258000	32.866700	0.682141	        0.412907	        0.617353	        1.092701	        1.105717	        1.114843	      562.341325	      562.341325	      562.341325	      562.341325	      630.957344
Lakes Entrance In                  	147.966667	-37.883333	0.714648	        0.431021	        0.540728	        0.731138	        0.955427	        1.096195	      223.872114	      251.188643	      251.188643	      354.813389	      398.107171
Landsort1                          	17.865300	58.742200	0.184969	       -0.254925	       -0.063394	        0.199961	        0.478996	        0.638511	        0.112202	        0.501187	        7.079458	       44.668359	      100.000000
Langkawi                           	99.765000	6.431700	0.688555	        0.351438	        0.648997	        1.126654	        1.149450	        1.165120	      630.957344	      630.957344	      707.945784	      707.945784	      707.945784
