station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
Antofagasta                        	-70.400000	-23.650000	0.082195	       -0.002657	        0.030189	        0.086115	        0.153890	        0.189363	        0.891251	        3.548134	       17.782794	       70.794578	      158.489319
Argentia,NF                        	-53.983300	47.300000	0.194906	        0.012133	        0.087036	        0.196005	        0.310711	        0.391065	        1.258925	        3.981072	       12.589254	       35.481339	       70.794578
arrecife                           	-13.530000	28.972200	0.185219	        0.069758	        0.158174	        0.298613	        0.322870	        0.332972	       19.952623	       63.095734	      158.489319	      316.227766	      446.683592
Astoria,OR                         	-123.766700	46.208300	0.070242	       -0.049654	       -0.001901	        0.069692	        0.147781	        0.207561	        0.354813	        1.000000	        2.511886	        5.011872	        7.943282
ASTORIA (TONGUE POINT)             	-123.768300	46.207300	0.070242	       -0.078893	       -0.021419	        0.067225	        0.168943	        0.251026	        0.199526	        0.707946	        2.238721	        4.466836	        7.079458
Atlantic City                      	-74.418300	39.355000	0.273547	        0.140245	        0.192523	        0.272969	        0.360229	        0.427260	        3.981072	        5.623413	        8.912509	       14.125375	       19.952623
ATLANTIC CITY                      	-74.418300	39.355000	0.273547	        0.035029	        0.122583	        0.262110	        0.428162	        0.569015	        1.412538	        2.511886	        4.466836	        7.079458	       10.000000
Avonmouth                          	-2.714970	51.510890	0.130313	        0.022098	        0.068717	        0.138310	        0.214673	        0.271906	        1.584893	        3.548134	        7.079458	       12.589254	       17.782794
AYUKAWA                            	141.500000	38.300000	0.589898	        0.477145	        0.520163	        0.586928	        0.658533	        0.712204	      630.957344	      630.957344	      630.957344	      707.945784	      630.957344
Bakar                              	14.533000	45.300000	0.127359	        0.019851	        0.062837	        0.129836	        0.204406	        0.264267	        1.778279	        3.981072	        8.912509	       17.782794	       28.183829
Balboa                             	-79.573300	8.961700	0.187969	        0.107220	        0.140038	        0.197944	        0.292879	        0.308802	       15.848932	       28.183829	       50.118723	       89.125094	      125.892541
BALTIMORE                          	-76.578300	39.266700	0.237531	       -0.097173	        0.021805	        0.214177	        0.450956	        0.661479	        0.630957	        1.122018	        1.995262	        3.162278	        4.466836
Baltra-B                           	-90.285000	-0.436700	0.178453	        0.025021	        0.085462	        0.185296	        0.300584	        0.401706	        1.995262	        6.309573	       17.782794	       44.668359	       89.125094
Bamfield,BC                        	-125.136000	48.836000	0.051586	       -0.087750	       -0.032553	        0.052950	        0.149060	        0.226560	        0.112202	        0.501187	        1.995262	        5.011872	        7.943282
barcelona                          	2.163000	41.342000	0.182656	        0.085610	        0.129445	        0.200943	        0.279327	        0.318403	       17.782794	       39.810717	      100.000000	      177.827941	      223.872114
BAR HARBOR, FRENCHMAN BAY, ME      	-68.205000	44.391700	0.194227	        0.096316	        0.135199	        0.195270	        0.260460	        0.307729	        6.309573	       10.000000	       19.952623	       39.810717	       63.095734
Barseback                          	12.903300	55.756400	0.087258	       -0.263525	       -0.150459	        0.061022	        0.366985	        0.663768	        0.112202	        0.223872	        1.412538	        3.548134	        6.309573
BAYONNE_BOUCAU                     	-1.514800	43.527300	0.126078	        0.041370	        0.077413	        0.136384	        0.204828	        0.249494	        3.981072	        7.943282	       19.952623	       39.810717	       63.095734
Beihai                             	109.083300	21.483300	0.162078	       -0.030796	        0.044799	        0.160776	        0.282588	        0.375394	        0.562341	        1.778279	        6.309573	       14.125375	       22.387211
Bella Bella,BC                     	-128.143000	52.163000	0.058211	       -0.072301	       -0.019876	        0.058656	        0.145159	        0.214201	        0.158489	        0.707946	        2.238721	        5.011872	        7.943282
Bermuda                            	-64.699900	32.400000	0.199773	        0.042075	        0.109369	        0.207070	        0.310777	        0.380938	        3.162278	       11.220185	       50.118723	      177.827941	      398.107171
Bermuda-B                          	-64.703300	32.373300	0.199773	        0.042207	        0.113969	        0.214753	        0.323191	        0.400631	        3.162278	       14.125375	       63.095734	      177.827941	      354.813389
bilbao                             	-3.050000	43.357000	0.160633	        0.067820	        0.143103	        0.262844	        0.287227	        0.301303	       17.782794	       39.810717	       89.125094	      177.827941	      251.188643
bonanza                            	-6.340000	36.800000	0.195438	        0.069629	        0.119557	        0.195672	        0.279624	        0.343424	        3.981072	        7.079458	       15.848932	       31.622777	       44.668359
Booby Island                       	141.916667	-10.600000	0.083297	       -0.032249	        0.013729	        0.086078	        0.167882	        0.225774	        0.398107	        1.412538	        5.011872	       12.589254	       22.387211
Boston,MA                          	-71.051700	42.355000	0.235227	        0.092814	        0.149637	        0.232577	        0.320212	        0.380369	        2.818383	        4.466836	        8.912509	       15.848932	       25.118864
BOSTON                             	-71.053400	42.354800	0.235227	        0.078517	        0.141042	        0.231997	        0.327849	        0.398213	        2.511886	        3.981072	        7.943282	       14.125375	       22.387211
Botany Bay                         	151.216667	-33.983333	0.169109	        0.077833	        0.116968	        0.178884	        0.251904	        0.303146	       14.125375	       28.183829	       63.095734	      141.253754	      251.188643
BOULOGNE-SUR-MER                   	1.577700	50.727400	0.147758	        0.026887	        0.076585	        0.153751	        0.240255	        0.308009	        1.995262	        4.466836	       10.000000	       19.952623	       28.183829
Brest                              	-4.500000	48.383300	0.129500	        0.056059	        0.084407	        0.131506	        0.188201	        0.230401	        3.981072	        7.079458	       12.589254	       22.387211	       35.481339
BREST                              	-4.495000	48.382900	0.129500	        0.056019	        0.084742	        0.131703	        0.188648	        0.230831	        3.981072	        7.079458	       14.125375	       22.387211	       35.481339
BRIDGEPORT                         	-73.181700	41.173300	0.218109	       -0.150187	       -0.020247	        0.195134	        0.459703	        0.685242	        0.446684	        0.891251	        1.995262	        3.548134	        5.011872
Brisbane                           	153.166667	-27.366667	0.177367	        0.089565	        0.128930	        0.188778	        0.282649	        0.312624	       22.387211	       44.668359	      112.201845	      223.872114	      446.683592
Broome                             	122.216667	-18.000000	0.203695	        0.110448	        0.173104	        0.284615	        0.339873	        0.359904	       19.952623	       35.481339	       63.095734	      100.000000	      125.892541
Buenaventura                       	-77.100000	3.900000	0.158930	        0.061880	        0.099529	        0.166379	        0.242142	        0.280314	        6.309573	       14.125375	       35.481339	       70.794578	      125.892541
Buenos Aires                       	-58.500000	-34.666700	0.167719	       -0.249972	       -0.103574	        0.137784	        0.432570	        0.689955	        0.281838	        0.630957	        1.584893	        2.818383	        3.981072
Bunbury                            	115.633333	-33.316667	0.191836	        0.031842	        0.095373	        0.189297	        0.290984	        0.370373	        1.412538	        2.511886	        5.011872	        8.912509	       12.589254
Bundaberg                          	152.383333	-24.766667	0.189500	        0.049378	        0.104404	        0.187831	        0.278142	        0.350664	        1.778279	        3.162278	        6.309573	       11.220185	       17.782794
Burnie                             	145.916667	-41.050000	0.184039	        0.090470	        0.131343	        0.191811	        0.262416	        0.305674	       15.848932	       35.481339	       79.432823	      158.489319	      281.838293
Cabo San Lucas                     	-109.908300	22.880000	0.173844	        0.077000	        0.128162	        0.203710	        0.284891	        0.321139	       25.118864	       63.095734	      199.526231	      398.107171	      562.341325
cadiz                              	-6.283300	36.533300	0.188469	        0.106730	        0.140747	        0.196016	        0.261156	        0.300336	       17.782794	       28.183829	       56.234133	      100.000000	      141.253754
Cairns                             	145.783333	-16.916667	0.198383	        0.081366	        0.127752	        0.198806	        0.279096	        0.341624	        5.623413	       10.000000	       19.952623	       35.481339	       63.095734
CALAIS                             	1.867700	50.969400	0.146547	       -0.257652	       -0.112214	        0.119970	        0.406695	        0.651924	        0.251189	        0.630957	        1.412538	        2.818383	        3.981072
Callao-B, Peru                     	-77.150000	-12.050000	0.131898	        0.036692	        0.073446	        0.135491	        0.204229	        0.249597	        3.981072	       10.000000	       39.810717	      125.892541	      281.838293
Callao-B                           	-77.150000	-12.050000	0.131898	        0.043902	        0.076384	        0.134927	        0.199364	        0.241420	        5.623413	       14.125375	       56.234133	      177.827941	      354.813389
CAMBRIDGE II                       	-76.068300	38.573300	0.256453	        0.051301	        0.125647	        0.245563	        0.390551	        0.514513	        1.778279	        3.548134	        7.079458	       12.589254	       17.782794
Campbell River,BC                  	-125.247000	50.042000	-0.051773	       -0.165332	       -0.119309	       -0.050226	        0.028251	        0.086927	        0.112202	        0.112202	        0.398107	        1.412538	        2.818383
Cananeia                           	-47.925000	-25.016700	0.236930	        0.087932	        0.146897	        0.234951	        0.329545	        0.400812	        1.995262	        3.162278	        5.011872	        7.943282	       11.220185
Cape Ferguson                      	147.050000	-19.283333	0.197703	        0.063546	        0.117014	        0.203457	        0.302324	        0.383422	        3.981072	        7.943282	       15.848932	       28.183829	       44.668359
Cape May,NJ                        	-74.960000	38.968300	0.300242	        0.077769	        0.161637	        0.290648	        0.442504	        0.568504	        2.238721	        4.466836	        7.943282	       14.125375	       22.387211
Cape Town                          	18.433300	-33.900000	0.219695	        0.125425	        0.165400	        0.230591	        0.306538	        0.348087	       31.622777	       56.234133	      112.201845	      223.872114	      354.813389
CAPE MAY                           	-74.960000	38.968300	0.300242	        0.096814	        0.173641	        0.293502	        0.429452	        0.542890	        3.162278	        5.623413	       11.220185	       19.952623	       31.622777
Carnarvon                          	113.616667	-24.883333	0.199383	       -0.023530	        0.058755	        0.189013	        0.344551	        0.480149	        0.794328	        1.778279	        3.548134	        7.079458	       10.000000
Cartagena                          	-75.533300	10.383300	0.272758	        0.177322	        0.215173	        0.276913	        0.339819	        0.376812	      446.683592	      446.683592	      446.683592	      446.683592	      501.187234
Cascais                            	-9.416700	38.691700	0.187398	        0.059529	        0.112902	        0.196151	        0.287934	        0.353121	        4.466836	       11.220185	       28.183829	       63.095734	      125.892541
catania                            	15.093900	37.498000	0.182648	       -0.159935	       -0.056696	        0.133151	        0.406988	        0.707186	        0.177828	        0.630957	        1.995262	        4.466836	        7.079458
Cendering                          	103.186700	5.265000	0.178672	        0.020729	        0.085589	        0.187969	        0.295802	        0.371830	        1.584893	        5.011872	       17.782794	       44.668359	       89.125094
Ceuta                              	-5.316700	35.900000	0.111219	        0.028253	        0.061156	        0.114445	        0.174872	        0.211553	        3.162278	        7.943282	       28.183829	       79.432823	      177.827941
ceuta                              	-5.316700	35.900000	0.111219	        0.030275	        0.061562	        0.115287	        0.175419	        0.212690	        3.548134	        8.912509	       31.622777	      100.000000	      199.526231
Charchanga                         	91.050000	22.216700	0.226664	       -0.087414	        0.040041	        0.251762	        0.525643	        0.788849	        0.281838	        1.584893	        5.011872	       11.220185	       15.848932
Charleston,OR                      	-124.321700	43.345000	0.126539	       -0.007818	        0.046283	        0.131580	        0.227287	        0.302552	        0.794328	        2.511886	        7.943282	       15.848932	       28.183829
Charleston,SC                      	-79.925000	32.781700	0.278094	        0.139687	        0.194529	        0.277258	        0.366047	        0.429212	        3.981072	        6.309573	       12.589254	       25.118864	       39.810717
CHARLESTON I                       	-79.925000	32.781700	0.278094	        0.134639	        0.191197	        0.276743	        0.369252	        0.435455	        3.981072	        6.309573	       12.589254	       28.183829	       44.668359
Charlotte Amalie                   	-64.920000	18.335000	0.212367	        0.031971	        0.097538	        0.204215	        0.330244	        0.437709	        1.584893	        3.162278	        8.912509	       25.118864	       79.432823
Charlottetown,PEI                  	-63.116700	46.233300	0.274867	        0.053396	        0.143262	        0.275311	        0.416450	        0.514769	        1.584893	        3.162278	        7.079458	       15.848932	       28.183829
CHERBOURG                          	-1.635500	49.651400	0.121828	        0.039116	        0.082384	        0.156042	        0.232969	        0.251694	        5.623413	       12.589254	       31.622777	       63.095734	      100.000000
Chesapeake BBT                     	-76.113300	36.966700	0.301594	        0.039968	        0.134348	        0.286890	        0.471445	        0.636943	        1.584893	        3.162278	        6.309573	       10.000000	       14.125375
Chichijima, Japan                  	142.183300	27.100000	0.253164	        0.006941	        0.092094	        0.235918	        0.414598	        0.585555	        1.122018	        3.548134	       11.220185	       35.481339	       70.794578
Chichijima                         	142.183300	27.100000	0.253164	        0.069293	        0.140996	        0.249814	        0.367504	        0.457677	        3.162278	        7.943282	       22.387211	       63.095734	      141.253754
CHICHIJIMA                         	142.200000	27.100000	0.253164	        0.064081	        0.137529	        0.248523	        0.370578	        0.464315	        2.818383	        6.309573	       19.952623	       56.234133	      112.201845
CHOSHIGYOKO                        	140.866700	35.750000	0.154805	       -0.084606	       -0.000550	        0.135721	        0.306259	        0.456417	        0.354813	        1.000000	        2.511886	        5.623413	        7.943282
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.190148	        0.039382	        0.096847	        0.188482	        0.289859	        0.377131	        3.162278	        8.912509	       35.481339	      158.489319	      398.107171
Christmas-B                        	-157.471700	1.981700	0.190148	        0.052108	        0.105736	        0.188345	        0.278050	        0.346438	        3.981072	       11.220185	       39.810717	      141.253754	      354.813389
Churchill, Canada                  	-94.183300	58.766600	-0.362031	       -0.660937	       -0.555189	       -0.382611	       -0.169417	        0.020920	        0.112202	        0.112202	        0.112202	        0.501187	        1.122018
Churchill                          	-94.200000	58.783300	-0.362031	       -0.574235	       -0.494985	       -0.371045	       -0.231008	       -0.113375	        0.112202	        0.112202	        0.112202	        0.281838	        0.562341
Chuuk                              	151.850000	7.450000	0.181898	        0.026220	        0.084781	        0.176596	        0.283968	        0.369638	        1.778279	        5.011872	       17.782794	       63.095734	      199.526231
Cocos                              	96.883300	-12.116700	0.213219	        0.113573	        0.163198	        0.237086	        0.317316	        0.362583	       39.810717	       89.125094	      199.526231	      354.813389	      446.683592
Cooktown                           	145.250000	-15.466667	0.192578	        0.068499	        0.120191	        0.201845	        0.292325	        0.360744	        6.309573	       12.589254	       31.622777	       63.095734	      112.201845
CORDEMAIS                          	-1.889800	47.277200	0.128414	        0.028943	        0.069922	        0.130535	        0.196495	        0.246695	        2.238721	        5.011872	       12.589254	       25.118864	       35.481339
CORDOVA                            	-145.753000	60.558300	0.233555	        0.131673	        0.184503	        0.267351	        0.354493	        0.415959	       25.118864	       39.810717	       70.794578	      112.201845	      141.253754
Cordova-B,Alaska                   	-145.753300	60.558300	0.233555	        0.112194	        0.160656	        0.234083	        0.315003	        0.376214	        7.943282	       12.589254	       22.387211	       35.481339	       56.234133
Corpus Cristi,TX                   	-97.216700	27.580000	0.312211	       -1.120639	       -0.834837	       -0.114253	        1.362593	        3.366266	        0.112202	        0.112202	        0.891251	        2.511886	        3.981072
coruna                             	-8.389000	43.357000	0.176430	        0.083089	        0.122083	        0.185671	        0.261807	        0.306784	       10.000000	       17.782794	       35.481339	       70.794578	      100.000000
Coruna                             	-8.397700	43.368301	0.176203	        0.091941	        0.125154	        0.180130	        0.250212	        0.293039	       11.220185	       19.952623	       39.810717	       70.794578	      112.201845
Cox's Bazaar                       	91.833300	21.450000	0.133508	       -0.225727	       -0.103757	        0.102818	        0.375810	        0.634098	        0.112202	        0.354813	        1.778279	        5.011872	        7.943282
Crescent City,CA                   	-124.183300	41.745000	0.047484	       -0.084354	       -0.031817	        0.046143	        0.133068	        0.198524	        0.141254	        0.562341	        1.778279	        4.466836	        7.079458
Crescent City, California          	-124.183300	41.745000	0.047484	       -0.093573	       -0.037191	        0.051094	        0.152679	        0.235231	        0.112202	        0.446684	        2.238721	        5.623413	       10.000000
CRESCENT CITY                      	-124.183000	41.745000	0.047484	       -0.108370	       -0.048729	        0.043795	        0.148407	        0.234116	        0.112202	        0.501187	        1.584893	        3.548134	        5.623413
Cristobal                          	-79.915000	9.355000	0.201977	        0.108927	        0.145768	        0.202268	        0.265605	        0.308568	       31.622777	       50.118723	      177.827941	      354.813389	      446.683592
Cromer                             	1.301640	52.934360	0.199273	       -0.039632	        0.056641	        0.201111	        0.356983	        0.474483	        0.501187	        1.995262	        7.079458	       17.782794	       28.183829
Cuxhaven                           	8.716700	53.866700	0.162539	       -0.163549	       -0.037873	        0.151581	        0.363589	        0.533936	        0.446684	        0.891251	        1.584893	        2.818383	        3.548134
Darwin                             	130.850000	-12.466667	0.200789	        0.111122	        0.148199	        0.221116	        0.310447	        0.326591	       19.952623	       31.622777	       63.095734	      112.201845	      158.489319
DEGERBY                            	20.384800	60.031900	-0.065656	       -0.220344	       -0.143083	       -0.030285	        0.080552	        0.147008	        0.112202	        0.112202	        0.562341	        3.981072	       10.000000
Delfzijl                           	6.933100	53.326400	0.143484	       -0.398860	       -0.205756	        0.111435	        0.498188	        0.833201	        0.112202	        0.446684	        1.412538	        2.818383	        3.981072
Den Helder                         	4.746400	52.965000	0.179523	       -0.144104	       -0.021512	        0.170874	        0.395139	        0.588471	        0.199526	        0.891251	        2.511886	        5.011872	        7.943282
Devonport                          	-4.185250	50.368390	0.132891	        0.021109	        0.069894	        0.148944	        0.236777	        0.305497	        1.995262	        5.623413	       14.125375	       31.622777	       44.668359
DIEPPE                             	1.084500	49.929200	0.188187	        0.129468	        0.184281	        0.274928	        0.278974	        0.281209	       50.118723	       70.794578	      125.892541	      177.827941	      223.872114
DONGES                             	-2.088300	47.305700	0.128414	       -0.010753	        0.045182	        0.128175	        0.222402	        0.297360	        0.794328	        2.238721	        5.623413	       11.220185	       15.848932
Dongfang                           	108.616700	19.100000	0.173547	       -0.012428	        0.146196	        0.377570	        0.428015	        0.456915	        0.891251	       11.220185	       79.432823	      223.872114	      354.813389
Dover                              	1.318060	51.116940	0.170961	       -0.003111	        0.065523	        0.169246	        0.278049	        0.359873	        1.000000	        1.995262	        5.011872	       10.000000	       14.125375
Duck, N.C.                         	-75.740000	36.183300	0.317789	        0.052684	        0.156193	        0.317988	        0.512464	        0.687312	        2.511886	        7.079458	       19.952623	       50.118723	       89.125094
Duck Pier,NC                       	-75.740000	36.183300	0.317789	        0.066587	        0.162856	        0.313904	        0.482105	        0.616907	        2.238721	        5.011872	       12.589254	       31.622777	       50.118723
DUNKERQUE                          	2.366700	51.048100	0.152227	       -0.042734	        0.031647	        0.145911	        0.273318	        0.377908	        0.630957	        1.412538	        3.162278	        5.623413	        7.943282
Durban, South Africa               	31.050000	-29.866700	0.186398	        0.056954	        0.110765	        0.190611	        0.279581	        0.350449	        4.466836	       11.220185	       28.183829	       63.095734	      112.201845
Durban                             	31.050000	-29.866700	0.186398	        0.047264	        0.102258	        0.186524	        0.279689	        0.356805	        3.162278	        7.079458	       17.782794	       44.668359	       79.432823
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.106414	       -0.203722	       -0.148721	       -0.060276	        0.017682	        0.046887	        0.112202	        0.112202	        0.199526	        1.778279	        3.981072
East London                        	27.916700	-33.016700	0.207609	        0.078878	        0.139502	        0.238103	        0.337047	        0.398117	       10.000000	       22.387211	       63.095734	      158.489319	      251.188643
Easter-C                           	-109.448300	-27.150000	0.137953	       -0.078251	       -0.001187	        0.123596	        0.273608	        0.404291	        0.354813	        1.000000	        2.511886	        5.011872	        7.943282
Eastport,ME                        	-66.985000	44.903300	0.182055	        0.102424	        0.132385	        0.182473	        0.238011	        0.279764	        8.912509	       12.589254	       25.118864	       44.668359	       63.095734
EASTPORT                           	-66.982900	44.904600	0.182055	        0.099660	        0.131184	        0.182567	        0.240664	        0.282022	        7.943282	       12.589254	       25.118864	       44.668359	       63.095734
Eden                               	149.900000	-37.066667	0.181063	        0.055960	        0.107690	        0.185403	        0.270759	        0.338183	        5.011872	       12.589254	       35.481339	       79.432823	      141.253754
Enewetok-A                         	162.386700	11.430000	0.209469	        0.039849	        0.149140	        0.291301	        0.385921	        0.408044	       10.000000	       28.183829	      223.872114	      501.187234	      630.957344
Ensenada                           	-116.633300	31.850000	0.155250	        0.078770	        0.134388	        0.248405	        0.274877	        0.290848	       28.183829	       79.432823	      199.526231	      354.813389	      501.187234
Esbjerg                            	8.433300	55.466700	0.115477	       -0.191943	       -0.075976	        0.103308	        0.308675	        0.471177	        0.281838	        0.707946	        1.584893	        2.818383	        3.548134
Esmeraldas                         	-79.646700	0.991700	0.148836	        0.033179	        0.083028	        0.159525	        0.248580	        0.300251	        3.162278	        8.912509	       28.183829	       79.432823	      141.253754
Esperance                          	121.900000	-33.866667	0.208625	        0.090642	        0.138403	        0.212904	        0.292964	        0.353560	        8.912509	       15.848932	       35.481339	       79.432823	      125.892541
Faraday                            	-64.266700	-65.250000	-0.110680	       -0.432063	       -0.261870	       -0.085308	        0.087245	        0.178619	        0.112202	        0.112202	        0.223872	        3.981072	       15.848932
Felixstowe                         	1.348390	51.956750	0.170039	       -0.177853	       -0.053536	        0.149312	        0.401964	        0.631738	        0.112202	        0.630957	        2.511886	        6.309573	       11.220185
Fernandina Beach                   	-81.466700	30.671700	0.213328	        0.092344	        0.139345	        0.211153	        0.289963	        0.350428	        4.466836	        7.943282	       15.848932	       28.183829	       44.668359
Fishguard                          	-4.983330	52.013780	0.165000	        0.070931	        0.110197	        0.176780	        0.255117	        0.297466	        7.079458	       14.125375	       31.622777	       56.234133	       79.432823
Forsmark                           	18.210800	60.408600	-0.176188	       -0.367875	       -0.297343	       -0.182601	       -0.038195	        0.090039	        0.112202	        0.112202	        0.177828	        0.794328	        1.584893
Fort Denison                       	151.233333	-33.850000	0.169109	        0.095300	        0.122980	        0.170048	        0.230890	        0.271860	       17.782794	       31.622777	       63.095734	      141.253754	      251.188643
Fort Pulaski,GA                    	-80.901700	32.033300	0.266773	        0.166863	        0.204153	        0.265882	        0.332927	        0.379218	       14.125375	       22.387211	       44.668359	       89.125094	      158.489319
FortDenison                        	151.225600	-33.855000	0.169109	        0.095164	        0.123584	        0.170374	        0.232552	        0.273451	       17.782794	       31.622777	       63.095734	      141.253754	      251.188643
FORT PULASKI                       	-80.901700	32.033300	0.266773	        0.170761	        0.206280	        0.266691	        0.333989	        0.380121	       35.481339	       56.234133	      125.892541	      251.188643	      446.683592
FREEPORT                           	-95.308300	28.948300	0.472617	       -0.157423	        0.034751	        0.388806	        0.892366	        1.400141	        0.501187	        1.122018	        2.511886	        4.466836	        6.309573
Fremantle                          	115.733333	-32.050000	0.205633	        0.100324	        0.142043	        0.204358	        0.272131	        0.322575	        5.011872	        7.943282	       15.848932	       28.183829	       50.118723
French Frigate-A                   	-166.288300	23.868300	0.210812	        0.065328	        0.124946	        0.213223	        0.301408	        0.360698	        6.309573	       19.952623	      100.000000	      281.838293	      398.107171
French Frigate Shoal, USA          	-166.290000	23.866700	0.210812	        0.064628	        0.124934	        0.213594	        0.303443	        0.365630	        6.309573	       19.952623	      100.000000	      281.838293	      398.107171
FUKAURA                            	139.933300	40.650000	0.173469	       -0.089689	        0.001572	        0.200935	        0.366442	        0.435853	        0.112202	        1.000000	       25.118864	      141.253754	      251.188643
FUKUE                              	128.850000	32.700000	0.141844	        0.043168	        0.092969	        0.176275	        0.267705	        0.297014	        6.309573	       17.782794	       56.234133	      158.489319	      281.838293
Fulford Harbour,BC                 	-123.451000	48.769000	0.087484	       -0.037003	        0.013286	        0.091323	        0.180020	        0.255761	        0.316228	        1.412538	        4.466836	       10.000000	       15.848932
Funafuti, Tuvalu                   	179.195000	-8.525000	0.188727	        0.066994	        0.134190	        0.239839	        0.344408	        0.395596	       10.000000	       31.622777	      125.892541	      281.838293	      446.683592
Funafuti-A                         	179.195000	-8.525000	0.188727	        0.065097	        0.130755	        0.235727	        0.340838	        0.394182	       10.000000	       31.622777	      125.892541	      281.838293	      446.683592
Funchal-B                          	-16.906700	32.640000	0.228125	        0.104670	        0.220118	        0.368643	        0.387662	        0.399739	       39.810717	      100.000000	      251.188643	      446.683592	      501.187234
Furuogrund                         	21.230600	64.915800	-0.312117	       -0.478850	       -0.416935	       -0.317303	       -0.198435	       -0.095997	        0.112202	        0.112202	        0.112202	        0.281838	        0.630957
Galveston,P.Pier                   	-94.790000	29.286700	0.399812	       -0.377988	       -0.133860	        0.304545	        0.920004	        1.518202	        0.354813	        0.707946	        1.584893	        2.818383	        3.981072
Galveston,Pier 21                  	-94.793300	29.310000	0.396883	       -0.456541	       -0.188413	        0.294369	        0.967016	        1.614318	        0.398107	        0.707946	        1.412538	        2.238721	        3.162278
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.399812	       -0.492372	       -0.219951	        0.283262	        1.000180	        1.687641	        0.316228	        0.630957	        1.412538	        2.511886	        3.548134
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.396883	       -0.485074	       -0.226921	        0.274084	        0.990743	        1.720625	        0.281838	        0.630957	        1.412538	        2.511886	        3.548134
Gan                                	73.151700	-0.686700	0.201789	        0.096302	        0.156826	        0.261098	        0.337545	        0.358206	       89.125094	      125.892541	      316.227766	      501.187234	      630.957344
