station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
BRIDGEPORT                         	-73.181700	41.173300	0.598836	        0.152620	        0.325782	        0.588494	        0.894031	        1.149168	        2.238721	        3.981072	        8.912509	       19.952623	       50.118723
Brisbane                           	153.166667	-27.366667	0.519477	        0.235098	        0.412290	        0.927640	        0.953655	        0.971152	      199.526231	      223.872114	      398.107171	      630.957344	      630.957344
Broome                             	122.216667	-18.000000	0.584906	        0.442419	        0.815148	        0.993318	        1.018181	        1.035980	      112.201845	      199.526231	      354.813389	      562.341325	      501.187234
Buenaventura                       	-77.100000	3.900000	0.495133	        0.162255	        0.378093	        0.759907	        0.920343	        0.939816	       31.622777	       63.095734	      281.838293	      501.187234	      562.341325
Buenos Aires                       	-58.500000	-34.666700	0.495211	        0.016228	        0.194456	        0.472841	        0.793478	        1.061665	        1.122018	        1.995262	        4.466836	        7.943282	       11.220185
Bunbury                            	115.633333	-33.316667	0.571648	        0.239921	        0.378921	        0.571944	        0.790306	        0.967486	        7.943282	       22.387211	       79.432823	      223.872114	      354.813389
Bundaberg                          	152.383333	-24.766667	0.547570	        0.265437	        0.376286	        0.550528	        0.746706	        0.919106	       12.589254	       31.622777	      112.201845	      316.227766	      501.187234
Burnie                             	145.916667	-41.050000	0.529156	        0.223803	        0.419590	        0.764483	        0.908639	        0.932037	      125.892541	      141.253754	      398.107171	      630.957344	      794.328235
Cabo San Lucas                     	-109.908300	22.880000	0.538188	        0.167283	        0.427250	        0.967025	        1.015744	        1.046971	      251.188643	      281.838293	      316.227766	      446.683592	      630.957344
cadiz                              	-6.283300	36.533300	0.536023	        0.292040	        0.453516	        0.897540	        0.931412	        0.951748	      158.489319	      177.827941	      316.227766	      501.187234	      562.341325
Cairns                             	145.783333	-16.916667	0.573023	        0.266239	        0.399836	        0.599166	        0.848992	        0.998804	       35.481339	       79.432823	      251.188643	      446.683592	      562.341325
CALAIS                             	1.867700	50.969400	0.438234	       -0.047014	        0.136730	        0.423515	        0.748756	        1.009202	        0.794328	        1.778279	        3.981072	        8.912509	       14.125375
Callao-B, Peru                     	-77.150000	-12.050000	0.449078	        0.066128	        0.218945	        0.473385	        0.806291	        0.863598	        8.912509	       14.125375	      125.892541	      354.813389	      501.187234
Callao-B                           	-77.150000	-12.050000	0.449078	        0.075178	        0.190488	        0.493686	        0.840040	        0.863993	       14.125375	       17.782794	      112.201845	      316.227766	      501.187234
CAMBRIDGE II                       	-76.068300	38.573300	0.682242	        0.358779	        0.487455	        0.683341	        0.910996	        1.078342	       25.118864	       50.118723	      158.489319	      398.107171	      501.187234
Campbell River,BC                  	-125.247000	50.042000	0.071547	       -0.209830	       -0.089826	        0.096592	        0.335302	        0.467041	        0.112202	        0.199526	        3.548134	       28.183829	      125.892541
Cananeia                           	-47.925000	-25.016700	0.648859	        0.356406	        0.471650	        0.647690	        0.837895	        0.984819	       12.589254	       28.183829	       89.125094	      281.838293	      501.187234
Cape Ferguson                      	147.050000	-19.283333	0.578453	        0.271742	        0.412558	        0.622311	        0.881420	        1.007619	       35.481339	       70.794578	      223.872114	      446.683592	      562.341325
Cape May,NJ                        	-74.960000	38.968300	0.766000	        0.382010	        0.532011	        0.757783	        0.993844	        1.167063	       22.387211	       44.668359	      199.526231	      501.187234	      630.957344
Cape Town                          	18.433300	-33.900000	0.624852	        0.300633	        0.506608	        0.784823	        1.007413	        1.038764	      251.188643	      281.838293	      354.813389	      562.341325	      630.957344
CAPE MAY                           	-74.960000	38.968300	0.766000	        0.394226	        0.537979	        0.757148	        0.990554	        1.156043	       28.183829	       56.234133	      223.872114	      562.341325	      562.341325
Carnarvon                          	113.616667	-24.883333	0.592852	        0.228315	        0.374706	        0.590911	        0.836692	        1.020905	        6.309573	       15.848932	       70.794578	      223.872114	      446.683592
Cartagena                          	-75.533300	10.383300	0.735062	        0.400002	        0.425235	        0.717223	        0.986741	        1.107793	      446.683592	      446.683592	      446.683592	      446.683592	      446.683592
Cascais                            	-9.416700	38.691700	0.539320	        0.187437	        0.372824	        0.607472	        0.935652	        1.014652	       22.387211	       50.118723	      251.188643	      501.187234	      562.341325
catania                            	15.093900	37.498000	0.546391	        0.006217	        0.215656	        0.512341	        0.837813	        1.141604	        1.000000	        3.162278	       15.848932	       79.432823	      177.827941
Cendering                          	103.186700	5.265000	0.526320	        0.179139	        0.332453	        0.585417	        0.859814	        0.966497	       15.848932	       35.481339	      158.489319	      354.813389	      446.683592
Ceuta                              	-5.316700	35.900000	0.380961	        0.069629	        0.171330	        0.417192	        0.744851	        0.778230	       10.000000	       14.125375	      112.201845	      354.813389	      446.683592
ceuta                              	-5.316700	35.900000	0.380961	        0.071051	        0.175133	        0.439567	        0.756654	        0.780927	       11.220185	       15.848932	      112.201845	      354.813389	      446.683592
Charchanga                         	91.050000	22.216700	0.628117	        0.179095	        0.386726	        0.709800	        1.049826	        1.316670	        5.011872	       15.848932	       50.118723	      141.253754	      251.188643
Charleston,OR                      	-124.321700	43.345000	0.446258	        0.128556	        0.275569	        0.489344	        0.752853	        0.877684	        7.079458	       31.622777	      125.892541	      354.813389	      501.187234
Charleston,SC                      	-79.925000	32.781700	0.707156	        0.379524	        0.516217	        0.706934	        0.907876	        1.082983	       25.118864	       50.118723	      199.526231	      501.187234	      630.957344
CHARLESTON I                       	-79.925000	32.781700	0.707156	        0.377656	        0.514038	        0.705342	        0.911164	        1.082416	       28.183829	       56.234133	      223.872114	      501.187234	      707.945784
Charlotte Amalie                   	-64.920000	18.335000	0.600953	        0.184643	        0.341648	        0.583167	        0.854852	        1.030621	        8.912509	       12.589254	       39.810717	      199.526231	      398.107171
Charlottetown,PEI                  	-63.116700	46.233300	0.693133	        0.285134	        0.460473	        0.693929	        0.939262	        1.118738	        7.079458	       25.118864	      112.201845	      354.813389	      707.945784
CHERBOURG                          	-1.635500	49.651400	0.386172	        0.207503	        0.369573	        0.708895	        0.730384	        0.744207	       44.668359	      100.000000	      251.188643	      446.683592	      562.341325
Chesapeake BBT                     	-76.113300	36.966700	0.756477	        0.373676	        0.527664	        0.760001	        1.028112	        1.230144	       14.125375	       31.622777	       89.125094	      199.526231	      354.813389
Chichijima, Japan                  	142.183300	27.100000	0.689031	        0.225219	        0.408534	        0.676073	        0.991206	        1.198612	       14.125375	       19.952623	       70.794578	      223.872114	      281.838293
Chichijima                         	142.183300	27.100000	0.689031	        0.275090	        0.438887	        0.678656	        0.969602	        1.156485	       31.622777	       39.810717	      100.000000	      223.872114	      316.227766
CHICHIJIMA                         	142.200000	27.100000	0.689031	        0.273643	        0.441475	        0.690031	        0.966272	        1.158851	       28.183829	       35.481339	       89.125094	      223.872114	      316.227766
CHOSHIGYOKO                        	140.866700	35.750000	0.485414	        0.087829	        0.252343	        0.480568	        0.741946	        0.937928	        1.995262	        6.309573	       31.622777	      158.489319	      354.813389
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.639047	        0.104021	        0.217033	        0.603169	        0.960687	        1.132566	       15.848932	       22.387211	       70.794578	      251.188643	      501.187234
Christmas-B                        	-157.471700	1.981700	0.639047	        0.119830	        0.216780	        0.592468	        0.945834	        1.125401	       19.952623	       25.118864	       63.095734	      354.813389	      446.683592
Churchill, Canada                  	-94.183300	58.766600	-0.640445	       -1.047585	       -0.889817	       -0.648789	       -0.374735	       -0.163375	        0.112202	        0.112202	        0.112202	        0.223872	        0.562341
Churchill                          	-94.200000	58.783300	-0.640445	       -0.989597	       -0.848924	       -0.641385	       -0.414916	       -0.257015	        0.112202	        0.112202	        0.112202	        0.112202	        0.281838
Chuuk                              	151.850000	7.450000	0.578844	        0.160687	        0.293408	        0.547277	        0.799955	        0.987538	       31.622777	       39.810717	       79.432823	      223.872114	      398.107171
Cocos                              	96.883300	-12.116700	0.633883	        0.292450	        0.428276	        0.816894	        1.077070	        1.117578	      446.683592	      446.683592	      446.683592	      446.683592	      446.683592
Cooktown                           	145.250000	-15.466667	0.569797	        0.251053	        0.398864	        0.638773	        0.917541	        1.010682	       56.234133	       79.432823	      251.188643	      501.187234	      562.341325
CORDEMAIS                          	-1.889800	47.277200	0.401531	        0.156790	        0.271647	        0.459891	        0.732350	        0.800377	       17.782794	       50.118723	      177.827941	      398.107171	      562.341325
CORDOVA                            	-145.753000	60.558300	0.596031	        0.361991	        0.549062	        0.936503	        1.036838	        1.095080	      125.892541	      177.827941	      398.107171	      562.341325	      630.957344
Cordova-B,Alaska                   	-145.753300	60.558300	0.596031	        0.320154	        0.444048	        0.642263	        0.921075	        1.031491	       44.668359	      100.000000	      251.188643	      446.683592	      501.187234
Corpus Cristi,TX                   	-97.216700	27.580000	0.811078	       -0.665584	       -0.336969	        0.401295	        1.868269	        3.852848	        0.112202	        0.354813	        1.778279	        4.466836	        7.079458
coruna                             	-8.389000	43.357000	0.506328	        0.261463	        0.404546	        0.632310	        0.878255	        0.916647	       79.432823	      125.892541	      316.227766	      501.187234	      562.341325
Coruna                             	-8.397700	43.368301	0.508578	        0.253659	        0.414658	        0.653094	        0.852657	        0.871161	       79.432823	      125.892541	      316.227766	      501.187234	      562.341325
Cox's Bazaar                       	91.833300	21.450000	0.430477	       -0.066914	        0.119440	        0.424423	        0.771151	        1.054792	        0.501187	        2.511886	       12.589254	       63.095734	      223.872114
Crescent City,CA                   	-124.183300	41.745000	0.274734	       -0.041832	        0.093438	        0.283428	        0.500791	        0.674236	        0.501187	        3.162278	       22.387211	      112.201845	      501.187234
Crescent City, California          	-124.183300	41.745000	0.274734	       -0.041390	        0.106821	        0.316436	        0.566549	        0.712295	        0.446684	        3.981072	       28.183829	      125.892541	      316.227766
CRESCENT CITY                      	-124.183000	41.745000	0.274734	       -0.051719	        0.084542	        0.280403	        0.498824	        0.667411	        0.501187	        2.511886	       15.848932	       89.125094	      251.188643
Cristobal                          	-79.915000	9.355000	0.573984	        0.254947	        0.294373	        0.527979	        0.719045	        0.990138	      446.683592	      446.683592	      501.187234	      501.187234	      501.187234
Cromer                             	1.301640	52.934360	0.537430	        0.112000	        0.292424	        0.565020	        0.875494	        1.088652	        3.162278	       14.125375	       79.432823	      251.188643	      501.187234
Cuxhaven                           	8.716700	53.866700	0.464063	        0.081667	        0.233532	        0.465544	        0.719420	        0.914823	        1.412538	        2.238721	        4.466836	        7.079458	       10.000000
Darwin                             	130.850000	-12.466667	0.587680	        0.294037	        0.573658	        0.978770	        0.994282	        1.004501	      141.253754	      177.827941	      398.107171	      630.957344	      707.945784
DEGERBY                            	20.384800	60.031900	-0.061516	       -0.457610	       -0.224340	        0.082365	        0.403364	        0.465849	        0.112202	        0.112202	        1.778279	       50.118723	       79.432823
Delfzijl                           	6.933100	53.326400	0.428078	       -0.159671	        0.063421	        0.410218	        0.816466	        1.154860	        0.446684	        1.258925	        3.162278	        5.623413	        7.943282
Den Helder                         	4.746400	52.965000	0.510203	        0.050867	        0.235716	        0.522543	        0.834110	        1.063979	        1.412538	        3.981072	       12.589254	       31.622777	       63.095734
Devonport                          	-4.185250	50.368390	0.407781	        0.174950	        0.300309	        0.494738	        0.717471	        0.797351	       22.387211	       63.095734	      199.526231	      446.683592	      630.957344
DIEPPE                             	1.084500	49.929200	0.524094	        0.253664	        0.856056	        0.862956	        0.864926	        0.867028	      177.827941	      281.838293	      501.187234	      630.957344	      630.957344
DONGES                             	-2.088300	47.305700	0.401531	        0.142680	        0.252349	        0.432311	        0.647624	        0.785994	        7.943282	       22.387211	       70.794578	      199.526231	      501.187234
Dongfang                           	108.616700	19.100000	0.541906	       -0.030392	        0.826472	        1.104792	        1.141541	        1.165690	        0.446684	        5.011872	      125.892541	      398.107171	      446.683592
Dover                              	1.318060	51.116940	0.485992	        0.115712	        0.277565	        0.493101	        0.716075	        0.882372	        3.162278	       12.589254	       50.118723	      177.827941	      446.683592
Duck, N.C.                         	-75.740000	36.183300	0.772609	        0.351189	        0.530450	        0.802207	        1.103623	        1.318027	       31.622777	       56.234133	      223.872114	      446.683592	      562.341325
Duck Pier,NC                       	-75.740000	36.183300	0.772609	        0.360248	        0.534895	        0.781520	        1.058864	        1.261176	       19.952623	       44.668359	      177.827941	      398.107171	      562.341325
DUNKERQUE                          	2.366700	51.048100	0.449203	        0.114771	        0.247894	        0.448341	        0.670634	        0.826941	        2.818383	        7.079458	       25.118864	       79.432823	      223.872114
Durban, South Africa               	31.050000	-29.866700	0.544094	        0.204825	        0.363454	        0.583866	        0.838165	        0.948962	       31.622777	       50.118723	      223.872114	      446.683592	      562.341325
Durban                             	31.050000	-29.866700	0.544094	        0.202366	        0.346931	        0.562165	        0.795609	        0.933045	       22.387211	       35.481339	      199.526231	      501.187234	      630.957344
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.065297	       -0.391993	       -0.082762	        0.347579	        0.380151	        0.406384	        0.112202	        0.446684	       14.125375	      158.489319	      316.227766
East London                        	27.916700	-33.016700	0.593891	        0.266479	        0.461388	        0.795589	        1.031446	        1.088370	       89.125094	      112.201845	      316.227766	      501.187234	      501.187234
Easter-C                           	-109.448300	-27.150000	0.439500	        0.042722	        0.210124	        0.433854	        0.682361	        0.861848	        1.412538	        5.011872	       28.183829	      141.253754	      354.813389
Eastport,ME                        	-66.985000	44.903300	0.522664	        0.247816	        0.398619	        0.614445	        0.892340	        0.907653	       44.668359	      125.892541	      316.227766	      562.341325	      707.945784
EASTPORT                           	-66.982900	44.904600	0.522664	        0.248941	        0.394798	        0.600113	        0.892006	        0.913307	       44.668359	      125.892541	      316.227766	      562.341325	      707.945784
Eden                               	149.900000	-37.066667	0.525258	        0.190764	        0.353508	        0.564877	        0.795403	        0.901348	       39.810717	       50.118723	      223.872114	      501.187234	      630.957344
Enewetok-A                         	162.386700	11.430000	0.619859	        0.123319	        0.410642	        1.179200	        1.202625	        1.221169	      223.872114	      251.188643	      281.838293	      446.683592	      630.957344
Ensenada                           	-116.633300	31.850000	0.477305	        0.298427	        0.639396	        0.875215	        0.892942	        0.906193	      251.188643	      251.188643	      316.227766	      630.957344	      630.957344
Esbjerg                            	8.433300	55.466700	0.373320	       -0.011324	        0.139083	        0.369517	        0.619496	        0.815280	        0.891251	        1.995262	        3.981072	        7.943282	       11.220185
Esmeraldas                         	-79.646700	0.991700	0.488609	        0.098470	        0.335278	        0.664838	        0.965351	        1.005431	       11.220185	       25.118864	      199.526231	      446.683592	      630.957344
Esperance                          	121.900000	-33.866667	0.601297	        0.262787	        0.426861	        0.637456	        0.878954	        0.983350	       63.095734	       70.794578	      223.872114	      446.683592	      501.187234
Faraday                            	-64.266700	-65.250000	-0.368227	             nan	             nan	       -0.210586	        0.423621	        0.499918	             nan	             nan	        0.158489	       44.668359	      177.827941
Felixstowe                         	1.348390	51.956750	0.472820	       -0.023324	        0.178039	        0.480117	        0.814419	        1.073616	        0.794328	        3.981072	       19.952623	       79.432823	      354.813389
Fernandina Beach                   	-81.466700	30.671700	0.597273	        0.317987	        0.426182	        0.601019	        0.799556	        0.955619	       44.668359	       79.432823	      223.872114	      446.683592	      630.957344
Fishguard                          	-4.983330	52.013780	0.477688	        0.193270	        0.410884	        0.835133	        0.871549	        0.896323	       35.481339	      100.000000	      281.838293	      501.187234	      630.957344
Forsmark                           	18.210800	60.408600	-0.266602	       -0.544231	       -0.429135	       -0.252209	       -0.044102	        0.112726	        0.112202	        0.112202	        0.112202	        0.707946	        1.995262
Fort Denison                       	151.233333	-33.850000	0.508914	        0.217205	        0.377716	        0.621797	        0.874433	        0.888377	      125.892541	      125.892541	      316.227766	      446.683592	      562.341325
Fort Pulaski,GA                    	-80.901700	32.033300	0.694039	        0.392025	        0.518355	        0.693383	        0.884547	        1.075899	      141.253754	      158.489319	      354.813389	      630.957344	      707.945784
FortDenison                        	151.225600	-33.855000	0.508914	        0.216870	        0.381227	        0.791750	        0.875113	        0.888467	      112.201845	      125.892541	      316.227766	      446.683592	      562.341325
FORT PULASKI                       	-80.901700	32.033300	0.694039	        0.385382	        0.525573	        0.729534	        1.080292	        1.117753	      398.107171	      398.107171	      446.683592	      707.945784	      707.945784
FREEPORT                           	-95.308300	28.948300	1.115758	        0.415516	        0.657872	        1.063482	        1.593418	        2.112704	        5.623413	       10.000000	       22.387211	       63.095734	      125.892541
Fremantle                          	115.733333	-32.050000	0.602273	        0.287333	        0.403914	        0.605376	        0.802731	        0.992749	       35.481339	       44.668359	      158.489319	      354.813389	      398.107171
French Frigate-A                   	-166.288300	23.868300	0.622813	        0.182726	        0.243146	        0.602243	        0.956805	        1.105134	      141.253754	      158.489319	      177.827941	      354.813389	      446.683592
French Frigate Shoal, USA          	-166.290000	23.866700	0.622813	        0.180064	        0.244693	        0.608745	        0.971119	        1.109530	      141.253754	      158.489319	      177.827941	      354.813389	      446.683592
FUKAURA                            	139.933300	40.650000	0.533859	       -0.067366	       -0.035594	        0.556329	        1.148798	        1.194102	        0.112202	        0.354813	       12.589254	      141.253754	      251.188643
FUKUE                              	128.850000	32.700000	0.471367	        0.068786	        0.423924	        0.900226	        0.927110	        0.946566	       14.125375	       19.952623	      158.489319	      354.813389	      446.683592
Fulford Harbour,BC                 	-123.451000	48.769000	0.340219	        0.066235	        0.191430	        0.383631	        0.614013	        0.727333	        3.162278	       14.125375	       70.794578	      223.872114	      398.107171
Funafuti, Tuvalu                   	179.195000	-8.525000	0.579602	        0.110591	        0.410178	        1.065089	        1.140850	        1.184346	       39.810717	       50.118723	      141.253754	      354.813389	      501.187234
Funafuti-A                         	179.195000	-8.525000	0.579602	        0.109430	        0.391190	        1.048457	        1.139303	        1.185895	       39.810717	       50.118723	      141.253754	      398.107171	      501.187234
Funchal-B                          	-16.906700	32.640000	0.585922	        0.382971	        0.719726	        1.046152	        1.060601	        1.070125	      251.188643	      251.188643	      281.838293	      446.683592	      501.187234
Furuogrund                         	21.230600	64.915800	-0.548813	       -0.824087	       -0.709117	       -0.538237	       -0.338989	       -0.189084	        0.112202	        0.112202	        0.112202	        0.112202	        0.354813
Galveston,P.Pier                   	-94.790000	29.286700	0.986539	        0.162814	        0.445119	        0.914092	        1.545134	        2.134775	        1.584893	        2.818383	        5.623413	       10.000000	       14.125375
Galveston,Pier 21                  	-94.793300	29.310000	0.989766	        0.091270	        0.387136	        0.901825	        1.589674	        2.238675	        1.258925	        1.995262	        3.548134	        5.623413	        7.079458
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.986539	        0.060687	        0.361859	        0.893902	        1.625744	        2.317587	        1.122018	        2.238721	        3.981072	        7.079458	       10.000000
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.989766	        0.069806	        0.359567	        0.875120	        1.607006	        2.342337	        1.258925	        2.238721	        3.981072	        7.079458	       10.000000
Gan                                	73.151700	-0.686700	0.572898	        0.173375	        0.480718	        0.981857	        1.003800	        1.019856	      562.341325	      562.341325	      630.957344	      398.107171	      630.957344
Gedser                             	11.933333	54.566666	0.361484	        0.122980	        0.218298	        0.363739	        0.529993	        0.653252	        3.162278	        6.309573	       15.848932	       39.810717	       89.125094
