station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
AYUKAWA                            	141.500000	38.300000	1.330867	        0.990909	        1.120133	        1.316264	        1.535679	        1.717996	      707.945784	      707.945784	      707.945784	      707.945784	      707.945784
Bakar                              	14.533000	45.300000	0.349531	        0.088461	        0.209769	        0.371566	        0.582757	        0.726495	        5.011872	       17.782794	       89.125094	      223.872114	      354.813389
Balboa                             	-79.573300	8.961700	0.478320	        0.259710	        0.412598	        0.894998	        0.909176	        0.917582	       39.810717	      112.201845	      251.188643	      446.683592	      501.187234
BALTIMORE                          	-76.578300	39.266700	0.574867	        0.164904	        0.320880	        0.570418	        0.862996	        1.100800	        2.238721	        3.981072	        7.943282	       19.952623	       70.794578
Baltra-B                           	-90.285000	-0.436700	0.472492	        0.078948	        0.252246	        0.518821	        0.835444	        0.992040	        3.981072	       14.125375	      112.201845	      316.227766	      501.187234
Bamfield,BC                        	-125.136000	48.836000	0.216477	       -0.077149	        0.049360	        0.242434	        0.517550	        0.677972	        0.251189	        1.995262	       15.848932	       89.125094	      398.107171
barcelona                          	2.163000	41.342000	0.458766	        0.156160	        0.305175	        0.567738	        0.846155	        0.879261	      100.000000	      112.201845	      125.892541	      223.872114	      223.872114
BAR HARBOR, FRENCHMAN BAY, ME      	-68.205000	44.391700	0.487898	        0.237850	        0.334336	        0.497995	        0.737113	        0.911758	       31.622777	       70.794578	      251.188643	      501.187234	      794.328235
Barseback                          	12.903300	55.756400	0.251680	       -0.159428	       -0.006978	        0.255080	        0.597593	        0.908579	        0.125893	        0.891251	        3.981072	       12.589254	       31.622777
BAYONNE_BOUCAU                     	-1.514800	43.527300	0.348492	        0.105496	        0.250584	        0.491583	        0.759539	        0.788553	       11.220185	       44.668359	      158.489319	      354.813389	      501.187234
Beihai                             	109.083300	21.483300	0.413141	        0.028272	        0.186868	        0.439435	        0.731496	        0.888825	        1.412538	        6.309573	       44.668359	      177.827941	      354.813389
Bella Bella,BC                     	-128.143000	52.163000	0.218484	       -0.059909	        0.062688	        0.241201	        0.501418	        0.650209	        0.316228	        2.511886	       15.848932	       70.794578	      281.838293
Bermuda                            	-64.699900	32.400000	0.462602	        0.027166	        0.222973	        0.476022	        0.803869	        0.939024	        1.995262	        6.309573	      100.000000	      354.813389	      501.187234
Bermuda-B                          	-64.703300	32.373300	0.462602	        0.023396	        0.237922	        0.501199	        0.848841	        0.955169	        1.995262	        7.943282	      141.253754	      354.813389	      501.187234
bilbao                             	-3.050000	43.357000	0.412039	        0.291661	        0.665478	        0.800961	        0.817543	        0.832332	       50.118723	      100.000000	      316.227766	      501.187234	      562.341325
bonanza                            	-6.340000	36.800000	0.490961	        0.200795	        0.319365	        0.507346	        0.733388	        0.899520	       15.848932	       35.481339	      158.489319	      354.813389	      501.187234
Booby Island                       	141.916667	-10.600000	0.288914	       -0.058484	        0.094802	        0.357316	        0.779405	        0.832747	        0.281838	        3.981072	       44.668359	      177.827941	      354.813389
Boston,MA                          	-71.051700	42.355000	0.541383	        0.255649	        0.373122	        0.544160	        0.745823	        0.928575	       11.220185	       28.183829	      100.000000	      316.227766	      630.957344
BOSTON                             	-71.053400	42.354800	0.541383	        0.247240	        0.367511	        0.544793	        0.753710	        0.930360	       10.000000	       25.118864	       79.432823	      281.838293	      562.341325
Botany Bay                         	151.216667	-33.983333	0.426820	        0.139990	        0.286571	        0.492189	        0.837554	        0.888250	       31.622777	       44.668359	      251.188643	      562.341325	      562.341325
BOULOGNE-SUR-MER                   	1.577700	50.727400	0.388945	        0.144301	        0.255415	        0.435977	        0.686529	        0.790724	       10.000000	       28.183829	       89.125094	      223.872114	      446.683592
Brest                              	-4.500000	48.383300	0.349945	        0.112666	        0.256922	        0.644100	        0.696932	        0.712507	       10.000000	       35.481339	      100.000000	      251.188643	      446.683592
BREST                              	-4.495000	48.382900	0.349945	        0.111794	        0.259120	        0.597945	        0.697518	        0.711557	       10.000000	       35.481339	      100.000000	      251.188643	      446.683592
BRIDGEPORT                         	-73.181700	41.173300	0.531836	        0.078761	        0.255615	        0.528903	        0.844022	        1.097880	        1.412538	        2.818383	        7.079458	       15.848932	       39.810717
Brisbane                           	153.166667	-27.366667	0.450547	        0.124161	        0.355857	        0.907287	        0.930821	        0.947785	       39.810717	       50.118723	      251.188643	      562.341325	      630.957344
Broome                             	122.216667	-18.000000	0.511883	        0.366922	        0.763282	        0.933278	        0.956869	        0.975246	       56.234133	      141.253754	      281.838293	      501.187234	      562.341325
Buenaventura                       	-77.100000	3.900000	0.414180	        0.093059	        0.308502	        0.837898	        0.874915	        0.895063	       10.000000	       39.810717	      223.872114	      446.683592	      562.341325
Buenos Aires                       	-58.500000	-34.666700	0.413211	       -0.064189	        0.108103	        0.392168	        0.728084	        1.000257	        0.707946	        1.584893	        3.162278	        6.309573	       10.000000
Bunbury                            	115.633333	-33.316667	0.483180	        0.154100	        0.291453	        0.483066	        0.706418	        0.893784	        3.548134	       11.220185	       44.668359	      141.253754	      316.227766
Bundaberg                          	152.383333	-24.766667	0.469781	        0.190781	        0.300302	        0.472524	        0.676228	        0.832612	        6.309573	       15.848932	       63.095734	      223.872114	      446.683592
Burnie                             	145.916667	-41.050000	0.448516	        0.160180	        0.347277	        0.747865	        0.872829	        0.894403	       44.668359	       89.125094	      354.813389	      630.957344	      794.328235
Cabo San Lucas                     	-109.908300	22.880000	0.463430	        0.118823	        0.349400	        0.917546	        0.964863	        0.996720	       89.125094	      112.201845	      223.872114	      630.957344	      630.957344
cadiz                              	-6.283300	36.533300	0.473531	        0.222440	        0.369882	        0.826020	        0.865074	        0.886083	       70.794578	      125.892541	      316.227766	      446.683592	      562.341325
Cairns                             	145.783333	-16.916667	0.499672	        0.197267	        0.315955	        0.522680	        0.776189	        0.931861	       17.782794	       50.118723	      177.827941	      446.683592	      562.341325
CALAIS                             	1.867700	50.969400	0.379648	       -0.100710	        0.082668	        0.366478	        0.695126	        0.965474	        0.630957	        1.412538	        3.162278	        7.079458	       12.589254
Callao-B, Peru                     	-77.150000	-12.050000	0.370703	       -0.001834	        0.181417	        0.395588	        0.755144	        0.815854	        0.891251	        3.981072	      112.201845	      281.838293	      501.187234
Callao-B                           	-77.150000	-12.050000	0.370703	        0.003593	        0.193174	        0.418783	        0.795668	        0.817334	        1.122018	        3.548134	       56.234133	      398.107171	      501.187234
CAMBRIDGE II                       	-76.068300	38.573300	0.617406	        0.302286	        0.426683	        0.618778	        0.850646	        1.021456	       15.848932	       35.481339	      112.201845	      316.227766	      501.187234
Campbell River,BC                  	-125.247000	50.042000	0.028211	       -0.248861	       -0.131227	        0.052065	        0.289200	        0.441959	        0.112202	        0.112202	        1.995262	       17.782794	      112.201845
Cananeia                           	-47.925000	-25.016700	0.568242	        0.275112	        0.392622	        0.567379	        0.762831	        0.918890	        7.079458	       15.848932	       50.118723	      158.489319	      316.227766
Cape Ferguson                      	147.050000	-19.283333	0.484922	        0.193553	        0.326047	        0.531660	        0.877083	        1.024041	       15.848932	       44.668359	      141.253754	      354.813389	      446.683592
Cape May,NJ                        	-74.960000	38.968300	0.688992	        0.338098	        0.474521	        0.690188	        0.934271	        1.107282	       15.848932	       35.481339	      125.892541	      398.107171	      630.957344
Cape Town                          	18.433300	-33.900000	0.528898	        0.229830	        0.415689	        0.800361	        0.987217	        1.019242	      112.201845	      125.892541	      316.227766	      562.341325	      630.957344
CAPE MAY                           	-74.960000	38.968300	0.688992	        0.350870	        0.482061	        0.690562	        0.927787	        1.097619	       22.387211	       50.118723	      158.489319	      446.683592	      707.945784
Carnarvon                          	113.616667	-24.883333	0.511563	        0.145307	        0.289113	        0.509417	        0.761217	        0.950874	        3.162278	        7.943282	       35.481339	      141.253754	      316.227766
Cartagena                          	-75.533300	10.383300	0.654688	        0.313333	        0.335939	        0.623452	        1.020933	        1.124738	      354.813389	      354.813389	      398.107171	      398.107171	      446.683592
Cascais                            	-9.416700	38.691700	0.470781	        0.138473	        0.310132	        0.547125	        0.863009	        0.943351	       11.220185	       44.668359	      223.872114	      446.683592	      562.341325
catania                            	15.093900	37.498000	0.465180	       -0.046156	        0.139910	        0.444197	        0.790315	        1.092651	        0.707946	        2.238721	        8.912509	       50.118723	      141.253754
Cendering                          	103.186700	5.265000	0.463258	        0.085802	        0.239480	        0.521766	        0.826498	        0.948289	        4.466836	       14.125375	      112.201845	      316.227766	      398.107171
Ceuta                              	-5.316700	35.900000	0.306305	        0.042251	        0.132093	        0.345447	        0.687345	        0.721690	        4.466836	       11.220185	      112.201845	      316.227766	      398.107171
ceuta                              	-5.316700	35.900000	0.306305	        0.043095	        0.136773	        0.366344	        0.700448	        0.724153	        4.466836	       12.589254	      112.201845	      316.227766	      398.107171
Charchanga                         	91.050000	22.216700	0.555180	        0.118300	        0.321375	        0.636107	        0.989478	        1.275237	        3.162278	       10.000000	       35.481339	      100.000000	      223.872114
Charleston,OR                      	-124.321700	43.345000	0.347969	        0.069463	        0.191482	        0.388506	        0.689900	        0.846081	        3.548134	       14.125375	       70.794578	      223.872114	      501.187234
Charleston,SC                      	-79.925000	32.781700	0.637078	        0.330383	        0.458608	        0.638446	        0.844101	        1.051628	       17.782794	       39.810717	      177.827941	      446.683592	      630.957344
CHARLESTON I                       	-79.925000	32.781700	0.637078	        0.330589	        0.458126	        0.638569	        0.844550	        1.049133	       19.952623	       44.668359	      177.827941	      501.187234	      630.957344
Charlotte Amalie                   	-64.920000	18.335000	0.549766	        0.155393	        0.301299	        0.530047	        0.802480	        0.988458	        5.623413	       10.000000	       50.118723	      158.489319	      398.107171
Charlottetown,PEI                  	-63.116700	46.233300	0.605805	        0.273987	        0.409550	        0.614961	        0.848658	        1.023670	        7.079458	       19.952623	       63.095734	      251.188643	      501.187234
CHERBOURG                          	-1.635500	49.651400	0.331195	        0.135550	        0.302819	        0.690617	        0.709637	        0.724072	       17.782794	       63.095734	      199.526231	      398.107171	      562.341325
Chesapeake BBT                     	-76.113300	36.966700	0.697180	        0.325663	        0.471549	        0.700192	        0.960601	        1.156089	       11.220185	       25.118864	       63.095734	      177.827941	      281.838293
Chichijima, Japan                  	142.183300	27.100000	0.585336	        0.065033	        0.267651	        0.570291	        0.917444	        1.139532	        1.995262	        5.623413	       39.810717	      177.827941	      316.227766
Chichijima                         	142.183300	27.100000	0.585336	        0.121802	        0.295868	        0.578037	        0.894892	        1.110944	        5.011872	       10.000000	       63.095734	      223.872114	      281.838293
CHICHIJIMA                         	142.200000	27.100000	0.585336	        0.117796	        0.297005	        0.577786	        0.892771	        1.110843	        3.981072	        8.912509	       63.095734	      223.872114	      281.838293
CHOSHIGYOKO                        	140.866700	35.750000	0.410445	        0.007502	        0.162629	        0.402776	        0.666467	        0.870517	        1.122018	        3.548134	       17.782794	      100.000000	      251.188643
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.527758	        0.047110	        0.182742	        0.497873	        0.821989	        1.013947	        3.548134	        7.943282	       56.234133	      354.813389	      501.187234
Christmas-B                        	-157.471700	1.981700	0.527758	        0.060823	        0.173084	        0.487068	        0.809701	        1.010196	        4.466836	        8.912509	       56.234133	      354.813389	      501.187234
Churchill, Canada                  	-94.183300	58.766600	-0.684195	       -1.103525	       -0.941799	       -0.694844	       -0.416738	       -0.194956	        0.112202	        0.112202	        0.112202	        0.199526	        0.562341
Churchill                          	-94.200000	58.783300	-0.684195	       -1.045663	       -0.902091	       -0.686519	       -0.454121	       -0.285471	        0.112202	        0.112202	        0.112202	        0.112202	        0.223872
Chuuk                              	151.850000	7.450000	0.503273	        0.090676	        0.213783	        0.465069	        0.767875	        0.979496	        5.623413	       10.000000	       56.234133	      251.188643	      398.107171
Cocos                              	96.883300	-12.116700	0.540859	        0.128342	        0.378512	        0.728884	        1.106559	        1.143086	       79.432823	       89.125094	      112.201845	      398.107171	      446.683592
Cooktown                           	145.250000	-15.466667	0.494258	        0.169046	        0.328730	        0.573319	        0.873924	        0.963056	       17.782794	       50.118723	      223.872114	      446.683592	      562.341325
CORDEMAIS                          	-1.889800	47.277200	0.345250	        0.104092	        0.222781	        0.390845	        0.703991	        0.764584	        7.943282	       31.622777	      112.201845	      316.227766	      501.187234
CORDOVA                            	-145.753000	60.558300	0.574031	        0.353477	        0.523457	        0.920129	        1.013475	        1.075491	      125.892541	      199.526231	      354.813389	      562.341325	      630.957344
Cordova-B,Alaska                   	-145.753300	60.558300	0.574031	        0.314891	        0.422703	        0.615746	        0.918217	        1.015889	       44.668359	       89.125094	      223.872114	      398.107171	      562.341325
Corpus Cristi,TX                   	-97.216700	27.580000	0.737734	       -0.732232	       -0.406930	        0.332822	        1.808451	        3.749634	        0.112202	        0.281838	        1.584893	        3.981072	        6.309573
coruna                             	-8.389000	43.357000	0.449422	        0.193320	        0.356557	        0.591829	        0.837756	        0.873522	       39.810717	       89.125094	      251.188643	      446.683592	      562.341325
Coruna                             	-8.397700	43.368301	0.438250	        0.184168	        0.350467	        0.820310	        0.850275	        0.866215	       35.481339	      100.000000	      281.838293	      446.683592	      562.341325
Cox's Bazaar                       	91.833300	21.450000	0.346227	       -0.139886	        0.049950	        0.350480	        0.699709	        0.978877	        0.223872	        1.412538	        7.943282	       35.481339	      158.489319
Crescent City,CA                   	-124.183300	41.745000	0.218375	       -0.117530	        0.013431	        0.228066	        0.469106	        0.663128	        0.141254	        1.258925	       12.589254	       79.432823	      398.107171
Crescent City, California          	-124.183300	41.745000	0.218375	       -0.117927	        0.037357	        0.264347	        0.558005	        0.707858	        0.112202	        1.412538	       17.782794	       89.125094	      281.838293
CRESCENT CITY                      	-124.183000	41.745000	0.218375	       -0.128118	        0.013662	        0.222977	        0.460992	        0.656821	        0.158489	        1.122018	       10.000000	       63.095734	      354.813389
Cristobal                          	-79.915000	9.355000	0.492172	        0.176645	        0.211838	        0.447988	        0.638441	        0.920062	      354.813389	      354.813389	      354.813389	      398.107171	      446.683592
Cromer                             	1.301640	52.934360	0.497281	        0.064168	        0.241202	        0.517717	        0.809259	        0.999306	        1.995262	       10.000000	       63.095734	      223.872114	      707.945784
Cuxhaven                           	8.716700	53.866700	0.420367	        0.028851	        0.183217	        0.415672	        0.674140	        0.867649	        1.122018	        1.995262	        3.548134	        6.309573	        8.912509
Darwin                             	130.850000	-12.466667	0.501414	        0.287364	        0.456165	        0.943890	        0.958960	        0.969774	       56.234133	      141.253754	      354.813389	      562.341325	      630.957344
DEGERBY                            	20.384800	60.031900	-0.111320	       -0.507613	       -0.275681	        0.023930	        0.356232	        0.419976	        0.112202	        0.112202	        1.258925	       44.668359	       89.125094
Delfzijl                           	6.933100	53.326400	0.378539	       -0.204782	        0.012443	        0.363309	        0.763854	        1.104344	        0.354813	        1.000000	        2.818383	        5.011872	        7.079458
Den Helder                         	4.746400	52.965000	0.435992	        0.001214	        0.180631	        0.453024	        0.769724	        1.009720	        1.000000	        3.162278	       10.000000	       25.118864	       56.234133
Devonport                          	-4.185250	50.368390	0.358391	        0.112393	        0.244430	        0.458455	        0.740860	        0.823587	       10.000000	       35.481339	      125.892541	      354.813389	      446.683592
DIEPPE                             	1.084500	49.929200	0.463437	        0.338241	        0.813774	        0.818601	        0.823302	        0.824550	      158.489319	      251.188643	      446.683592	      630.957344	      630.957344
DONGES                             	-2.088300	47.305700	0.345250	        0.091179	        0.200303	        0.370650	        0.609273	        0.753722	        3.981072	       12.589254	       44.668359	      158.489319	      354.813389
Dongfang                           	108.616700	19.100000	0.458578	       -0.129481	        0.679837	        1.087634	        1.124117	        1.150242	        0.794328	       12.589254	      125.892541	      281.838293	      398.107171
Dover                              	1.318060	51.116940	0.422758	        0.087161	        0.216119	        0.429610	        0.664596	        0.842557	        2.511886	        7.079458	       31.622777	      125.892541	      446.683592
Duck, N.C.                         	-75.740000	36.183300	0.708234	        0.316007	        0.473809	        0.730671	        1.025590	        1.241502	       25.118864	       56.234133	      199.526231	      446.683592	      562.341325
Duck Pier,NC                       	-75.740000	36.183300	0.708234	        0.318750	        0.480732	        0.712679	        0.982366	        1.192531	       15.848932	       39.810717	      158.489319	      354.813389	      501.187234
DUNKERQUE                          	2.366700	51.048100	0.384062	        0.084942	        0.201613	        0.383343	        0.596879	        0.765132	        2.238721	        5.011872	       15.848932	       50.118723	      177.827941
Durban, South Africa               	31.050000	-29.866700	0.462289	        0.158406	        0.286355	        0.507891	        0.762566	        0.906001	       19.952623	       39.810717	      199.526231	      446.683592	      630.957344
Durban                             	31.050000	-29.866700	0.462289	        0.154528	        0.275382	        0.485972	        0.717037	        0.882684	       12.589254	       28.183829	      177.827941	      446.683592	      630.957344
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.133672	       -0.400082	       -0.166558	        0.349127	        0.381065	        0.407987	        0.112202	        0.398107	       14.125375	      125.892541	      281.838293
East London                        	27.916700	-33.016700	0.512578	        0.142112	        0.372197	        0.739431	        0.994428	        1.058830	       15.848932	       56.234133	      223.872114	      446.683592	      630.957344
Easter-C                           	-109.448300	-27.150000	0.372227	       -0.006614	        0.141056	        0.370376	        0.625110	        0.811727	        0.891251	        3.162278	       15.848932	      112.201845	      251.188643
Eastport,ME                        	-66.985000	44.903300	0.460836	        0.217950	        0.324343	        0.533460	        0.860257	        0.875294	       35.481339	       79.432823	      223.872114	      446.683592	      707.945784
EASTPORT                           	-66.982900	44.904600	0.460836	        0.219457	        0.325061	        0.528518	        0.862585	        0.881587	       35.481339	       79.432823	      223.872114	      446.683592	      707.945784
Eden                               	149.900000	-37.066667	0.437117	        0.157079	        0.277576	        0.475457	        0.725709	        0.863976	       22.387211	       50.118723	      223.872114	      501.187234	      630.957344
Enewetok-A                         	162.386700	11.430000	0.534039	        0.076294	        0.345522	        1.060110	        1.083665	        1.103286	       63.095734	       70.794578	      158.489319	      630.957344	      630.957344
Ensenada                           	-116.633300	31.850000	0.406617	        0.236128	        0.543340	        0.860375	        0.877379	        0.893246	       79.432823	       89.125094	      251.188643	      562.341325	      630.957344
Esbjerg                            	8.433300	55.466700	0.317570	       -0.058624	        0.090088	        0.320703	        0.575248	        0.775941	        0.707946	        1.584893	        3.548134	        6.309573	       10.000000
Esmeraldas                         	-79.646700	0.991700	0.402914	        0.031472	        0.250604	        0.619213	        0.896224	        0.938213	        2.238721	       15.848932	      177.827941	      446.683592	      562.341325
Esperance                          	121.900000	-33.866667	0.509891	        0.216097	        0.335293	        0.549139	        0.833561	        0.958485	       35.481339	       56.234133	      199.526231	      398.107171	      501.187234
Faraday                            	-64.266700	-65.250000	-0.471930	             nan	             nan	       -0.338388	        0.293010	        0.367505	             nan	        0.112202	        0.112202	       25.118864	      141.253754
Felixstowe                         	1.348390	51.956750	0.424711	       -0.049188	        0.136620	        0.418764	        0.744983	        1.004317	        0.630957	        2.818383	       14.125375	       56.234133	      223.872114
Fernandina Beach                   	-81.466700	30.671700	0.524500	        0.257264	        0.363547	        0.528183	        0.731580	        0.893798	       25.118864	       56.234133	      199.526231	      446.683592	      562.341325
Fishguard                          	-4.983330	52.013780	0.419484	        0.179515	        0.337816	        0.801766	        0.835680	        0.859917	       31.622777	       89.125094	      223.872114	      446.683592	      630.957344
Forsmark                           	18.210800	60.408600	-0.315313	       -0.580878	       -0.473234	       -0.296900	       -0.085609	        0.073878	        0.112202	        0.112202	        0.112202	        0.562341	        1.584893
Fort Denison                       	151.233333	-33.850000	0.426820	        0.139627	        0.289551	        0.538589	        0.853174	        0.865440	       35.481339	       44.668359	      281.838293	      446.683592	      562.341325
Fort Pulaski,GA                    	-80.901700	32.033300	0.623523	        0.321760	        0.454860	        0.623776	        0.833003	        1.009470	       63.095734	       79.432823	      316.227766	      562.341325	      707.945784
FortDenison                        	151.225600	-33.855000	0.426820	        0.138903	        0.290067	        0.578082	        0.852923	        0.865794	       35.481339	       50.118723	      281.838293	      446.683592	      562.341325
FORT PULASKI                       	-80.901700	32.033300	0.623523	        0.314927	        0.462148	        0.660692	        1.012626	        1.050967	      177.827941	      199.526231	      316.227766	      630.957344	      707.945784
FREEPORT                           	-95.308300	28.948300	1.054430	        0.354818	        0.592005	        0.996218	        1.537095	        2.039851	        4.466836	        7.943282	       17.782794	       44.668359	      112.201845
Fremantle                          	115.733333	-32.050000	0.513078	        0.209205	        0.336977	        0.514595	        0.722935	        0.902676	       14.125375	       39.810717	      141.253754	      281.838293	      398.107171
French Frigate-A                   	-166.288300	23.868300	0.539523	        0.130342	        0.206426	        0.524929	        0.747094	        1.074936	       39.810717	       50.118723	       70.794578	      281.838293	      398.107171
French Frigate Shoal, USA          	-166.290000	23.866700	0.539523	        0.130589	        0.207302	        0.527439	        0.752605	        1.077717	       39.810717	       50.118723	       70.794578	      316.227766	      398.107171
FUKAURA                            	139.933300	40.650000	0.457758	       -0.196691	       -0.168023	        0.430805	        1.088131	        1.134222	        0.112202	        0.112202	       14.125375	      158.489319	      281.838293
FUKUE                              	128.850000	32.700000	0.381320	        0.011951	        0.305490	        0.838372	        0.865361	        0.885758	        1.778279	       15.848932	      158.489319	      354.813389	      446.683592
Fulford Harbour,BC                 	-123.451000	48.769000	0.285641	        0.007969	        0.134955	        0.324082	        0.609702	        0.739397	        1.122018	        7.079458	       39.810717	      158.489319	      446.683592
Funafuti, Tuvalu                   	179.195000	-8.525000	0.555438	        0.204403	        0.442551	        0.875373	        1.050608	        1.102269	      177.827941	      199.526231	      223.872114	      446.683592	      501.187234
Funafuti-A                         	179.195000	-8.525000	0.555438	        0.201936	        0.432009	        0.852283	        1.048127	        1.093448	      177.827941	      199.526231	      223.872114	      446.683592	      501.187234
Funchal-B                          	-16.906700	32.640000	0.545773	        0.304913	        0.954393	        1.025943	        1.039554	        1.047925	       63.095734	       79.432823	      223.872114	      446.683592	      501.187234
Furuogrund                         	21.230600	64.915800	-0.564094	       -0.883156	       -0.747385	       -0.552629	       -0.323155	       -0.162677	        0.112202	        0.112202	        0.112202	        0.112202	        0.398107
Galveston,P.Pier                   	-94.790000	29.286700	0.918875	        0.092859	        0.372574	        0.849141	        1.476898	        2.073977	        1.258925	        2.511886	        4.466836	        7.943282	       12.589254
Galveston,Pier 21                  	-94.793300	29.310000	0.920156	        0.016372	        0.316758	        0.833744	        1.524408	        2.185711	        1.000000	        1.778279	        3.162278	        5.011872	        7.079458
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.918875	       -0.012363	        0.293989	        0.825328	        1.555794	        2.241702	        1.000000	        1.778279	        3.548134	        6.309573	        8.912509
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.920156	       -0.004913	        0.294456	        0.815163	        1.540351	        2.271113	        1.000000	        1.778279	        3.548134	        6.309573	       10.000000
Gan                                	73.151700	-0.686700	0.518672	        0.117105	        0.205241	        1.043109	        1.064946	        1.079404	      281.838293	      281.838293	      354.813389	      501.187234	      562.341325
Gedser                             	11.933333	54.566666	0.312203	        0.067152	        0.166850	        0.316634	        0.498363	        0.664631	        1.995262	        4.466836	       11.220185	       31.622777	      100.000000
