ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_19,2092,1.98776027742171,0.282597065262438,3.71575792058488,0.996562818062051,2.9864470889405,1.28644886811326,2.69279030348256,1.9937,1.0173,-1.1430,5.5830
Glaciers,ALL,2092,15.2687195365513,11.2719399520873,19.9401747053555,12.9797237574063,17.941988944531,13.5879819754923,17.0672210920554,15.394,2.618,6.384,24.366
LAND_ICE,ALL,2092,26.8903810710114,15.5112272091179,40.1996197048264,20.1126195932,33.8071073927003,22.1109982832137,31.5269423489486,27.224,7.890,-8.448,73.996
GrIS,ALL,2093,8.78779917758219,2.62984931579404,17.1728742492303,5.20241940209873,12.918553236044,6.23082585807166,11.6031837526922,9.1431,5.3348,-19.2460,57.0473
AIS,WAIS,2093,2.35919580842979,-3.29061485016092,8.59071449213611,-0.948568010085686,5.83145016768496,0.0104496180359423,4.7868337697475,2.4910,3.6667,-7.8047,22.4812
AIS,EAIS,2093,0.128394336594003,-4.17756999279217,4.91524792727174,-2.39381420928497,2.78310041205328,-1.66292573514282,1.98289932645493,0.2007,2.7865,-8.9027,16.1169
AIS,PEN,2093,0.361156679251046,-0.912530019617984,1.65986841391288,-0.413079397383856,1.14770108580647,-0.196771949801105,0.926252341533738,0.3473,0.7867,-2.1520,2.9202
AIS,ALL,2093,2.91129678575227,-4.30659387561318,10.7666913648807,-1.37084348759048,7.48129794917408,-0.156008140861777,6.01158869921325,3.039,4.650,-10.482,24.592
Glaciers,region_1,2093,2.29825802590498,1.05713547099859,3.54893071994873,1.57564543964584,3.02747121751553,1.78664648378763,2.81344865687696,2.3074,0.7415,-0.3198,4.3300
Glaciers,region_2,2093,0.204014475647561,0.129386753738791,0.252568579476827,0.16177944344235,0.238160940847516,0.174580519184658,0.229542994679224,0.2108,0.0425,0.0109,0.2600
Glaciers,region_3,2093,2.41637665774109,1.01786113837466,3.87516231982895,1.60016622963517,3.25227320908752,1.83779514702261,3.00472630646731,2.4368,0.8798,-0.8434,5.8246
Glaciers,region_4,2093,1.04173911090497,0.391463298156999,1.69483827966347,0.662881092633348,1.42436301062927,0.77342645628244,1.31217315668955,1.0403,0.3932,-0.3657,2.0500
Glaciers,region_5,2093,1.6769350371981,0.676629999257691,2.69727107773985,1.09384466277837,2.26916765999451,1.26385675150475,2.09476760905345,1.6661,0.6275,-0.2860,3.3600
Glaciers,region_6,2093,0.398052898202405,0.0672979538582718,0.72424264989657,0.205960927977606,0.589757559333383,0.262211305023006,0.533801169973829,0.3987,0.2056,-0.2793,0.9100
Glaciers,region_7,2093,1.23924531611087,0.513851550780002,1.67388080658505,0.832268275476466,1.55160924564383,0.956938870753674,1.47517236456935,1.3233,0.3944,-0.3270,1.7300
Glaciers,region_8,2093,0.0457512266347517,0.0227151945287512,0.0649445996720039,0.0324764847634484,0.0580799275549144,0.036402261416018,0.0546672916657626,0.0466,0.0142,0.0029,0.0700
Glaciers,region_9,2093,1.94283996404331,0.926582444535392,2.88665271607287,1.35251946738766,2.52067542821146,1.52550201122037,2.35516298944791,1.9584,0.6205,0.1188,3.2000
Glaciers,region_10,2093,0.0216702530808376,0.00685894325325932,13.4366473513866,0.0136277157754617,0.0269973632009369,0.0161766736289717,0.0257901133846709,0.0252,0.0068,-0.0114,0.0300
Glaciers,region_11,2093,0.0244789631984293,0.0164973966415732,23.7324908159197,0.0200116366818667,0.0277537324886861,0.0214043776922261,0.0269690970250858,0.0261,0.0042,0.0059,0.0300
Glaciers,region_12,2093,0.0129384608350694,0.00876836583443606,0.0171180137805003,0.0105462206818778,0.0153556926906233,0.011223239660548,0.0146482994743343,0.0135,0.0026,0.0047,0.0200
Glaciers,region_13,2093,0.615725134200401,0.341879791316828,0.770869816462115,0.463112112487127,0.728661496143735,0.510242893812666,0.701583374752638,0.6575,0.1423,0.1104,0.7900
Glaciers,region_14,2093,0.495831628700223,0.278240498679546,0.659721476501255,0.370979169854829,0.605901414400015,0.408177955799013,0.576589352882556,0.5050,0.1278,0.0344,0.6900
Glaciers,region_15,2093,0.159852453455281,0.0777305915493235,0.204383731158907,0.11436891497835,0.192558727724128,0.128514352619406,0.184835429680602,0.1715,0.0431,-0.0020,0.2100
Glaciers,region_16,2093,0.0144588625805153,0.00517025361593822,26.0422784021097,0.00939714907742281,0.017866786175238,0.0109837628890098,0.0170855836562744,0.0168,0.0043,-0.0008,0.0200
