Participant Surname,Experiment Group,Drainage Region,Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date,Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt)
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.000,   -916.62,  302.630
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.083,   -902.01,  302.986
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.167,   -885.28,  303.342
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.250,   -858.33,  303.697
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.333,   -865.54,  304.052
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.417,   -843.12,  304.407
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.500,   -811.67,  304.761
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.583,   -809.65,  305.115
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.667,   -843.83,  305.468
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.750,   -858.76,  305.821
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.833,   -912.52,  306.173
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2011.917,   -893.21,  306.525
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.000,   -913.32,  306.877
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.083,   -923.82,  307.228
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.167,   -916.19,  307.579
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.250,   -923.67,  307.930
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.333,   -918.68,  308.280
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.417,   -890.88,  308.629
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.500,   -916.55,  308.978
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.583,   -895.13,  309.327
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.667,   -905.67,  309.676
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.750,   -924.45,  310.024
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.833,   -948.84,  310.372
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2012.917,   -978.90,  310.719
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.000,   -988.10,  311.066
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.083,   -999.18,  311.412
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.167,  -1003.62,  311.758
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.250,  -1005.03,  312.104
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.333,   -993.54,  312.450
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.417,   -956.67,  312.795
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.500,   -957.32,  313.139
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.583,   -973.11,  313.483
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.667,   -938.58,  313.827
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.750,   -969.54,  314.171
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.833,   -976.81,  314.514
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2013.917,   -999.37,  314.857
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.000,  -1040.29,  315.199
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.083,  -1022.47,  315.541
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.167,  -1005.79,  315.883
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.250,  -1003.01,  316.224
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.333,   -984.92,  316.565
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.417,  -1017.53,  316.905
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.500,  -1037.08,  317.245
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.583,  -1046.31,  317.585
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.667,  -1083.90,  317.925
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.750,  -1127.19,  318.264
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.833,  -1173.90,  318.602
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2014.917,  -1212.16,  318.941
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.000,  -1229.37,  319.279
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.083,  -1235.23,  319.616
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.167,  -1206.97,  319.954
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.250,  -1200.42,  320.290
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.333,  -1170.49,  320.627
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.417,  -1187.86,  320.963
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.500,  -1160.38,  321.299
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.583,  -1138.19,  321.635
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.667,  -1128.33,  321.970
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.750,  -1182.15,  322.305
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.833,  -1180.42,  322.639
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2015.917,  -1210.44,  322.973
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.000,  -1240.27,  323.307
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.083,  -1242.33,  323.640
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.167,  -1221.68,  323.973
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.250,  -1210.21,  324.306
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.333,  -1171.11,  324.638
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.417,  -1161.66,  324.971
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.500,  -1161.43,  325.302
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.583,  -1152.80,  325.634
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.667,  -1168.14,  325.965
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.750,  -1166.91,  326.295
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.833,  -1186.48,  326.626
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2016.917,  -1229.85,  326.956
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.000,  -1258.96,  327.286
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.083,  -1238.71,  327.615
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.167,  -1238.50,  327.944
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.250,  -1227.41,  328.273
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.333,  -1201.39,  328.601
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.417,  -1222.12,  328.929
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.500,  -1217.41,  329.257
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.583,  -1218.22,  329.584
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.667,  -1207.17,  329.911
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.750,  -1236.65,  330.238
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.833,  -1229.35,  330.564
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2017.917,  -1257.23,  330.891
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.000,  -1285.12,  331.216
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.083,  -1251.66,  331.542
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.167,  -1219.73,  331.867
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.250,  -1186.08,  332.192
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.333,  -1169.09,  332.516
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.417,  -1163.48,  332.841
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.500,  -1163.32,  333.164
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.583,  -1177.17,  333.488
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.667,  -1176.32,  333.811
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.750,  -1184.22,  334.134
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.833,  -1203.34,  334.457
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2018.917,  -1244.18,  334.779
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.000,  -1262.44,  335.101
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.083,  -1261.15,  335.423
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.167,  -1255.45,  335.744
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.250,  -1258.17,  336.065
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.333,  -1254.38,  336.386
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.417,  -1245.96,  336.707
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.500,  -1234.11,  337.027
RIGNOT, mass budget , Rignot, EAIS, 9825412.000, 9825412.000,    2019.583,  -1245.16,  337.347
