Participant Surname,Experiment Group,Drainage Region,Drainage Region ID,Drainage Region Area (km2),Drainage Region Area Observed (km2),Date,Relative Mass Change (Gt),Relative Mass Change Uncertainty (Gt)
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.167,  -2156.07,  574.411
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.250,  -2145.57,  575.194
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.333,  -2110.13,  575.976
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.417,  -2108.94,  576.756
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.500,  -2090.61,  577.536
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.583,  -2146.40,  578.315
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.667,  -2204.11,  579.093
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.750,  -2201.26,  579.869
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.833,  -2233.51,  580.645
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2006.917,  -2323.93,  581.419
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.000,  -2403.74,  582.193
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.083,  -2454.51,  582.965
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.167,  -2450.83,  583.737
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.250,  -2451.13,  584.507
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.333,  -2422.29,  585.277
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.417,  -2425.76,  586.045
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.500,  -2471.33,  586.812
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.583,  -2534.78,  587.579
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.667,  -2543.31,  588.344
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.750,  -2621.77,  589.109
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.833,  -2699.51,  589.872
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2007.917,  -2753.24,  590.635
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.000,  -2829.74,  591.396
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.083,  -2869.03,  592.156
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.167,  -2896.79,  592.916
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.250,  -2877.45,  593.674
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.333,  -2883.28,  594.432
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.417,  -2921.08,  595.189
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.500,  -2909.13,  595.944
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.583,  -2887.11,  596.699
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.667,  -2862.52,  597.453
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.750,  -2929.98,  598.205
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.833,  -2953.91,  598.957
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2008.917,  -2994.93,  599.708
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.000,  -3052.24,  600.458
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.083,  -3062.13,  601.207
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.167,  -3038.09,  601.955
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.250,  -3061.17,  602.702
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.333,  -3039.52,  603.449
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.417,  -3050.03,  604.194
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.500,  -3004.82,  604.938
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.583,  -3022.83,  605.682
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.667,  -3020.98,  606.424
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.750,  -3065.67,  607.166
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.833,  -3106.11,  607.907
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2009.917,  -3185.97,  608.647
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.000,  -3250.11,  609.385
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.083,  -3276.13,  610.124
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.167,  -3308.27,  610.861
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.250,  -3348.57,  611.597
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.333,  -3392.89,  612.332
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.417,  -3405.65,  613.067
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.500,  -3406.12,  613.801
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.583,  -3404.65,  614.533
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.667,  -3401.53,  615.265
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.750,  -3418.08,  615.996
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.833,  -3416.61,  616.726
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2010.917,  -3493.07,  617.456
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.000,  -3578.86,  618.184
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.083,  -3601.36,  618.911
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.167,  -3609.68,  619.638
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.250,  -3624.35,  620.364
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.333,  -3627.68,  621.089
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.417,  -3628.05,  621.813
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.500,  -3586.75,  622.537
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.583,  -3562.89,  623.259
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.667,  -3631.59,  623.981
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.750,  -3662.49,  624.701
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.833,  -3742.04,  625.421
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2011.917,  -3750.76,  626.141
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.000,  -3814.64,  626.859
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.083,  -3855.49,  627.576
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.167,  -3835.17,  628.293
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.250,  -3839.80,  629.009
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.333,  -3809.22,  629.724
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.417,  -3819.93,  630.438
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.500,  -3870.24,  631.152
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.583,  -3884.56,  631.864
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.667,  -3902.49,  632.576
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.750,  -3958.42,  633.287
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.833,  -4042.12,  633.997
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2012.917,  -4124.24,  634.707
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.000,  -4182.73,  635.416
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.083,  -4194.74,  636.123
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.167,  -4164.08,  636.830
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.250,  -4173.73,  637.537
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.333,  -4198.17,  638.242
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.417,  -4211.74,  638.947
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.500,  -4237.26,  639.651
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.583,  -4262.19,  640.354
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.667,  -4245.49,  641.056
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.750,  -4309.25,  641.758
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.833,  -4362.92,  642.459
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2013.917,  -4443.16,  643.159
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.000,  -4538.19,  643.858
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.083,  -4553.93,  644.557
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.167,  -4555.37,  645.255
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.250,  -4520.68,  645.952
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.333,  -4488.31,  646.648
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.417,  -4521.17,  647.344
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.500,  -4552.90,  648.039
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.583,  -4560.50,  648.733
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.667,  -4598.58,  649.426
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.750,  -4612.35,  650.119
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.833,  -4722.94,  650.810
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2014.917,  -4825.29,  651.502
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.000,  -4879.39,  652.192
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.083,  -4908.88,  652.882
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.167,  -4872.71,  653.571
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.250,  -4859.68,  654.259
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.333,  -4814.85,  654.946
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.417,  -4878.93,  655.633
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.500,  -4882.11,  656.319
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.583,  -4886.49,  657.004
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.667,  -4886.14,  657.689
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.750,  -4939.04,  658.373
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.833,  -4963.30,  659.056
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2015.917,  -4999.14,  659.739
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.000,  -5048.97,  660.420
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.083,  -5066.54,  661.102
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.167,  -5064.66,  661.782
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.250,  -5068.94,  662.462
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.333,  -4964.20,  663.141
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.417,  -4944.98,  663.819
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.500,  -4927.81,  664.496
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.583,  -4941.36,  665.173
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.667,  -4905.32,  665.850
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.750,  -4867.24,  666.525
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.833,  -4932.15,  667.200
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2016.917,  -5027.43,  667.874
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.000,  -5102.11,  668.548
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.083,  -5111.74,  669.220
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.167,  -5080.00,  669.893
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.250,  -5081.72,  670.564
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.333,  -5039.02,  671.235
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.417,  -5068.37,  671.905
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.500,  -5087.13,  672.574
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.583,  -5096.77,  673.243
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.667,  -5110.76,  673.911
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.750,  -5170.76,  674.579
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.833,  -5165.80,  675.245
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2017.917,  -5258.87,  675.912
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.000,  -5348.71,  676.577
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.083,  -5365.31,  677.242
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.167,  -5329.39,  677.906
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.250,  -5318.69,  678.570
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.333,  -5311.81,  679.233
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.417,  -5334.45,  679.895
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.500,  -5320.98,  680.556
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.583,  -5370.24,  681.217
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.667,  -5380.46,  681.878
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.750,  -5349.98,  682.537
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.833,  -5395.77,  683.196
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2018.917,  -5481.71,  683.855
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.000,  -5564.40,  684.513
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.083,  -5593.08,  685.170
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.167,  -5580.46,  685.826
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.250,  -5592.17,  686.482
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.333,  -5609.84,  687.137
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.417,  -5584.99,  687.792
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.500,  -5556.47,  688.446
RIGNOT, mass budget , Rignot, AIS,12383490.000,12383490.000,    2019.583,  -5548.46,  689.099
