station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
Cairns                             	145.783333	-16.916667	0.461000	        0.240000	        0.320000	        0.460000	        0.670000	        0.860000	       30.883517	       68.063037	      285.111860	     1401.471323	     4247.908849
CALAIS                             	1.867700	50.969400	0.445000	        0.140000	        0.260000	        0.440000	        0.680000	        0.860000	        1.585118	        2.121235	        4.370328	       12.855336	       32.315021
Callao-B, Peru                     	-77.150000	-12.050000	0.347000	        0.120000	        0.200000	        0.350000	        0.550000	        0.740000	       33.991565	      150.115327	     2026.134102	    18262.500000	    18262.500000
Callao-B                           	-77.150000	-12.050000	0.347000	        0.120000	        0.200000	        0.350000	        0.550000	        0.740000	       46.559282	      218.259006	     2629.381481	    18262.500000	    18262.500000
CAMBRIDGE II                       	-76.068300	38.573300	0.714000	        0.480000	        0.560000	        0.710000	        0.930000	        1.110000	       28.406937	       87.225098	      729.320990	    14068.602156	    18262.500000
Campbell River,BC                  	-125.247000	50.042000	-0.032000	       -0.250000	       -0.180000	       -0.030000	        0.180000	        0.370000	        0.002267	        0.027729	        1.266825	       15.208317	       67.157426
Cananeia                           	-47.925000	-25.016700	0.541000	        0.340000	        0.410000	        0.540000	        0.730000	        0.900000	        9.950200	       16.572685	       49.835519	      239.050537	      767.927539
Cape Ferguson                      	147.050000	-19.283333	0.466000	        0.250000	        0.330000	        0.470000	        0.670000	        0.860000	       24.670090	       52.075690	      185.487987	      709.948825	     1820.262528
Cape May,NJ                        	-74.960000	38.968300	0.740000	        0.510000	        0.590000	        0.740000	        0.960000	        1.140000	       24.864946	       61.926245	      313.388715	     2968.880689	    14958.529128
Cape Town                          	18.433300	-33.900000	0.421000	        0.190000	        0.270000	        0.420000	        0.620000	        0.810000	       88.415326	      210.697403	      860.819605	     7103.689155	    18262.500000
CAPE MAY                           	-74.960000	38.968300	0.740000	        0.510000	        0.590000	        0.740000	        0.950000	        1.140000	       36.812237	       96.370797	      496.522798	     4914.716495	    18262.500000
Carnarvon                          	113.616667	-24.883333	0.480000	        0.210000	        0.310000	        0.480000	        0.710000	        0.900000	        3.781306	        7.360949	       37.423783	      466.222574	     3082.080578
Cartagena                          	-75.533300	10.383300	0.685000	        0.440000	        0.530000	        0.680000	        0.900000	        1.100000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Cascais                            	-9.416700	38.691700	0.461000	        0.230000	        0.310000	        0.460000	        0.670000	        0.850000	       45.313235	      105.954703	      452.831032	     1931.396554	     5171.642209
catania                            	15.093900	37.498000	0.454000	        0.140000	        0.260000	        0.450000	        0.690000	        0.880000	        1.742107	        3.031106	       29.533743	    18262.500000	    18262.500000
Cendering                          	103.186700	5.265000	0.433000	        0.120000	        0.240000	        0.430000	        0.680000	        0.890000	        8.677190	       31.846045	      259.050790	     1879.116241	     6945.729480
Ceuta                              	-5.316700	35.900000	0.355000	        0.130000	        0.210000	        0.360000	        0.560000	        0.740000	       43.810280	      179.069842	     2164.200687	    18262.500000	    18262.500000
ceuta                              	-5.316700	35.900000	0.355000	        0.130000	        0.210000	        0.360000	        0.560000	        0.740000	       49.555653	      197.877533	     2304.315401	    18262.500000	    18262.500000
Charchanga                         	91.050000	22.216700	0.559000	        0.210000	        0.340000	        0.560000	        0.820000	        1.010000	        4.265492	        9.416904	       39.978886	      159.512132	      318.894713
Charleston,OR                      	-124.321700	43.345000	0.331000	        0.110000	        0.190000	        0.330000	        0.550000	        0.740000	        6.213927	       14.771810	       77.536582	      455.029104	     1516.567207
Charleston,SC                      	-79.925000	32.781700	0.655000	        0.430000	        0.510000	        0.660000	        0.870000	        1.060000	       51.646899	      107.518277	      541.470748	     5156.996257	    18262.500000
CHARLESTON I                       	-79.925000	32.781700	0.655000	        0.430000	        0.510000	        0.660000	        0.870000	        1.060000	       57.344775	      124.770998	      674.611312	     6405.418945	    18262.500000
Charlotte Amalie                   	-64.920000	18.335000	0.488000	        0.260000	        0.340000	        0.490000	        0.710000	        0.900000	       10.379775	       49.874606	     8832.971961	    18262.500000	    18262.500000
Charlottetown,PEI                  	-63.116700	46.233300	0.696000	        0.370000	        0.490000	        0.700000	        0.950000	        1.150000	       13.625856	       30.366729	      149.702841	     1107.236604	     4970.633277
CHERBOURG                          	-1.635500	49.651400	0.407000	        0.120000	        0.230000	        0.410000	        0.630000	        0.820000	       34.642704	      107.810366	      382.100025	     1066.835612	     2152.498562
Chesapeake BBT                     	-76.113300	36.966700	0.772000	        0.530000	        0.620000	        0.770000	        0.990000	        1.180000	       15.065982	       34.363509	      136.061403	      787.088305	     4245.741282
Chichijima, Japan                  	142.183300	27.100000	0.603000	        0.310000	        0.420000	        0.600000	        0.850000	        1.060000	       11.819181	       67.688898	     2377.780584	    18262.500000	    18262.500000
Chichijima                         	142.183300	27.100000	0.603000	        0.310000	        0.420000	        0.600000	        0.850000	        1.060000	       42.164902	      150.932768	     2651.605132	    18262.500000	    18262.500000
CHICHIJIMA                         	142.200000	27.100000	0.603000	        0.310000	        0.420000	        0.600000	        0.850000	        1.060000	       33.678374	      127.337360	     2193.344527	    18262.500000	    18262.500000
CHOSHIGYOKO                        	140.866700	35.750000	0.510000	        0.240000	        0.340000	        0.510000	        0.740000	        0.940000	        4.625493	       10.336911	       79.906235	     2584.134954	    18262.500000
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.479000	        0.210000	        0.310000	        0.480000	        0.710000	        0.930000	       47.195887	      359.775659	    13653.002815	    18262.500000	    18262.500000
Christmas-B                        	-157.471700	1.981700	0.479000	        0.210000	        0.310000	        0.480000	        0.710000	        0.930000	       69.556535	      454.981793	    14948.173118	    18262.500000	    18262.500000
Churchill, Canada                  	-94.183300	58.766600	-0.511000	       -0.850000	       -0.730000	       -0.510000	       -0.250000	       -0.060000	        0.000938	        0.008364	        0.074296	        0.299956	        0.634917
Churchill                          	-94.200000	58.783300	-0.511000	       -0.850000	       -0.730000	       -0.510000	       -0.250000	       -0.060000	        0.000394	        0.002645	        0.031263	        0.197898	        0.582583
Chuuk                              	151.850000	7.450000	0.495000	        0.220000	        0.320000	        0.490000	        0.730000	        0.950000	       37.871867	      381.078157	    10749.837980	    18262.500000	    18262.500000
Cocos                              	96.883300	-12.116700	0.524000	        0.270000	        0.360000	        0.520000	        0.750000	        0.960000	      615.646308	     1722.609727	    14703.514175	    18262.500000	    18262.500000
Cooktown                           	145.250000	-15.466667	0.445000	        0.200000	        0.290000	        0.440000	        0.660000	        0.850000	       34.540195	       90.156734	      417.687606	     2230.325104	     7165.783259
CORDEMAIS                          	-1.889800	47.277200	0.400000	        0.150000	        0.240000	        0.400000	        0.610000	        0.790000	       11.933220	       31.396095	      151.284787	      627.740481	     1193.043352
CORDOVA                            	-145.753000	60.558300	0.531000	        0.240000	        0.340000	        0.530000	        0.770000	        0.970000	       77.239010	      152.323386	      451.956653	     1460.242129	     3441.018263
Cordova-B,Alaska                   	-145.753300	60.558300	0.531000	        0.240000	        0.340000	        0.530000	        0.770000	        0.970000	       26.364496	       55.812485	      213.553309	      744.626016	     1680.042096
Corpus Cristi,TX                   	-97.216700	27.580000	0.778000	        0.550000	        0.620000	        0.740000	        0.990000	        1.180000	        1.273580	        1.606741	        4.292839	       95.763019	     3410.820047
coruna                             	-8.400000	43.366700	0.501000	        0.250000	        0.340000	        0.500000	        0.720000	        0.900000	       93.934948	      197.111180	      604.533363	     2059.105817	     5321.859369
Coruna                             	-8.397700	43.368301	0.501000	        0.250000	        0.340000	        0.500000	        0.720000	        0.900000	       94.461040	      197.733559	      601.749555	     2056.175732	     5321.859369
Cox's Bazaar                       	91.833300	21.450000	0.359000	        0.010000	        0.140000	        0.360000	        0.620000	        0.820000	        1.083713	        2.074697	        8.809434	       75.931685	      323.769854
Crescent City,CA                   	-124.183300	41.745000	0.193000	       -0.020000	        0.050000	        0.190000	        0.410000	        0.600000	        0.744529	        1.965640	       10.679244	       98.570497	      359.739873
Crescent City, California          	-124.183300	41.745000	0.193000	       -0.020000	        0.050000	        0.190000	        0.410000	        0.600000	        0.710620	        2.181122	       13.891530	      120.227017	      370.012133
CRESCENT CITY                      	-124.183000	41.745000	0.193000	       -0.020000	        0.050000	        0.190000	        0.410000	        0.600000	        0.800083	        1.700479	        7.402034	       64.519403	      249.578825
Cristobal                          	-79.915000	9.355000	0.518000	        0.290000	        0.370000	        0.520000	        0.730000	        0.920000	    11902.145930	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Cromer                             	1.301640	52.934360	0.513000	        0.170000	        0.310000	        0.510000	        0.760000	        0.960000	        6.200126	       15.069168	       76.263711	      373.098798	      848.812610
Cuxhaven                           	8.716700	53.866700	0.507000	        0.200000	        0.320000	        0.510000	        0.740000	        0.930000	        1.959005	        2.634949	        4.876616	       10.305923	       16.836888
Darwin                             	130.850000	-12.466667	0.471000	        0.210000	        0.300000	        0.470000	        0.700000	        0.890000	       71.555066	      160.554883	      461.985725	     1149.051703	     2190.563772
DEGERBY                            	20.384800	60.031900	-0.070000	       -0.360000	       -0.250000	       -0.070000	        0.150000	        0.330000	        0.002318	        0.064546	        3.937830	       53.360915	      156.216097
Delfzijl                           	6.933100	53.326400	0.481000	        0.160000	        0.290000	        0.480000	        0.720000	        0.910000	        1.568549	        2.030331	        3.618630	        7.893449	       14.361906
Den Helder                         	4.746400	52.965000	0.450000	        0.140000	        0.260000	        0.450000	        0.690000	        0.880000	        2.248603	        3.666739	       10.166911	       33.376689	       69.562753
Devonport                          	-4.185250	50.368390	0.427000	        0.150000	        0.250000	        0.430000	        0.650000	        0.830000	       21.260917	       57.878130	      275.294201	     1063.388039	     2318.612136
DIEPPE                             	1.084500	49.929200	0.545000	        0.250000	        0.360000	        0.540000	        0.770000	        0.960000	      206.239071	      375.677400	      769.417563	     1562.608500	     2753.465771
DONGES                             	-2.088300	47.305700	0.400000	        0.150000	        0.240000	        0.400000	        0.610000	        0.790000	        7.733721	       16.987481	       71.728854	      301.594051	      651.598369
Dongfang                           	108.616700	19.100000	0.438000	       -0.070000	        0.130000	        0.440000	        0.780000	        1.030000	        6.132399	       75.099252	      977.661961	     8877.275254	    18262.500000
Dover                              	1.318060	51.116940	0.472000	        0.160000	        0.280000	        0.470000	        0.710000	        0.890000	        4.971591	       10.919712	       47.875916	      225.392408	      532.995211
Duck, N.C.                         	-75.740000	36.183300	0.743000	        0.510000	        0.590000	        0.740000	        0.960000	        1.150000	       41.743613	      151.102325	      949.757214	    10901.967578	    18262.500000
Duck Pier,NC                       	-75.740000	36.183300	0.743000	        0.510000	        0.590000	        0.740000	        0.960000	        1.150000	       32.115171	       86.207363	      432.631553	     4211.295984	    18262.500000
DUNKERQUE                          	2.366700	51.048100	0.456000	        0.150000	        0.270000	        0.460000	        0.690000	        0.880000	        3.265967	        6.536883	       26.707992	      138.631057	      368.895969
Durban, South Africa               	31.050000	-29.866700	0.411000	        0.180000	        0.260000	        0.410000	        0.620000	        0.800000	       23.006862	       69.135656	      473.327050	     3307.296592	    12974.883466
Durban                             	31.050000	-29.866700	0.411000	        0.180000	        0.260000	        0.410000	        0.620000	        0.800000	       15.536496	       46.218132	      382.287551	     3110.872460	    11717.584795
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.104000	       -0.380000	       -0.280000	       -0.100000	        0.130000	        0.340000	        0.039049	        0.699301	       21.580306	      224.435421	      443.424168
East London                        	27.916700	-33.016700	0.455000	        0.160000	        0.270000	        0.460000	        0.690000	        0.870000	       38.980925	      121.273852	      612.569367	     4820.377456	    18262.500000
Easter-C                           	-109.448300	-27.150000	0.357000	        0.140000	        0.220000	        0.360000	        0.550000	        0.740000	        2.667103	        4.650724	       20.828852	      320.565791	     4062.864098
Eastport,ME                        	-66.985000	44.903300	0.581000	        0.260000	        0.380000	        0.580000	        0.830000	        1.020000	       63.804695	      159.028952	      537.843782	     1711.790712	     3975.949351
EASTPORT                           	-66.982900	44.904600	0.581000	        0.260000	        0.380000	        0.580000	        0.830000	        1.020000	       64.947348	      161.146039	      560.870829	     1802.216910	     4111.959489
Eden                               	149.900000	-37.066667	0.370000	        0.130000	        0.220000	        0.370000	        0.570000	        0.750000	       16.199353	       53.842189	      458.129942	     4570.551164	    18262.500000
Enewetok-A                         	162.386700	11.430000	0.489000	        0.230000	        0.320000	        0.490000	        0.720000	        0.930000	     1229.567774	     3778.605280	    18262.500000	    18262.500000	    18262.500000
Ensenada                           	-116.633300	31.850000	0.387000	        0.180000	        0.250000	        0.390000	        0.600000	        0.790000	      331.801151	      650.919716	     2137.860770	    14306.825519	    18262.500000
Esbjerg                            	8.433300	55.466700	0.436000	        0.120000	        0.240000	        0.440000	        0.670000	        0.860000	        1.703547	        2.463987	        5.149151	       12.618930	       22.290957
Esmeraldas                         	-79.646700	0.991700	0.398000	        0.140000	        0.230000	        0.400000	        0.620000	        0.810000	       27.791885	       91.061365	      516.173009	     2543.929540	     8091.107565
Esperance                          	121.900000	-33.866667	0.443000	        0.210000	        0.300000	        0.440000	        0.640000	        0.820000	       38.092003	       97.121253	      494.325814	     4118.394247	    18262.500000
Faraday                            	-64.266700	-65.250000	-0.137000	       -1.090000	       -0.640000	       -0.140000	        0.210000	        0.370000	        0.001061	        0.558103	        7.525775	       98.747722	      278.002905
Felixstowe                         	1.348390	51.956750	0.462000	        0.130000	        0.260000	        0.460000	        0.710000	        0.900000	        2.318615	        4.391388	       19.152443	      129.807038	      464.111901
Fernandina Beach                   	-81.466700	30.671700	0.576000	        0.360000	        0.430000	        0.580000	        0.790000	        0.980000	       66.378376	      141.928714	      601.650573	     4814.036870	    18262.500000
Fishguard                          	-4.983330	52.013780	0.463000	        0.190000	        0.290000	        0.460000	        0.690000	        0.870000	       42.208443	      101.640148	      331.369705	      965.417901	     1975.925165
Forsmark                           	18.210800	60.408600	-0.184000	       -0.470000	       -0.360000	       -0.180000	        0.040000	        0.220000	        0.001552	        0.020024	        0.270789	        1.822288	        7.966445
Fort Denison                       	151.233333	-33.850000	0.384000	        0.170000	        0.250000	        0.380000	        0.580000	        0.750000	       75.869475	      196.689935	      904.399565	     8623.610506	    18262.500000
Fort Pulaski,GA                    	-80.901700	32.033300	0.661000	        0.440000	        0.520000	        0.660000	        0.870000	        1.060000	      341.665318	      664.244300	     2572.804547	    17957.413261	    18262.500000
FortDenison                        	151.225600	-33.855000	0.384000	        0.170000	        0.250000	        0.380000	        0.580000	        0.750000	       76.730053	      195.746391	      869.576578	     8406.380221	    18262.500000
FORT PULASKI                       	-80.901700	32.033300	0.661000	        0.440000	        0.520000	        0.660000	        0.870000	        1.060000	      857.044557	     1566.083393	     5823.405344	    18262.500000	    18262.500000
FREEPORT                           	-95.308300	28.948300	1.070000	        0.850000	        0.930000	        1.070000	        1.280000	        1.470000	        3.175120	        6.184784	       34.036866	      977.786854	    18262.500000
Fremantle                          	115.733333	-32.050000	0.480000	        0.230000	        0.320000	        0.480000	        0.690000	        0.870000	       23.072787	       53.813446	      256.434932	     2115.801360	     9863.984226
French Frigate-A                   	-166.288300	23.868300	0.501000	        0.240000	        0.340000	        0.500000	        0.740000	        0.950000	      338.451318	     1795.930759	    18262.500000	    18262.500000	    18262.500000
French Frigate Shoal, USA          	-166.290000	23.866700	0.501000	        0.240000	        0.340000	        0.500000	        0.740000	        0.950000	      340.250098	     1733.643245	    18262.500000	    18262.500000	    18262.500000
FUKAURA                            	139.933300	40.650000	0.443000	       -0.100000	        0.110000	        0.440000	        0.810000	        1.070000	        0.090214	       23.341851	     7010.209919	    18262.500000	    18262.500000
FUKUE                              	128.850000	32.700000	0.386000	        0.160000	        0.240000	        0.390000	        0.600000	        0.790000	       84.748618	      210.657847	      781.867812	     4291.246314	    16859.652996
Fulford Harbour,BC                 	-123.451000	48.769000	0.262000	        0.050000	        0.120000	        0.260000	        0.470000	        0.660000	        2.576911	        6.693970	       39.246831	      261.183444	      771.710757
Funafuti, Tuvalu                   	179.195000	-8.525000	0.537000	        0.250000	        0.350000	        0.540000	        0.780000	        0.990000	      333.981246	      864.483093	     5234.230463	    18262.500000	    18262.500000
Funafuti-A                         	179.195000	-8.525000	0.537000	        0.250000	        0.350000	        0.540000	        0.780000	        0.990000	      346.157523	      899.701932	     5375.131272	    18262.500000	    18262.500000
Funchal-B                          	-16.906700	32.640000	0.478000	        0.190000	        0.290000	        0.480000	        0.710000	        0.910000	      225.696761	      574.403056	     3528.144282	    18262.500000	    18262.500000
Furuogrund                         	21.230600	64.915800	-0.446000	       -0.760000	       -0.640000	       -0.450000	       -0.210000	       -0.030000	        0.000359	        0.002458	        0.036942	        0.268975	        0.763180
Galveston,P.Pier                   	-94.790000	29.286700	0.955000	        0.730000	        0.810000	        0.950000	        1.170000	        1.360000	        2.043661	        2.869747	        6.251399	       24.711735	      124.596489
Galveston,Pier 21                  	-94.793300	29.310000	0.950000	        0.730000	        0.810000	        0.950000	        1.160000	        1.350000	        1.696630	        2.168077	        3.892216	       11.982991	       51.902663
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.955000	        0.730000	        0.810000	        0.950000	        1.170000	        1.360000	        1.810670	        2.404916	        4.781465	       16.544954	       72.306095
