station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
Corpus Cristi,TX                   	-97.216700	27.580000	0.409000	        0.280000	        0.330000	        0.400000	        0.510000	        0.580000	        1.129906	        1.263718	        1.928998	        6.727641	       38.886935
coruna                             	-8.400000	43.366700	0.266000	        0.140000	        0.190000	        0.270000	        0.360000	        0.430000	       25.508284	       45.868386	      107.772457	      244.826621	      379.771418
Coruna                             	-8.397700	43.368301	0.266000	        0.140000	        0.190000	        0.270000	        0.360000	        0.430000	       25.703231	       45.806845	      107.648235	      244.392644	      378.936907
Cox's Bazaar                       	91.833300	21.450000	0.176000	        0.040000	        0.090000	        0.180000	        0.280000	        0.350000	        1.269111	        1.594495	        2.893521	        7.593135	       17.855955
Crescent City,CA                   	-124.183300	41.745000	0.097000	        0.020000	        0.050000	        0.100000	        0.170000	        0.240000	        1.362462	        1.847027	        3.602654	        9.647263	       19.410637
Crescent City, California          	-124.183300	41.745000	0.097000	        0.020000	        0.050000	        0.100000	        0.170000	        0.240000	        1.452290	        2.040755	        4.480803	       13.309501	       27.785644
CRESCENT CITY                      	-124.183000	41.745000	0.097000	        0.020000	        0.050000	        0.100000	        0.170000	        0.240000	        1.279760	        1.624822	        2.870360	        6.986352	       13.827279
Cristobal                          	-79.915000	9.355000	0.284000	        0.180000	        0.220000	        0.280000	        0.370000	        0.440000	      279.294497	      940.191219	     8417.122076	    18262.500000	    18262.500000
Cromer                             	1.301640	52.934360	0.287000	        0.100000	        0.180000	        0.290000	        0.410000	        0.500000	        3.036877	        5.324993	       15.264696	       46.111817	       90.205044
Cuxhaven                           	8.716700	53.866700	0.284000	        0.130000	        0.190000	        0.280000	        0.390000	        0.470000	        1.538125	        1.804134	        2.478687	        3.646953	        4.818048
Darwin                             	130.850000	-12.466667	0.230000	        0.130000	        0.170000	        0.230000	        0.310000	        0.380000	       27.686907	       42.017672	       85.919582	      173.945787	      258.529889
DEGERBY                            	20.384800	60.031900	0.017000	       -0.110000	       -0.060000	        0.020000	        0.120000	        0.190000	        0.024143	        0.226303	        2.440301	       14.321930	       35.725544
Delfzijl                           	6.933100	53.326400	0.271000	        0.110000	        0.170000	        0.270000	        0.390000	        0.460000	        1.335966	        1.542810	        2.080847	        3.144857	        4.474878
Den Helder                         	4.746400	52.965000	0.254000	        0.100000	        0.160000	        0.250000	        0.360000	        0.440000	        1.752511	        2.296608	        4.001121	        8.007871	       13.559407
Devonport                          	-4.185250	50.368390	0.233000	        0.100000	        0.150000	        0.230000	        0.330000	        0.410000	        8.274464	       16.954737	       53.268979	      151.726743	      263.399955
DIEPPE                             	1.084500	49.929200	0.293000	        0.150000	        0.200000	        0.290000	        0.400000	        0.470000	       85.302731	      141.763072	      265.428010	      452.952734	      605.018862
DONGES                             	-2.088300	47.305700	0.218000	        0.110000	        0.150000	        0.220000	        0.310000	        0.370000	        4.264909	        6.783213	       15.687533	       39.480497	       68.696340
Dongfang                           	108.616700	19.100000	0.227000	        0.000000	        0.090000	        0.230000	        0.380000	        0.470000	        1.276982	       20.277826	      132.839279	      425.866571	      788.572619
Dover                              	1.318060	51.116940	0.263000	        0.100000	        0.170000	        0.260000	        0.380000	        0.450000	        2.813420	        4.441535	       10.432720	       26.599872	       47.076739
Duck, N.C.                         	-75.740000	36.183300	0.416000	        0.260000	        0.320000	        0.420000	        0.530000	        0.610000	        6.525175	       14.733441	       57.419138	      236.062038	      552.489773
Duck Pier,NC                       	-75.740000	36.183300	0.416000	        0.260000	        0.320000	        0.420000	        0.530000	        0.610000	        5.761846	       10.426986	       30.295907	      106.291691	      253.998206
DUNKERQUE                          	2.366700	51.048100	0.257000	        0.110000	        0.170000	        0.260000	        0.370000	        0.440000	        2.255763	        3.264440	        6.802109	       16.418224	       30.373710
Durban, South Africa               	31.050000	-29.866700	0.225000	        0.150000	        0.170000	        0.230000	        0.300000	        0.360000	        9.863184	       18.659985	       54.022824	      167.840560	      337.335730
Durban                             	31.050000	-29.866700	0.225000	        0.150000	        0.170000	        0.220000	        0.300000	        0.360000	        6.939472	       12.685437	       36.771390	      128.175191	      281.613523
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.039000	       -0.120000	       -0.100000	       -0.040000	        0.040000	        0.110000	        0.004953	        0.137762	        1.843885	       16.314681	       38.661592
East London                        	27.916700	-33.016700	0.246000	        0.130000	        0.170000	        0.250000	        0.340000	        0.400000	       18.610777	       36.443009	      105.506850	      278.571890	      457.435881
Easter-C                           	-109.448300	-27.150000	0.187000	        0.100000	        0.130000	        0.190000	        0.260000	        0.320000	        1.828966	        2.374651	        4.332864	       11.464410	       28.106159
Eastport,ME                        	-66.985000	44.903300	0.340000	        0.170000	        0.240000	        0.340000	        0.460000	        0.540000	       22.279468	       44.827668	      114.714145	      271.153785	      425.657213
EASTPORT                           	-66.982900	44.904600	0.340000	        0.170000	        0.240000	        0.340000	        0.460000	        0.540000	       22.327530	       44.583338	      116.617868	      280.110857	      438.833637
Eden                               	149.900000	-37.066667	0.223000	        0.130000	        0.160000	        0.220000	        0.300000	        0.360000	       10.563212	       21.299827	       71.209988	      242.994391	      499.640307
Enewetok-A                         	162.386700	11.430000	0.239000	        0.140000	        0.170000	        0.240000	        0.330000	        0.400000	      247.387993	      475.182896	     1253.834436	     3993.970358	     9217.574132
Ensenada                           	-116.633300	31.850000	0.206000	        0.140000	        0.160000	        0.210000	        0.280000	        0.350000	      150.030293	      214.864614	      404.645320	      838.116067	     1403.264147
Esbjerg                            	8.433300	55.466700	0.251000	        0.090000	        0.150000	        0.250000	        0.370000	        0.440000	        1.452607	        1.779842	        2.663147	        4.324904	        6.126649
Esmeraldas                         	-79.646700	0.991700	0.210000	        0.120000	        0.150000	        0.210000	        0.290000	        0.360000	       16.746495	       29.048217	       75.763983	      206.447786	      359.956897
Esperance                          	121.900000	-33.866667	0.223000	        0.130000	        0.160000	        0.220000	        0.300000	        0.360000	        8.959874	       16.288745	       46.487201	      139.522735	      262.935929
Faraday                            	-64.266700	-65.250000	0.050000	       -0.290000	       -0.120000	        0.050000	        0.160000	        0.230000	        0.005784	        0.145558	        4.002837	       21.341757	       51.385957
Felixstowe                         	1.348390	51.956750	0.262000	        0.090000	        0.160000	        0.260000	        0.380000	        0.460000	        1.726128	        2.463128	        5.375773	       15.992440	       39.175081
Fernandina Beach                   	-81.466700	30.671700	0.324000	        0.200000	        0.250000	        0.320000	        0.420000	        0.490000	       11.884554	       20.532200	       54.110297	      157.952224	      301.772643
Fishguard                          	-4.983330	52.013780	0.251000	        0.110000	        0.160000	        0.250000	        0.360000	        0.430000	       14.626136	       29.059756	       75.138385	      173.445368	      261.848289
Forsmark                           	18.210800	60.408600	-0.037000	       -0.160000	       -0.110000	       -0.040000	        0.060000	        0.120000	        0.069646	        0.245558	        0.729437	        1.814516	        3.668925
Fort Denison                       	151.233333	-33.850000	0.230000	        0.130000	        0.170000	        0.230000	        0.310000	        0.370000	       35.337720	       62.320268	      159.873212	      414.993839	      734.101624
Fort Pulaski,GA                    	-80.901700	32.033300	0.365000	        0.240000	        0.290000	        0.365000	        0.460000	        0.530000	       33.696049	       55.968992	      142.796141	      403.550932	      760.600989
FortDenison                        	151.225600	-33.855000	0.230000	        0.130000	        0.170000	        0.230000	        0.310000	        0.370000	       35.704841	       62.420615	      159.153796	      412.023065	      732.183356
FORT PULASKI                       	-80.901700	32.033300	0.365000	        0.240000	        0.290000	        0.370000	        0.460000	        0.530000	       92.017088	      155.864901	      383.873802	      966.441525	     1746.953556
FREEPORT                           	-95.308300	28.948300	0.548000	        0.420000	        0.470000	        0.550000	        0.650000	        0.720000	        1.668366	        2.165813	        3.956202	       11.142252	       33.212066
Fremantle                          	115.733333	-32.050000	0.223000	        0.140000	        0.170000	        0.220000	        0.300000	        0.360000	        6.372932	        9.372474	       19.881871	       48.770902	       87.648131
French Frigate-A                   	-166.288300	23.868300	0.265000	        0.150000	        0.190000	        0.260000	        0.360000	        0.430000	       39.338419	       95.198542	      462.011869	     3647.949181	    13607.385093
French Frigate Shoal, USA          	-166.290000	23.866700	0.265000	        0.150000	        0.190000	        0.270000	        0.360000	        0.430000	       40.199191	       98.269329	      461.182674	     3583.172235	    13685.262050
FUKAURA                            	139.933300	40.650000	0.236000	       -0.010000	        0.090000	        0.240000	        0.400000	        0.510000	        0.728469	       10.579473	      226.878882	     2841.785628	    12085.945728
FUKUE                              	128.850000	32.700000	0.221000	        0.130000	        0.160000	        0.220000	        0.300000	        0.370000	       42.599978	       72.633885	      176.277823	      409.691974	      655.781378
Fulford Harbour,BC                 	-123.451000	48.769000	0.111000	        0.030000	        0.060000	        0.110000	        0.180000	        0.250000	        1.867508	        2.762063	        6.484614	       19.469656	       39.883642
Funafuti, Tuvalu                   	179.195000	-8.525000	0.254000	        0.140000	        0.180000	        0.250000	        0.350000	        0.420000	       54.011619	      116.877710	      342.075778	      912.492480	     1672.934170
Funafuti-A                         	179.195000	-8.525000	0.254000	        0.140000	        0.180000	        0.250000	        0.350000	        0.420000	       53.377227	      117.015719	      351.419974	      959.608982	     1789.367128
Funchal-B                          	-16.906700	32.640000	0.271000	        0.120000	        0.180000	        0.270000	        0.380000	        0.460000	       81.251433	      179.303870	      479.896037	     1367.425593	     2813.546573
Furuogrund                         	21.230600	64.915800	-0.164000	       -0.280000	       -0.240000	       -0.160000	       -0.070000	       -0.010000	        0.005929	        0.044444	        0.214566	        0.535321	        0.918992
Galveston,P.Pier                   	-94.790000	29.286700	0.495000	        0.370000	        0.420000	        0.490000	        0.590000	        0.660000	        1.402750	        1.627821	        2.243452	        3.810437	        6.832072
Galveston,Pier 21                  	-94.793300	29.310000	0.492000	        0.370000	        0.410000	        0.490000	        0.590000	        0.660000	        1.284746	        1.431011	        1.818588	        2.739235	        4.338930
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.495000	        0.370000	        0.420000	        0.490000	        0.590000	        0.660000	        1.327910	        1.505979	        2.008662	        3.235697	        5.547057
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.492000	        0.370000	        0.420000	        0.490000	        0.590000	        0.660000	        1.299527	        1.484635	        2.029636	        3.559535	        6.876610
Gan                                	73.151700	-0.686700	0.243000	        0.150000	        0.180000	        0.240000	        0.330000	        0.390000	      430.555755	      753.439494	     2239.616935	    10059.699232	    18262.500000
