station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
Avonmouth                          	-2.714970	51.510890	0.215000	        0.000000	        0.000000	        0.000000	        0.020000	        0.060000	        5.766260	        9.884360	       21.074538	       41.192314	       58.823770
AYUKAWA                            	141.500000	38.300000	0.526000	        0.400000	        0.450000	        0.530000	        0.620000	        0.700000	      755.577750	     1709.923155	     6647.649508	    18262.500000	    18262.500000
Bakar                              	14.533000	45.300000	0.173000	        0.050000	        0.100000	        0.170000	        0.260000	        0.330000	        2.666183	        5.035729	       16.257051	       55.322070	      109.777543
Balboa                             	-79.573300	8.961700	0.238000	        0.150000	        0.180000	        0.240000	        0.320000	        0.380000	       33.027970	       46.293281	       82.770867	      158.855236	      243.038916
BALTIMORE                          	-76.578300	39.266700	0.361000	        0.210000	        0.270000	        0.360000	        0.470000	        0.550000	        1.796154	        2.241417	        3.536678	        7.045966	       13.526252
Baltra-B                           	-90.285000	-0.436700	0.204000	        0.130000	        0.150000	        0.200000	        0.280000	        0.350000	        5.073267	       10.076075	       33.666790	      124.167222	      293.975798
Bamfield,BC                        	-125.136000	48.836000	0.059000	        0.000000	        0.020000	        0.060000	        0.130000	        0.200000	        0.935128	        1.256674	        2.369748	        6.412106	       13.068218
barcelona                          	2.163000	41.342000	0.257000	        0.120000	        0.170000	        0.260000	        0.360000	        0.430000	       45.734768	      109.866118	      443.772453	     2351.388710	     7020.597376
BAR HARBOR, FRENCHMAN BAY, ME      	-68.205000	44.391700	0.323000	        0.160000	        0.220000	        0.320000	        0.440000	        0.520000	       13.834302	       28.051795	       86.815712	      256.624753	      461.587649
Barseback                          	12.903300	55.756400	0.211000	        0.070000	        0.130000	        0.210000	        0.310000	        0.390000	        1.418901	        1.862648	        3.664642	       10.954612	       27.027264
BAYONNE_BOUCAU                     	-1.514800	43.527300	0.203000	        0.080000	        0.120000	        0.200000	        0.300000	        0.370000	        8.584290	       17.809404	       54.329572	      146.305939	      242.465689
Beihai                             	109.083300	21.483300	0.187000	        0.050000	        0.100000	        0.190000	        0.290000	        0.360000	        1.890080	        3.074537	        7.962185	       23.194982	       45.441048
Bella Bella,BC                     	-128.143000	52.163000	0.068000	        0.000000	        0.020000	        0.070000	        0.140000	        0.210000	        1.040994	        1.425490	        2.691464	        6.953542	       13.623907
Bermuda                            	-64.699900	32.400000	0.207000	        0.080000	        0.130000	        0.210000	        0.300000	        0.380000	        5.795727	       13.065057	       64.066696	      341.178648	      915.353668
Bermuda-B                          	-64.703300	32.373300	0.207000	        0.080000	        0.130000	        0.210000	        0.300000	        0.380000	        6.483828	       15.687330	       81.341921	      420.250751	     1063.713447
bilbao                             	-3.050000	43.357000	0.230000	        0.100000	        0.150000	        0.230000	        0.330000	        0.400000	       38.515093	       77.205022	      187.021360	      376.746529	      545.560357
bonanza                            	-6.340000	36.800000	0.251000	        0.130000	        0.180000	        0.250000	        0.340000	        0.410000	        6.792433	       11.248571	       29.166515	       81.190661	      150.747954
Booby Island                       	141.916667	-10.600000	0.096000	        0.010000	        0.040000	        0.100000	        0.180000	        0.240000	        1.197100	        2.187998	        5.997294	       18.961939	       37.469088
Boston,MA                          	-71.051700	42.355000	0.337000	        0.170000	        0.240000	        0.340000	        0.450000	        0.540000	        5.350533	        8.837463	       22.737820	       63.938176	      121.341337
BOSTON                             	-71.053400	42.354800	0.337000	        0.170000	        0.240000	        0.340000	        0.450000	        0.540000	        4.864390	        7.872261	       19.734678	       55.768056	      107.860920
Botany Bay                         	151.216667	-33.983333	0.196000	        0.100000	        0.130000	        0.200000	        0.270000	        0.340000	       13.717076	       28.847253	       97.626229	      313.969425	      594.903953
BOULOGNE-SUR-MER                   	1.577700	50.727400	0.244000	        0.110000	        0.160000	        0.240000	        0.340000	        0.420000	        6.192976	       11.365337	       30.888411	       81.899736	      137.712876
Brest                              	-4.500000	48.383300	0.208000	        0.080000	        0.130000	        0.210000	        0.300000	        0.380000	        7.012085	       13.347761	       32.619025	       74.093155	      116.930576
BREST                              	-4.495000	48.382900	0.208000	        0.080000	        0.130000	        0.210000	        0.300000	        0.380000	        7.138456	       13.626854	       33.199179	       75.305576	      118.219321
BRIDGEPORT                         	-73.181700	41.173300	0.339000	        0.180000	        0.240000	        0.340000	        0.450000	        0.540000	        1.687175	        2.079061	        3.269456	        6.343863	       11.583173
Brisbane                           	153.166667	-27.366667	0.190000	        0.100000	        0.130000	        0.190000	        0.270000	        0.330000	       28.957318	       50.467659	      130.047322	      340.092101	      591.976313
Broome                             	122.216667	-18.000000	0.204000	        0.100000	        0.140000	        0.200000	        0.290000	        0.350000	       20.039423	       31.005229	       61.403562	      114.516868	      159.657813
Buenaventura                       	-77.100000	3.900000	0.182000	        0.110000	        0.130000	        0.180000	        0.250000	        0.320000	       16.916444	       25.620058	       54.683354	      127.353254	      212.485067
Buenos Aires                       	-58.500000	-34.666700	0.182000	        0.110000	        0.130000	        0.180000	        0.250000	        0.300000	        1.287302	        1.412099	        1.718033	        2.316262	        3.061250
Bunbury                            	115.633333	-33.316667	0.183000	        0.090000	        0.120000	        0.180000	        0.260000	        0.320000	        2.071653	        2.688232	        4.753254	       10.043926	       17.146598
Bundaberg                          	152.383333	-24.766667	0.209000	        0.120000	        0.150000	        0.210000	        0.280000	        0.340000	        3.015311	        4.089758	        7.573368	       17.526359	       32.397304
Burnie                             	145.916667	-41.050000	0.175000	        0.090000	        0.120000	        0.180000	        0.250000	        0.300000	       17.689317	       30.697428	       77.374575	      198.356822	      336.798509
Cabo San Lucas                     	-109.908300	22.880000	0.197000	        0.120000	        0.150000	        0.200000	        0.270000	        0.340000	       67.300530	      132.146188	      366.505738	      989.062746	     1861.936700
cadiz                              	-6.283300	36.533300	0.256000	        0.150000	        0.190000	        0.260000	        0.340000	        0.410000	       32.174856	       53.211179	      121.879477	      269.977602	      420.285903
Cairns                             	145.783333	-16.916667	0.215000	        0.140000	        0.160000	        0.220000	        0.290000	        0.350000	        7.013148	       11.082617	       24.982994	       64.716720	      119.760198
CALAIS                             	1.867700	50.969400	0.231000	        0.100000	        0.150000	        0.230000	        0.330000	        0.400000	        1.333869	        1.532784	        2.093481	        3.278859	        4.947644
Callao-B, Peru                     	-77.150000	-12.050000	0.155000	        0.080000	        0.110000	        0.160000	        0.220000	        0.280000	       10.577304	       20.256600	       68.048428	      269.978455	      649.512606
Callao-B                           	-77.150000	-12.050000	0.155000	        0.080000	        0.110000	        0.160000	        0.220000	        0.280000	       15.595153	       28.911193	       91.318222	      342.704374	      823.781158
CAMBRIDGE II                       	-76.068300	38.573300	0.376000	        0.230000	        0.280000	        0.380000	        0.480000	        0.560000	        4.407715	        7.605024	       22.377248	       91.048119	      265.623971
Campbell River,BC                  	-125.247000	50.042000	-0.061000	       -0.140000	       -0.110000	       -0.060000	        0.010000	        0.080000	        0.015356	        0.071231	        0.326248	        1.211868	        3.224643
Cananeia                           	-47.925000	-25.016700	0.259000	        0.180000	        0.210000	        0.260000	        0.330000	        0.380000	        3.197291	        4.005700	        6.135416	       10.875502	       17.004090
Cape Ferguson                      	147.050000	-19.283333	0.218000	        0.140000	        0.170000	        0.220000	        0.290000	        0.350000	        6.101354	        9.785013	       21.908151	       52.941624	       95.108925
Cape May,NJ                        	-74.960000	38.968300	0.387000	        0.240000	        0.300000	        0.390000	        0.490000	        0.570000	        4.361313	        7.067232	       17.518297	       55.623874	      131.268145
Cape Town                          	18.433300	-33.900000	0.198000	        0.120000	        0.150000	        0.200000	        0.270000	        0.330000	       22.426423	       37.461410	       90.131404	      223.402355	      378.286978
CAPE MAY                           	-74.960000	38.968300	0.387000	        0.240000	        0.300000	        0.390000	        0.490000	        0.570000	        5.277850	        9.011832	       24.000066	       80.121903	      186.571325
Carnarvon                          	113.616667	-24.883333	0.197000	        0.090000	        0.130000	        0.200000	        0.280000	        0.350000	        1.729188	        2.234107	        3.958225	        9.398055	       19.958236
Cartagena                          	-75.533300	10.383300	0.337000	        0.220000	        0.270000	        0.340000	        0.430000	        0.500000	     2730.209037	     7841.511382	    18262.500000	    18262.500000	    18262.500000
Cascais                            	-9.416700	38.691700	0.227000	        0.110000	        0.150000	        0.230000	        0.320000	        0.390000	        7.991329	       15.454062	       48.199534	      148.104553	      273.887250
catania                            	15.093900	37.498000	0.227000	        0.080000	        0.140000	        0.230000	        0.330000	        0.410000	        1.325890	        1.678528	        3.448400	       19.539909	      213.818202
Cendering                          	103.186700	5.265000	0.193000	        0.070000	        0.110000	        0.190000	        0.290000	        0.360000	        3.464976	        6.483936	       21.567145	       75.622525	      157.293876
Ceuta                              	-5.316700	35.900000	0.179000	        0.070000	        0.110000	        0.180000	        0.270000	        0.330000	        9.951575	       24.810358	      115.912082	      523.485659	     1373.397638
ceuta                              	-5.316700	35.900000	0.179000	        0.070000	        0.110000	        0.180000	        0.270000	        0.330000	       11.246301	       28.495414	      127.930712	      555.481145	     1530.048757
Charchanga                         	91.050000	22.216700	0.245000	        0.110000	        0.160000	        0.240000	        0.350000	        0.420000	        2.002547	        2.982019	        6.903016	       19.139242	       39.078218
Charleston,OR                      	-124.321700	43.345000	0.138000	        0.070000	        0.090000	        0.140000	        0.210000	        0.280000	        3.044458	        4.465984	        9.643515	       26.611500	       54.177767
Charleston,SC                      	-79.925000	32.781700	0.335000	        0.210000	        0.260000	        0.330000	        0.430000	        0.500000	        6.401089	        9.558581	       21.242916	       58.535834	      118.430754
CHARLESTON I                       	-79.925000	32.781700	0.335000	        0.210000	        0.260000	        0.340000	        0.430000	        0.500000	        6.716697	       10.282779	       23.726511	       69.155062	      144.492427
Charlotte Amalie                   	-64.920000	18.335000	0.227000	        0.130000	        0.160000	        0.230000	        0.310000	        0.380000	        2.535379	        4.036654	       13.091580	      123.693161	     1319.616204
Charlottetown,PEI                  	-63.116700	46.233300	0.368000	        0.210000	        0.270000	        0.370000	        0.480000	        0.570000	        4.172743	        6.348766	       13.863947	       35.758758	       67.837439
CHERBOURG                          	-1.635500	49.651400	0.207000	        0.070000	        0.120000	        0.210000	        0.300000	        0.380000	       14.245986	       32.561646	       90.416365	      207.794472	      318.587855
Chesapeake BBT                     	-76.113300	36.966700	0.400000	        0.260000	        0.310000	        0.400000	        0.500000	        0.590000	        3.560240	        5.545418	       12.629259	       35.089871	       74.133153
Chichijima, Japan                  	142.183300	27.100000	0.276000	        0.170000	        0.210000	        0.280000	        0.360000	        0.430000	        2.812183	        5.181948	       21.328897	      159.658912	      653.524965
Chichijima                         	142.183300	27.100000	0.276000	        0.170000	        0.210000	        0.280000	        0.360000	        0.430000	        5.934193	       10.860814	       34.251676	      133.768011	      335.365575
CHICHIJIMA                         	142.200000	27.100000	0.276000	        0.170000	        0.210000	        0.280000	        0.360000	        0.430000	        5.221210	        9.552912	       29.722308	      118.425230	      309.469683
CHOSHIGYOKO                        	140.866700	35.750000	0.244000	        0.130000	        0.170000	        0.240000	        0.340000	        0.410000	        2.036279	        2.849872	        6.148864	       20.383827	       59.545517
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.210000	        0.130000	        0.160000	        0.210000	        0.290000	        0.360000	        5.824638	       13.914412	       74.612290	      593.414237	     2280.196713
Christmas-B                        	-157.471700	1.981700	0.210000	        0.130000	        0.160000	        0.210000	        0.290000	        0.360000	        7.536250	       16.997986	       80.170289	      584.867993	     2058.970223
Churchill, Canada                  	-94.183300	58.766600	-0.213000	       -0.370000	       -0.310000	       -0.210000	       -0.100000	       -0.020000	        0.027503	        0.103509	        0.306374	        0.597344	        0.886764
Churchill                          	-94.200000	58.783300	-0.213000	       -0.370000	       -0.310000	       -0.210000	       -0.100000	       -0.020000	        0.013528	        0.056510	        0.202748	        0.493339	        0.865775
Chuuk                              	151.850000	7.450000	0.205000	        0.120000	        0.150000	        0.200000	        0.280000	        0.350000	        4.231231	        8.694946	       42.269098	      442.382236	     1515.973325
Cocos                              	96.883300	-12.116700	0.226000	        0.130000	        0.160000	        0.230000	        0.310000	        0.380000	       47.213224	      100.224231	      323.851914	     1048.862286	     2354.338568
Cooktown                           	145.250000	-15.466667	0.208000	        0.120000	        0.150000	        0.210000	        0.290000	        0.350000	        8.004841	       14.696264	       40.737187	      116.790457	      218.439612
CORDEMAIS                          	-1.889800	47.277200	0.199000	        0.080000	        0.120000	        0.200000	        0.290000	        0.360000	        4.013204	        7.788838	       24.821816	       79.318182	      155.085273
CORDOVA                            	-145.753000	60.558300	0.211000	        0.100000	        0.140000	        0.210000	        0.300000	        0.370000	       12.497358	       22.331530	       56.011132	      131.568169	      204.250165
Cordova-B,Alaska                   	-145.753300	60.558300	0.211000	        0.100000	        0.140000	        0.210000	        0.300000	        0.370000	        5.036594	        7.882738	       18.390767	       45.927624	       78.725849
Corpus Cristi,TX                   	-97.216700	27.580000	0.386000	        0.250000	        0.300000	        0.370000	        0.480000	        0.560000	        1.120653	        1.244879	        1.843923	        5.923827	       31.496525
coruna                             	-8.400000	43.366700	0.247000	        0.110000	        0.160000	        0.250000	        0.350000	        0.420000	       16.198214	       33.206240	       89.257190	      218.634485	      355.138896
Coruna                             	-8.397700	43.368301	0.247000	        0.110000	        0.160000	        0.250000	        0.350000	        0.420000	       16.344284	       33.255100	       89.006374	      217.970494	      354.556242
Cox's Bazaar                       	91.833300	21.450000	0.150000	        0.010000	        0.060000	        0.150000	        0.250000	        0.330000	        1.082513	        1.380109	        2.439547	        6.174512	       14.373163
Crescent City,CA                   	-124.183300	41.745000	0.074000	        0.010000	        0.030000	        0.070000	        0.150000	        0.210000	        1.127076	        1.482375	        2.686274	        6.927427	       14.063056
Crescent City, California          	-124.183300	41.745000	0.074000	        0.010000	        0.030000	        0.070000	        0.150000	        0.210000	        1.155803	        1.582727	        3.222130	        9.392356	       20.094519
CRESCENT CITY                      	-124.183000	41.745000	0.074000	        0.010000	        0.030000	        0.070000	        0.150000	        0.210000	        1.099621	        1.361110	        2.243902	        5.174278	       10.145286
Cristobal                          	-79.915000	9.355000	0.257000	        0.150000	        0.190000	        0.260000	        0.340000	        0.410000	      140.369023	      444.950860	     3704.916656	    18262.500000	    18262.500000
Cromer                             	1.301640	52.934360	0.267000	        0.100000	        0.170000	        0.270000	        0.380000	        0.460000	        2.967351	        4.922364	       12.999282	       37.254717	       72.243267
Cuxhaven                           	8.716700	53.866700	0.264000	        0.120000	        0.180000	        0.260000	        0.370000	        0.440000	        1.496879	        1.734726	        2.340028	        3.380137	        4.422264
Darwin                             	130.850000	-12.466667	0.202000	        0.110000	        0.140000	        0.200000	        0.280000	        0.350000	       18.171295	       29.770901	       64.945842	      139.573583	      218.242847
DEGERBY                            	20.384800	60.031900	0.004000	       -0.120000	       -0.070000	        0.000000	        0.100000	        0.170000	        0.015740	        0.160947	        1.971742	       11.133470	       29.106957
Delfzijl                           	6.933100	53.326400	0.251000	        0.100000	        0.160000	        0.250000	        0.360000	        0.430000	        1.311690	        1.496300	        1.977002	        2.917889	        4.077929
Den Helder                         	4.746400	52.965000	0.234000	        0.090000	        0.150000	        0.230000	        0.340000	        0.410000	        1.673043	        2.151089	        3.633804	        7.108267	       11.903073
Devonport                          	-4.185250	50.368390	0.214000	        0.080000	        0.130000	        0.210000	        0.310000	        0.390000	        6.264990	       13.040067	       43.094920	      128.888925	      229.962820
DIEPPE                             	1.084500	49.929200	0.274000	        0.140000	        0.190000	        0.270000	        0.370000	        0.450000	       79.631522	      128.028966	      236.878562	      400.294484	      542.831699
DONGES                             	-2.088300	47.305700	0.199000	        0.080000	        0.120000	        0.200000	        0.290000	        0.360000	        3.098277	        5.085415	       12.807749	       34.646867	       62.334761
Dongfang                           	108.616700	19.100000	0.198000	       -0.020000	        0.060000	        0.200000	        0.340000	        0.450000	        0.436354	       12.862583	      103.634691	      355.048261	      653.480877
Dover                              	1.318060	51.116940	0.243000	        0.100000	        0.160000	        0.240000	        0.340000	        0.420000	        2.711476	        4.068296	        8.891754	       21.511491	       37.569033
Duck, N.C.                         	-75.740000	36.183300	0.385000	        0.240000	        0.300000	        0.390000	        0.490000	        0.570000	        5.599791	       11.898353	       43.387310	      173.556564	      410.922439
Duck Pier,NC                       	-75.740000	36.183300	0.385000	        0.240000	        0.300000	        0.390000	        0.490000	        0.570000	        4.993980	        8.646873	       23.422874	       78.005099	      184.670225
DUNKERQUE                          	2.366700	51.048100	0.236000	        0.100000	        0.150000	        0.240000	        0.340000	        0.410000	        2.145297	        2.996482	        5.899642	       13.578130	       24.628854
Durban, South Africa               	31.050000	-29.866700	0.196000	        0.120000	        0.150000	        0.200000	        0.270000	        0.330000	        7.271941	       13.058103	       36.190549	      113.198768	      232.905312
Durban                             	31.050000	-29.866700	0.196000	        0.120000	        0.150000	        0.200000	        0.270000	        0.330000	        5.278777	        9.093327	       24.556660	       83.476017	      185.734280
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.062000	       -0.140000	       -0.110000	       -0.060000	        0.010000	        0.080000	        0.002557	        0.047026	        0.969220	       11.456675	       25.263254
East London                        	27.916700	-33.016700	0.218000	        0.110000	        0.150000	        0.220000	        0.310000	        0.370000	       12.789548	       25.306389	       76.513785	      211.782176	      361.408633
Easter-C                           	-109.448300	-27.150000	0.160000	        0.080000	        0.110000	        0.160000	        0.230000	        0.290000	        1.612111	        2.016506	        3.443627	        8.358374	       19.255376
Eastport,ME                        	-66.985000	44.903300	0.313000	        0.150000	        0.210000	        0.310000	        0.430000	        0.510000	       16.765900	       35.086625	       92.314921	      220.695574	      357.988359
EASTPORT                           	-66.982900	44.904600	0.313000	        0.150000	        0.210000	        0.310000	        0.430000	        0.510000	       16.805246	       34.841584	       93.584697	      227.805546	      368.335759
Eden                               	149.900000	-37.066667	0.193000	        0.090000	        0.130000	        0.190000	        0.270000	        0.330000	        5.937071	       11.878124	       43.966528	      169.364484	      372.956187
Enewetok-A                         	162.386700	11.430000	0.210000	        0.130000	        0.160000	        0.210000	        0.290000	        0.360000	      171.500244	      325.011053	      867.547378	     2493.926310	     5747.648345
Ensenada                           	-116.633300	31.850000	0.178000	        0.110000	        0.130000	        0.180000	        0.250000	        0.320000	       96.243406	      144.927051	      291.236910	      637.861806	     1084.251046
Esbjerg                            	8.433300	55.466700	0.232000	        0.080000	        0.140000	        0.230000	        0.340000	        0.420000	        1.406624	        1.699504	        2.483447	        3.947728	        5.522723
Esmeraldas                         	-79.646700	0.991700	0.181000	        0.100000	        0.130000	        0.180000	        0.260000	        0.320000	       10.921945	       18.877028	       51.002771	      146.011481	      264.524063
Esperance                          	121.900000	-33.866667	0.195000	        0.100000	        0.130000	        0.200000	        0.280000	        0.340000	        5.935011	       10.743030	       32.033201	      102.815681	      203.481925
Faraday                            	-64.266700	-65.250000	0.025000	       -0.340000	       -0.160000	        0.020000	        0.160000	        0.230000	        0.002849	        0.068770	        3.217232	       20.002181	       52.202990
Felixstowe                         	1.348390	51.956750	0.241000	        0.090000	        0.150000	        0.240000	        0.350000	        0.430000	        1.674144	        2.315141	        4.742471	       13.178774	       31.146378
Fernandina Beach                   	-81.466700	30.671700	0.296000	        0.180000	        0.220000	        0.300000	        0.390000	        0.460000	        9.248210	       15.587590	       40.027271	      116.645716	      227.839526
Fishguard                          	-4.983330	52.013780	0.232000	        0.090000	        0.150000	        0.230000	        0.330000	        0.410000	       11.445087	       23.454774	       62.985745	      149.805061	      234.641112
Forsmark                           	18.210800	60.408600	-0.051000	       -0.170000	       -0.120000	       -0.050000	        0.040000	        0.110000	        0.053979	        0.207627	        0.637405	        1.501296	        3.016414
Fort Denison                       	151.233333	-33.850000	0.196000	        0.100000	        0.130000	        0.200000	        0.270000	        0.340000	       17.687074	       34.412417	       99.146946	      282.480641	      515.331044
Fort Pulaski,GA                    	-80.901700	32.033300	0.337000	        0.220000	        0.260000	        0.340000	        0.430000	        0.500000	       25.136283	       41.186200	      103.933538	      294.407785	      561.826604
FortDenison                        	151.225600	-33.855000	0.196000	        0.100000	        0.130000	        0.200000	        0.270000	        0.340000	       17.918567	       34.560103	       98.754118	      280.808195	      504.357642
FORT PULASKI                       	-80.901700	32.033300	0.337000	        0.220000	        0.260000	        0.340000	        0.430000	        0.500000	       67.188646	      114.172235	      284.667062	      729.372240	     1316.325202
FREEPORT                           	-95.308300	28.948300	0.524000	        0.390000	        0.440000	        0.520000	        0.620000	        0.700000	        1.622413	        2.073588	        3.670744	        9.823003	       28.131418
Fremantle                          	115.733333	-32.050000	0.197000	        0.100000	        0.140000	        0.200000	        0.280000	        0.340000	        4.293042	        6.464181	       14.597199	       37.950957	       69.573769
French Frigate-A                   	-166.288300	23.868300	0.229000	        0.120000	        0.160000	        0.230000	        0.320000	        0.390000	       21.461155	       50.287569	      240.731659	     1644.892112	     6226.210591
French Frigate Shoal, USA          	-166.290000	23.866700	0.229000	        0.120000	        0.160000	        0.230000	        0.320000	        0.390000	       21.943866	       52.163681	      243.354793	     1643.794791	     6389.061570
FUKAURA                            	139.933300	40.650000	0.202000	       -0.040000	        0.060000	        0.200000	        0.360000	        0.470000	        0.308354	        4.898779	      129.964501	     1685.379898	     7475.891514
FUKUE                              	128.850000	32.700000	0.184000	        0.100000	        0.130000	        0.180000	        0.260000	        0.330000	       23.556149	       42.061870	      110.558889	      279.949822	      475.597826
Fulford Harbour,BC                 	-123.451000	48.769000	0.095000	        0.030000	        0.050000	        0.090000	        0.170000	        0.230000	        1.686407	        2.374560	        5.179971	       15.222959	       31.759926
Funafuti, Tuvalu                   	179.195000	-8.525000	0.230000	        0.120000	        0.160000	        0.230000	        0.320000	        0.390000	       37.307717	       83.749972	      259.946643	      707.549289	     1317.476629
Funafuti-A                         	179.195000	-8.525000	0.230000	        0.120000	        0.160000	        0.230000	        0.320000	        0.390000	       36.742479	       83.347896	      266.023042	      748.554716	     1378.699945
Funchal-B                          	-16.906700	32.640000	0.242000	        0.090000	        0.150000	        0.240000	        0.350000	        0.440000	       45.333551	      121.361902	      373.624131	     1055.076104	     2271.202569
Furuogrund                         	21.230600	64.915800	-0.177000	       -0.300000	       -0.250000	       -0.180000	       -0.090000	       -0.020000	        0.004684	        0.036466	        0.189127	        0.490060	        0.825278
Galveston,P.Pier                   	-94.790000	29.286700	0.470000	        0.340000	        0.390000	        0.470000	        0.570000	        0.650000	        1.371807	        1.578531	        2.139398	        3.545440	        6.200813
Galveston,Pier 21                  	-94.793300	29.310000	0.468000	        0.340000	        0.390000	        0.470000	        0.570000	        0.640000	        1.262970	        1.398674	        1.755751	        2.592038	        4.007387
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.470000	        0.340000	        0.390000	        0.470000	        0.570000	        0.650000	        1.303890	        1.468728	        1.928450	        3.040878	        5.085506
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.468000	        0.340000	        0.390000	        0.470000	        0.570000	        0.640000	        1.278026	        1.448229	        1.945668	        3.305643	        6.167686
Gan                                	73.151700	-0.686700	0.215000	        0.130000	        0.160000	        0.220000	        0.290000	        0.360000	      262.989689	      483.048891	     1371.424236	     5712.203282	    17400.766272
