station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
La Paz                             	-110.345000	24.161700	0.621000	        0.380000	        0.460000	        0.620000	        0.860000	        1.100000	     4103.352870	    10572.389545	    18262.500000	    18262.500000	    18262.500000
LA_ROCHELLE_LA_PALLI               	-1.220600	46.158500	0.515000	        0.270000	        0.360000	        0.520000	        0.750000	        0.960000	        5.873200	        9.762287	       29.236580	      129.078143	      339.812005
La Union-A                         	-87.816700	13.333300	0.577000	        0.320000	        0.410000	        0.580000	        0.820000	        1.050000	      938.576967	     1832.557232	     6998.332489	    18262.500000	    18262.500000
LA JOLLA (SCRIPPS PIER)            	-117.258000	32.866700	0.530000	        0.320000	        0.390000	        0.530000	        0.760000	        0.990000	      923.725207	     1637.950858	     6001.319911	    18262.500000	    18262.500000
Lakes Entrance In                  	147.966667	-37.883333	0.494000	        0.260000	        0.340000	        0.490000	        0.710000	        0.900000	       22.926524	       63.502365	      392.236278	     5178.481063	    18262.500000
Landsort1                          	17.865300	58.742200	0.188000	       -0.090000	        0.010000	        0.190000	        0.430000	        0.630000	        0.303400	        1.245901	       13.576388	      269.115090	     1317.669696
Langkawi                           	99.765000	6.431700	0.478000	        0.180000	        0.290000	        0.480000	        0.740000	        0.970000	      129.432777	      412.202901	     1721.368436	    10099.766815	    18262.500000
las_palmas                         	-15.412000	28.141000	0.675000	        0.400000	        0.500000	        0.675000	        0.930000	        1.140000	     1997.782879	     4331.135189	    18262.500000	    18262.500000	    18262.500000
Lautoka                            	177.433300	-17.600000	0.601000	        0.300000	        0.410000	        0.600000	        0.870000	        1.090000	      270.650004	     1078.741505	    12152.408253	    18262.500000	    18262.500000
LE_CONQUET                         	-4.780700	48.359100	0.543000	        0.290000	        0.380000	        0.540000	        0.790000	        1.000000	       62.008308	      120.423427	      375.358698	     1078.631630	     2016.904613
LE_HAVRE                           	0.106000	49.481900	0.571000	        0.300000	        0.400000	        0.570000	        0.820000	        1.030000	       37.139882	       73.635234	      247.565513	      878.351296	     1942.979008
LE_PELLERIN                        	-1.765100	47.205400	0.515000	        0.270000	        0.350000	        0.510000	        0.750000	        0.960000	        2.291308	        3.163775	        6.966322	       25.657531	       79.548570
Legaspi                            	123.750000	13.150000	0.774000	        0.510000	        0.610000	        0.770000	        1.020000	        1.240000	       23.004897	      570.199423	    18262.500000	    18262.500000	    18262.500000
Leith                              	-3.181690	55.989830	0.469000	        0.160000	        0.280000	        0.470000	        0.730000	        0.950000	       16.777428	       47.729461	      243.523148	     1088.476935	     2487.548557
Lerwick                            	-1.140310	60.154030	0.443000	        0.110000	        0.230000	        0.440000	        0.720000	        0.940000	        7.584508	       32.728190	      276.625762	     2875.853843	    14403.295749
LES_SABLES_D_OLONNE                	-1.793500	46.497400	0.518000	        0.280000	        0.360000	        0.520000	        0.760000	        0.960000	       14.809611	       29.322411	      109.808871	      499.062997	     1103.267215
Lewes,DE                           	-75.120000	38.781700	0.860000	        0.550000	        0.660000	        0.860000	        1.130000	        1.360000	        8.552423	       18.241545	       86.954505	      846.302865	     6516.433013
LEWES (BREAKWATER HARBOR)          	-75.120000	38.781700	0.860000	        0.550000	        0.660000	        0.860000	        1.130000	        1.360000	       11.659915	       25.522392	      128.091042	     1333.640083	     9564.119497
Lianyungang                        	119.416700	34.750000	0.598000	        0.240000	        0.380000	        0.600000	        0.880000	        1.100000	        8.924703	       21.665998	      115.589889	      650.837192	     1854.127006
Limetree Bay                       	-64.753300	17.696700	0.605000	        0.340000	        0.430000	        0.600000	        0.860000	        1.090000	        3.196987	       10.149124	     7166.089354	    18262.500000	    18262.500000
livorno                            	10.298900	43.546400	0.522000	        0.200000	        0.320000	        0.520000	        0.790000	        1.000000	      145.199572	      770.833223	    18262.500000	    18262.500000	    18262.500000
Llandudno                          	-3.825220	53.331670	0.513000	        0.250000	        0.340000	        0.510000	        0.760000	        0.970000	       26.566053	       52.492666	      165.999741	      520.199120	      967.386268
Lobos de Afuera                    	-80.716700	-6.933300	0.546000	        0.250000	        0.360000	        0.550000	        0.800000	        1.020000	       22.780419	      102.434375	     2131.733601	    18262.500000	    18262.500000
Lord Howe-B                        	159.066700	-31.516700	0.582000	        0.320000	        0.410000	        0.580000	        0.820000	        1.020000	       80.085005	      226.115833	     1193.468319	    10486.798588	    18262.500000
Lord Howe Island                   	159.066667	-31.516667	0.582000	        0.320000	        0.410000	        0.580000	        0.820000	        1.020000	      171.138822	      378.547145	     1779.107175	    14790.979954	    18262.500000
Los Angeles,CA                     	-118.271700	33.720000	0.434000	        0.220000	        0.290000	        0.430000	        0.670000	        0.900000	      309.505259	      629.551242	     2298.421229	    18262.500000	    18262.500000
LOS ANGELES                        	-118.272000	33.720000	0.434000	        0.220000	        0.290000	        0.430000	        0.670000	        0.900000	      298.240633	      607.957948	     2208.976032	    18262.500000	    18262.500000
Lower Escuminac,NB                 	-64.883300	47.083300	0.788000	        0.440000	        0.570000	        0.790000	        1.070000	        1.300000	       33.765556	       81.704759	      355.796446	     3287.366090	    17127.267287
Lowestoft                          	1.750830	52.473000	0.623000	        0.300000	        0.420000	        0.620000	        0.890000	        1.110000	        2.495405	        3.654188	        8.606459	       29.464870	       77.574400
Luderitz                           	15.150000	-26.650000	0.636000	        0.400000	        0.480000	        0.640000	        0.860000	        1.070000	     5052.455840	    13562.228714	    18262.500000	    18262.500000	    18262.500000
Lumut                              	100.613300	4.240000	0.443000	        0.140000	        0.250000	        0.440000	        0.710000	        0.930000	       68.429798	      234.728173	     1236.965545	    11673.156860	    18262.500000
Lusi-A                             	121.616700	32.133300	0.808000	        0.540000	        0.630000	        0.810000	        1.050000	        1.270000	        4.796682	        9.058371	       28.689837	      112.022211	      284.535536
Maaloey                            	5.113300	61.933900	0.456000	        0.160000	        0.270000	        0.460000	        0.710000	        0.920000	        8.768932	       24.338715	      169.929598	     1503.727375	     6423.059621
Mackay                             	149.233333	-21.116667	0.602000	        0.370000	        0.450000	        0.600000	        0.830000	        1.050000	      143.079406	      211.812560	      426.008995	     1028.113521	     2325.083313
Magueyes Island,PR                 	-67.046700	17.971700	0.621000	        0.360000	        0.450000	        0.620000	        0.870000	        1.100000	     2761.039438	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Maisaka                            	137.616700	34.683300	0.362000	        0.080000	        0.180000	        0.360000	        0.620000	        0.840000	        1.146975	        1.320265	        2.089048	        6.156698	       28.133408
MAISAKA                            	137.616700	34.683300	0.362000	        0.080000	        0.180000	        0.360000	        0.620000	        0.840000	        1.074855	        1.156695	        1.460570	        2.537881	        5.614529
MAIZURU                            	135.383300	35.466700	0.765000	        0.500000	        0.590000	        0.760000	        1.010000	        1.230000	     7213.076199	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Majuro, Marshall Islands           	171.373300	7.106700	0.668000	        0.390000	        0.490000	        0.670000	        0.930000	        1.180000	     2017.111464	     4696.169488	    18262.500000	    18262.500000	    18262.500000
Majuro-A                           	171.373300	7.106700	0.668000	        0.390000	        0.490000	        0.670000	        0.930000	        1.180000	     1646.605269	     3790.818835	    18262.500000	    18262.500000	    18262.500000
MAKURAZAKI                         	130.300000	31.266700	0.622000	        0.060000	        0.270000	        0.620000	        1.020000	        1.300000	        1.442727	        3.987670	       47.396756	     2298.269114	    18262.500000
malaga                             	-4.416700	36.716700	0.491000	        0.240000	        0.330000	        0.490000	        0.730000	        0.940000	      489.622041	     1994.161294	    18262.500000	    18262.500000	    18262.500000
Malakal, Rep. of Belau             	134.463300	7.330000	0.598000	        0.310000	        0.410000	        0.600000	        0.860000	        1.090000	     2173.423692	     7222.000651	    18262.500000	    18262.500000	    18262.500000
Malakal-B                          	134.463300	7.330000	0.598000	        0.310000	        0.410000	        0.600000	        0.860000	        1.090000	     1484.537793	     4824.140199	    18262.500000	    18262.500000	    18262.500000
Male-B,Hulule                      	73.526700	4.190000	0.615000	        0.350000	        0.450000	        0.620000	        0.860000	        1.090000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Malin Head                         	-7.333300	55.366700	0.379000	        0.090000	        0.200000	        0.380000	        0.640000	        0.850000	        4.562276	       14.454641	       78.189949	      443.626403	     1175.189462
Manila-A                           	120.966700	14.583300	1.120000	        0.880000	        0.960000	        1.120000	        1.360000	        1.580000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
MANTYLUOTO                         	21.463400	61.594400	-0.137000	       -0.430000	       -0.320000	       -0.140000	        0.110000	        0.310000	        0.005226	        0.052043	        0.447882	        2.815681	       14.082887
Manzanillo-A, Mexico               	-104.330000	19.053300	0.783000	        0.540000	        0.620000	        0.780000	        1.020000	        1.250000	    12328.234737	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Manzanillo-A                       	-104.330000	19.053300	0.783000	        0.540000	        0.620000	        0.780000	        1.020000	        1.250000	    12327.938500	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Marsden Point                      	174.500000	-35.833300	0.569000	        0.330000	        0.420000	        0.570000	        0.790000	        0.990000	       26.983228	       77.872227	      528.543731	     6958.825507	    18262.500000
Marviken                           	16.837200	58.553600	0.207000	       -0.060000	        0.040000	        0.210000	        0.450000	        0.650000	        0.194789	        2.607191	       46.391800	      583.326763	     3161.005230
Massacre Bay,AK                    	173.200000	52.833300	0.492000	        0.110000	        0.250000	        0.490000	        0.800000	        1.050000	      115.176896	      499.909870	     6906.135315	    18262.500000	    18262.500000
Matarani-B                         	-72.116700	-17.000000	0.446000	        0.210000	        0.300000	        0.450000	        0.660000	        0.860000	      450.291976	     1348.024556	    12406.998019	    18262.500000	    18262.500000
MATSUYAMA                          	132.716700	33.866700	0.411000	        0.160000	        0.250000	        0.410000	        0.650000	        0.870000	        6.619656	       15.011657	       89.532175	      916.882434	     3711.152542
Mayport,FL                         	-81.431700	30.395000	0.716000	        0.450000	        0.540000	        0.720000	        0.970000	        1.190000	      757.006634	     2061.164485	    17410.965501	    18262.500000	    18262.500000
Mazatlan                           	-106.421700	23.198300	0.627000	        0.380000	        0.470000	        0.630000	        0.870000	        1.090000	     1380.692221	     3120.676896	    16845.833790	    18262.500000	    18262.500000
Melville Bay                       	136.700000	-12.216667	0.557000	        0.260000	        0.370000	        0.560000	        0.810000	        1.040000	       49.565172	      131.841874	      637.238248	     4193.620894	    15243.507428
Mera, Japan                        	139.833300	34.916700	0.832000	        0.540000	        0.640000	        0.830000	        1.100000	        1.320000	      593.507498	     2917.874052	    18262.500000	    18262.500000	    18262.500000
Mera                               	139.833300	34.916700	0.832000	        0.540000	        0.640000	        0.830000	        1.100000	        1.320000	      484.450985	     2098.167608	    18262.500000	    18262.500000	    18262.500000
MERA                               	139.816700	34.916700	0.832000	        0.540000	        0.640000	        0.830000	        1.100000	        1.320000	      449.818646	     2001.014686	    18262.500000	    18262.500000	    18262.500000
messina                            	15.563300	38.196200	0.573000	        0.230000	        0.360000	        0.570000	        0.840000	        1.060000	     1553.279059	    16832.569294	    18262.500000	    18262.500000	    18262.500000
Midway, USA                        	-177.366700	28.216700	0.660000	        0.380000	        0.480000	        0.660000	        0.930000	        1.180000	        5.167500	       10.524653	       57.942357	     1987.075149	    18262.500000
Midway                             	-177.366700	28.216700	0.660000	        0.380000	        0.480000	        0.660000	        0.930000	        1.180000	       36.602457	       95.278224	      887.989182	    18262.500000	    18262.500000
Milford Haven                      	-5.014290	51.702230	0.588000	        0.320000	        0.420000	        0.590000	        0.840000	        1.050000	      106.180725	      183.950326	      445.961909	     1097.811489	     1998.959460
Millport                           	-4.905830	55.749640	0.400000	        0.120000	        0.220000	        0.400000	        0.660000	        0.860000	        2.276971	        3.806366	       12.383918	       60.334580	      162.631945
Milner Bay                         	136.500000	-13.833333	0.569000	        0.280000	        0.380000	        0.570000	        0.820000	        1.040000	        2.395663	        4.082579	       14.657357	      108.336808	      519.353897
Mina Sulman                        	50.600000	26.233300	0.492000	        0.200000	        0.310000	        0.490000	        0.740000	        0.950000	       19.443899	       80.231552	     1179.514183	    18262.500000	    18262.500000
MISUMI                             	130.450000	32.616700	0.690000	        0.430000	        0.520000	        0.690000	        0.930000	        1.150000	      391.351039	      692.998842	     2050.589967	     9751.136242	    18262.500000
Miyakejima                         	139.481700	34.066700	1.161000	        0.860000	        0.960000	        1.160000	        1.430000	        1.650000	     3217.567322	     9290.143881	    18262.500000	    18262.500000	    18262.500000
MIYAKO                             	141.983300	39.650000	0.656000	        0.330000	        0.440000	        0.660000	        0.930000	        1.150000	      900.041020	     3991.793322	    18262.500000	    18262.500000	    18262.500000
Mokuoloe                           	-157.800000	21.433300	0.662000	        0.390000	        0.480000	        0.660000	        0.930000	        1.180000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
MONACO_FONTVIEILLE                 	7.421500	43.728800	0.453000	        0.200000	        0.290000	        0.450000	        0.690000	        0.890000	      176.734464	      935.861027	    18262.500000	    18262.500000	    18262.500000
Montauk,NY                         	-71.960000	41.048300	0.845000	        0.510000	        0.630000	        0.840000	        1.130000	        1.360000	        3.104483	        5.410254	       19.933800	      202.924887	     2413.254438
MONTAUK                            	-71.960000	41.048300	0.845000	        0.510000	        0.630000	        0.850000	        1.130000	        1.360000	        2.686603	        4.413701	       14.689339	      131.452111	     1573.385856
Monterey,CA                        	-121.888300	36.605000	0.476000	        0.250000	        0.330000	        0.480000	        0.710000	        0.950000	      142.464965	      335.678101	     1728.855829	    18262.500000	    18262.500000
Mossel Bay                         	22.133300	-34.183300	0.621000	        0.390000	        0.470000	        0.620000	        0.840000	        1.040000	      234.587173	      457.395590	     1547.652997	     8940.925113	    18262.500000
Mourilyan Harbour                  	146.083333	-17.583333	0.589000	        0.350000	        0.430000	        0.590000	        0.830000	        1.040000	      144.301102	      306.731418	     1152.683099	     6748.588521	    18262.500000
MUROTOMISAKI                       	134.166700	33.266700	1.115000	        0.830000	        0.930000	        1.120000	        1.380000	        1.600000	       11.233109	       41.258217	     1000.203797	    18262.500000	    18262.500000
Nagasaki, Japan                    	129.866700	32.733300	0.624000	        0.360000	        0.450000	        0.620000	        0.870000	        1.090000	      538.756878	     1021.669893	     3802.894201	    18262.500000	    18262.500000
Nagasaki                           	129.866700	32.733300	0.624000	        0.360000	        0.450000	        0.620000	        0.870000	        1.090000	      316.918138	      644.624407	     2547.189546	    18262.500000	    18262.500000
NAGASAKI                           	129.866700	32.733300	0.624000	        0.360000	        0.450000	        0.620000	        0.870000	        1.090000	      385.684732	      737.938451	     2805.883674	    18262.500000	    18262.500000
NAGOYA                             	136.883300	35.083300	0.654000	        0.360000	        0.470000	        0.650000	        0.920000	        1.140000	        4.816560	        9.094961	       39.874067	      423.442401	     2432.013352
Naha, Japan                        	127.666700	26.216700	0.658000	        0.350000	        0.460000	        0.660000	        0.920000	        1.150000	      208.982039	      669.964253	     5820.569217	    18262.500000	    18262.500000
Naha                               	127.666700	26.216700	0.658000	        0.350000	        0.460000	        0.660000	        0.920000	        1.150000	      124.494407	      384.777778	     3279.015126	    18262.500000	    18262.500000
NAHA                               	127.666700	26.200000	0.658000	        0.350000	        0.460000	        0.660000	        0.920000	        1.150000	      131.443279	      391.642810	     3314.716387	    18262.500000	    18262.500000
Nakano Shima                       	129.841700	29.841700	0.715000	        0.430000	        0.540000	        0.710000	        0.970000	        1.190000	       97.086870	      306.499243	     2429.751188	    18262.500000	    18262.500000
NANTES_USINE_BRULEE                	-1.633700	47.193500	0.515000	        0.270000	        0.350000	        0.520000	        0.750000	        0.960000	       23.832785	       54.414836	      214.272915	      798.812788	     1661.536882
Nantucket,MA                       	-70.096700	41.285000	0.850000	        0.510000	        0.640000	        0.850000	        1.140000	        1.370000	        4.201551	        7.361857	       27.686148	      336.494440	     4605.591716
NANTUCKET ISLAND                   	-70.096700	41.285000	0.850000	        0.510000	        0.640000	        0.850000	        1.140000	        1.370000	       22.541583	       66.067774	      728.832346	    18262.500000	    18262.500000
Napier                             	176.916700	-39.483300	0.617000	        0.380000	        0.470000	        0.620000	        0.830000	        1.030000	     4382.555165	    11581.431111	    18262.500000	    18262.500000	    18262.500000
napoli                             	14.269300	40.840900	0.502000	        0.240000	        0.330000	        0.500000	        0.740000	        0.940000	      947.559021	     5281.408750	    18262.500000	    18262.500000	    18262.500000
Nauru                              	166.905000	-0.528300	0.624000	        0.360000	        0.460000	        0.620000	        0.880000	        1.120000	      284.188525	      871.813139	     4169.224048	    18262.500000	    18262.500000
Nauru-A                            	166.905000	-0.528300	0.624000	        0.360000	        0.460000	        0.620000	        0.880000	        1.120000	      574.853556	     1244.335717	     5935.774932	    18262.500000	    18262.500000
Nawiliwili, Kauai, Hawaii, USA     	-159.356700	21.955000	0.648000	        0.360000	        0.460000	        0.650000	        0.920000	        1.160000	     1460.695884	     8986.952432	    18262.500000	    18262.500000	    18262.500000
Nawiliwili                         	-159.350000	21.966700	0.648000	        0.360000	        0.460000	        0.650000	        0.920000	        1.160000	     1972.127978	    12291.753761	    18262.500000	    18262.500000	    18262.500000
Naze, Japan                        	129.500000	28.383300	0.869000	        0.510000	        0.650000	        0.870000	        1.160000	        1.390000	     1284.616708	     4189.406872	    18262.500000	    18262.500000	    18262.500000
Naze                               	129.495000	28.381700	0.869000	        0.510000	        0.650000	        0.870000	        1.160000	        1.390000	      707.743604	     2167.130352	    18262.500000	    18262.500000	    18262.500000
Neah Bay,WA                        	-124.616700	48.368300	0.141000	       -0.110000	       -0.020000	        0.140000	        0.390000	        0.610000	        0.041260	        0.649354	       14.765363	      133.031208	      435.273557
NEAH BAY                           	-124.611700	48.366700	0.141000	       -0.110000	       -0.020000	        0.140000	        0.390000	        0.610000	        0.075439	        0.646292	        9.729492	      105.827660	      360.349992
New London,CT                      	-72.086700	41.355000	0.798000	        0.470000	        0.590000	        0.800000	        1.080000	        1.310000	        2.431109	        3.443127	        7.699879	       31.209736	      135.768655
New York,NY                        	-74.015000	40.700000	0.820000	        0.510000	        0.620000	        0.820000	        1.090000	        1.310000	        4.770891	        7.757101	       23.141451	      133.214858	      612.140223
Newcastle                          	151.800000	-32.916667	0.574000	        0.350000	        0.420000	        0.570000	        0.790000	        0.990000	     1023.485598	     2285.051593	    13306.669587	    18262.500000	    18262.500000
Newhaven                           	0.057030	50.781780	0.575000	        0.280000	        0.390000	        0.570000	        0.830000	        1.040000	       49.048163	      106.504677	      377.149835	     1324.759851	     2924.531415
NEW LONDON                         	-72.090000	41.361400	0.798000	        0.470000	        0.590000	        0.800000	        1.080000	        1.310000	        2.849120	        4.340850	       11.404646	       58.282161	      289.981922
Newlyn, Cornwall                   	-5.541700	50.101700	0.562000	        0.300000	        0.390000	        0.560000	        0.810000	        1.020000	      131.431395	      250.516913	      688.731633	     2262.143840	     5780.820085
Newlyn                             	-5.542830	50.103000	0.562000	        0.300000	        0.390000	        0.560000	        0.810000	        1.020000	      122.731544	      235.268717	      651.177947	     2094.703757	     5120.875522
Newport,RI                         	-71.326700	41.505000	0.800000	        0.460000	        0.590000	        0.800000	        1.090000	        1.310000	       32.006640	       83.504529	      666.560663	    13332.494081	    18262.500000
NEWPORT                            	-71.326700	41.505000	0.800000	        0.460000	        0.590000	        0.800000	        1.090000	        1.310000	       20.571829	       50.621357	      373.425310	     7034.441539	    18262.500000
New Westminster,BC                 	-122.910000	49.200000	0.250000	        0.000000	        0.090000	        0.250000	        0.490000	        0.710000	        0.989771	        1.680114	        5.619252	       45.236692	      202.832117
NEW YORK ( THE BATTERY)            	-74.014200	40.700600	0.820000	        0.510000	        0.620000	        0.820000	        1.090000	        1.310000	        3.858057	        6.034648	       16.484258	       81.007123	      339.334011
Nishinoomote, Japan                	130.995000	30.731700	0.649000	        0.380000	        0.480000	        0.650000	        0.900000	        1.120000	       75.247413	      206.378322	     1032.218671	     9447.023697	    18262.500000
Nishinoomote                       	130.991700	30.735000	0.649000	        0.380000	        0.480000	        0.650000	        0.900000	        1.120000	      250.442442	      597.203154	     3593.634535	    18262.500000	    18262.500000
North Shields                      	-1.439780	55.007440	0.589000	        0.270000	        0.390000	        0.590000	        0.860000	        1.070000	       15.251335	       34.323572	      146.111193	      753.103822	     1840.796241
North Sydney,NS                    	-60.250000	46.216700	0.871000	        0.530000	        0.660000	        0.870000	        1.160000	        1.380000	      170.963830	      487.671268	     5923.628888	    18262.500000	    18262.500000
Noumea, New Caledonia              	166.436700	-22.291700	0.561000	        0.290000	        0.380000	        0.560000	        0.810000	        1.030000	     1484.399443	     5950.546037	    18262.500000	    18262.500000	    18262.500000
Noumea-A                           	166.436700	-22.291700	0.561000	        0.290000	        0.380000	        0.560000	        0.810000	        1.030000	     1399.149092	     5984.713863	    18262.500000	    18262.500000	    18262.500000
Nuku'alofa                         	-175.166700	-21.133300	0.628000	        0.330000	        0.440000	        0.630000	        0.890000	        1.120000	     2046.717275	     9784.070274	    18262.500000	    18262.500000	    18262.500000
Nuku Hiva                          	-140.081700	-8.930000	0.580000	        0.280000	        0.390000	        0.580000	        0.840000	        1.080000	     1230.214964	     6162.538811	    18262.500000	    18262.500000	    18262.500000
Ny-Alesund, Norway                 	11.950000	78.933000	-0.841000	       -1.430000	       -1.230000	       -0.840000	       -0.380000	       -0.060000	        0.000162	        0.000485	        0.007717	        0.205045	        0.482615
Ny-Alesund                         	11.950000	78.933300	-0.841000	       -1.430000	       -1.230000	       -0.840000	       -0.380000	       -0.060000	        0.000170	        0.000674	        0.029956	        0.261769	        0.415576
Ofunato, Japan                     	141.716700	39.066700	0.957000	        0.610000	        0.740000	        0.960000	        1.240000	        1.470000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Ofunato                            	141.750000	39.016700	0.957000	        0.610000	        0.740000	        0.960000	        1.240000	        1.470000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
OFUNATO                            	141.750000	39.016700	0.957000	        0.610000	        0.740000	        0.960000	        1.240000	        1.470000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
OKADA                              	139.383300	34.783300	0.377000	        0.090000	        0.190000	        0.380000	        0.640000	        0.870000	        6.135075	       28.582900	      611.852359	    18262.500000	    18262.500000
OlandsNorraUdde                    	17.097200	57.366100	0.358000	        0.080000	        0.190000	        0.360000	        0.600000	        0.800000	        6.563191	       22.664710	      120.593168	      894.028686	     3821.410638
OMAEZAKI                           	138.216700	34.616700	1.212000	        0.930000	        1.030000	        1.210000	        1.480000	        1.700000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
ONAHAMA                            	140.900000	36.933300	0.344000	        0.030000	        0.140000	        0.340000	        0.620000	        0.840000	        1.500165	        5.235035	       88.879617	     5757.996557	    18262.500000
OSAKA                              	135.433300	34.650000	0.901000	        0.630000	        0.720000	        0.900000	        1.160000	        1.380000	        4.925062	        9.202133	       36.712341	      419.387311	     4634.260592
Oskarshamn                         	16.478100	57.275000	0.367000	        0.090000	        0.200000	        0.370000	        0.610000	        0.810000	        7.917967	       27.603473	      158.366206	     1397.203030	     6769.556851
Oslo                               	10.734400	59.908600	0.162000	       -0.110000	       -0.010000	        0.160000	        0.410000	        0.610000	        0.459977	        0.927491	        2.944450	       17.097411	       51.146900
OULU                               	25.418200	65.040300	-0.200000	       -0.490000	       -0.380000	       -0.200000	        0.040000	        0.240000	        0.001490	        0.015556	        0.245906	        1.894472	        7.641640
OURA                               	130.216700	32.983300	0.607000	        0.350000	        0.440000	        0.610000	        0.850000	        1.070000	       63.509868	      125.066707	      460.291110	     1733.990268	     4710.836560
OWASE                              	136.216700	34.066700	0.382000	        0.090000	        0.190000	        0.380000	        0.650000	        0.860000	        1.964035	        3.651573	       21.616454	      439.835074	     4566.691516
Pago Pago                          	-170.683300	-14.283300	0.755000	        0.470000	        0.570000	        0.750000	        1.020000	        1.250000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Pago Pago, American Samoa, USA     	-170.690000	-14.280000	0.755000	        0.470000	        0.570000	        0.750000	        1.020000	        1.250000	    18262.500000	    18262.500000	    18262.500000	    18262.500000	    18262.500000
Paita-B                            	-81.166700	-5.083300	0.518000	        0.250000	        0.340000	        0.520000	        0.760000	        0.980000	       34.666334	      133.686070	     1489.640898	    18262.500000	    18262.500000
Papeete-B, French Polynesia        	-149.566700	-17.525000	0.572000	        0.320000	        0.410000	        0.570000	        0.810000	        1.040000	       22.413526	      713.202141	    18262.500000	    18262.500000	    18262.500000
Papeete-B                          	-149.566700	-17.525000	0.572000	        0.320000	        0.410000	        0.570000	        0.810000	        1.040000	       10.193919	       73.598853	    18262.500000	    18262.500000	    18262.500000
Patricia Bay,BC                    	-123.451500	48.653600	0.340000	        0.090000	        0.170000	        0.340000	        0.580000	        0.810000	        7.627008	       22.701101	      133.997528	      773.559812	     3877.120953
Penang                             	100.346700	5.421700	0.492000	        0.190000	        0.300000	        0.490000	        0.750000	        0.980000	      112.206826	      436.537360	     2429.424488	    18262.500000	    18262.500000
Penrhyn, Cook Islands              	-158.053300	-8.976700	0.594000	        0.320000	        0.420000	        0.590000	        0.850000	        1.090000	      242.342183	     6946.171977	    18262.500000	    18262.500000	    18262.500000
Penrhyn                            	-158.053300	-8.976700	0.594000	        0.320000	        0.420000	        0.590000	        0.850000	        1.090000	       13.260318	      166.204546	    18262.500000	    18262.500000	    18262.500000
Pensacola,FL                       	-87.213300	30.403300	0.682000	        0.400000	        0.500000	        0.680000	        0.940000	        1.160000	        1.534585	        1.880700	        3.115036	        8.778446	       35.925579
PENSACOLA                          	-87.211200	30.404400	0.682000	        0.400000	        0.500000	        0.680000	        0.940000	        1.160000	        1.487728	        1.857318	        3.288964	       11.466881	       68.472391
PHILADELPHIA (PIER 9N)             	-75.141700	39.933300	0.811000	        0.510000	        0.620000	        0.810000	        1.080000	        1.300000	        7.311164	       18.686056	      133.698463	     2292.066373	    18262.500000
PIETARSAARI                        	22.689600	63.708600	-0.290000	       -0.580000	       -0.470000	       -0.290000	       -0.040000	        0.160000	        0.000386	        0.003659	        0.115759	        2.741719	        9.727583
Pohnpei-B, Carolines               	158.243300	6.986700	0.659000	        0.370000	        0.480000	        0.660000	        0.920000	        1.170000	        4.396428	       23.517414	     2889.703699	    18262.500000	    18262.500000
Pohnpei-B                          	158.243300	6.986700	0.659000	        0.370000	        0.480000	        0.660000	        0.920000	        1.170000	     2647.929513	     8521.662835	    18262.500000	    18262.500000	    18262.500000
Point Lonsdale                     	144.616667	-38.300000	0.485000	        0.260000	        0.340000	        0.480000	        0.690000	        0.880000	      154.558392	      358.930121	     1773.785096	    17952.716814	    18262.500000
Point Atkinson,BC                  	-123.253000	49.337000	0.363000	        0.110000	        0.200000	        0.360000	        0.610000	        0.830000	        8.628713	       22.529503	      113.124841	      593.287185	     2450.117232
Ponta Delgada                      	-25.671700	37.735000	0.598000	        0.290000	        0.400000	        0.600000	        0.870000	        1.100000	      637.245157	     1998.865832	    18262.500000	    18262.500000	    18262.500000
Port Adelaide inner                	138.500000	-34.850000	0.561000	        0.350000	        0.420000	        0.560000	        0.770000	        0.970000	       23.498292	       41.260844	      122.162512	      447.261662	     1040.835920
Port Adelaide outer                	138.483333	-34.783333	0.561000	        0.350000	        0.420000	        0.560000	        0.770000	        0.970000	       25.320714	       44.005401	      132.398815	      507.090761	     1252.213525
Port Angeles, WA                   	-123.440000	48.125000	0.327000	        0.070000	        0.160000	        0.330000	        0.570000	        0.790000	        3.328350	        8.429315	       55.046655	      395.611185	     1687.120881
Port-aux-Basques,NF                	-59.133300	47.566700	0.788000	        0.450000	        0.580000	        0.790000	        1.070000	        1.300000	      225.805653	      640.922118	     6495.799689	    18262.500000	    18262.500000
