station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
Ceuta                              	-5.316700	35.900000	0.165000	        0.050000	        0.090000	        0.160000	        0.250000	        0.320000	        5.940001	       16.295467	       87.639225	      420.033382	     1083.199161
ceuta                              	-5.316700	35.900000	0.165000	        0.050000	        0.090000	        0.160000	        0.250000	        0.320000	        6.578354	       18.607183	       97.267606	      446.414971	     1220.810549
Charchanga                         	91.050000	22.216700	0.236000	        0.100000	        0.150000	        0.240000	        0.340000	        0.410000	        1.899823	        2.799862	        6.468567	       18.060005	       37.028014
Charleston,OR                      	-124.321700	43.345000	0.130000	        0.060000	        0.080000	        0.130000	        0.200000	        0.270000	        2.622305	        3.846130	        8.531045	       24.086222	       48.724283
Charleston,SC                      	-79.925000	32.781700	0.323000	        0.200000	        0.250000	        0.320000	        0.410000	        0.490000	        5.782776	        8.548656	       18.797235	       50.608483	      100.020206
CHARLESTON I                       	-79.925000	32.781700	0.323000	        0.200000	        0.250000	        0.320000	        0.410000	        0.490000	        6.054850	        9.173702	       20.880969	       59.403221	      121.479202
Charlotte Amalie                   	-64.920000	18.335000	0.215000	        0.120000	        0.150000	        0.220000	        0.300000	        0.370000	        2.361633	        3.630043	       10.836067	       85.673679	      817.258378
Charlottetown,PEI                  	-63.116700	46.233300	0.359000	        0.170000	        0.250000	        0.360000	        0.480000	        0.570000	        3.363193	        5.363457	       12.741943	       35.711342	       70.165789
CHERBOURG                          	-1.635500	49.651400	0.194000	        0.050000	        0.110000	        0.190000	        0.290000	        0.370000	        8.563060	       24.423705	       78.221818	      191.023054	      296.449388
Chesapeake BBT                     	-76.113300	36.966700	0.389000	        0.240000	        0.300000	        0.390000	        0.500000	        0.570000	        3.306910	        5.105126	       11.649467	       32.624825	       69.184186
Chichijima, Japan                  	142.183300	27.100000	0.270000	        0.160000	        0.200000	        0.270000	        0.360000	        0.430000	        2.666937	        4.814686	       19.186983	      143.840601	      590.614916
Chichijima                         	142.183300	27.100000	0.270000	        0.160000	        0.200000	        0.270000	        0.360000	        0.430000	        5.370959	        9.761962	       31.095288	      123.581104	      307.428238
CHICHIJIMA                         	142.200000	27.100000	0.270000	        0.160000	        0.200000	        0.270000	        0.360000	        0.430000	        4.759732	        8.623632	       27.002781	      108.935628	      288.877664
CHOSHIGYOKO                        	140.866700	35.750000	0.225000	        0.110000	        0.150000	        0.220000	        0.320000	        0.390000	        1.852138	        2.515959	        5.199790	       16.367451	       46.203023
Christmas-B, Line Is. Kiribati     	-157.471700	1.981700	0.193000	        0.110000	        0.140000	        0.190000	        0.270000	        0.340000	        4.870324	       10.808880	       52.023336	      386.973876	     1496.455776
Christmas-B                        	-157.471700	1.981700	0.193000	        0.110000	        0.140000	        0.190000	        0.270000	        0.340000	        6.134955	       12.948146	       55.649538	      381.050100	     1345.868828
Churchill, Canada                  	-94.183300	58.766600	-0.217000	       -0.400000	       -0.330000	       -0.220000	       -0.100000	       -0.010000	        0.023369	        0.094287	        0.299077	        0.608747	        0.948017
Churchill                          	-94.200000	58.783300	-0.217000	       -0.400000	       -0.330000	       -0.220000	       -0.100000	       -0.010000	        0.010665	        0.049442	        0.196494	        0.508800	        0.939495
Chuuk                              	151.850000	7.450000	0.195000	        0.100000	        0.140000	        0.190000	        0.280000	        0.350000	        3.554712	        6.992415	       33.032061	      348.714854	     1284.420541
Cocos                              	96.883300	-12.116700	0.212000	        0.120000	        0.150000	        0.210000	        0.290000	        0.360000	       39.487522	       83.644424	      268.048641	      831.350540	     1803.981094
Cooktown                           	145.250000	-15.466667	0.194000	        0.110000	        0.140000	        0.190000	        0.270000	        0.330000	        7.063904	       12.670981	       34.058722	       95.740233	      179.960141
CORDEMAIS                          	-1.889800	47.277200	0.186000	        0.060000	        0.110000	        0.190000	        0.280000	        0.350000	        3.176188	        6.230914	       21.148817	       70.872072	      141.552517
CORDOVA                            	-145.753000	60.558300	0.223000	        0.110000	        0.150000	        0.220000	        0.310000	        0.380000	       14.021907	       25.158274	       63.050185	      143.459617	      218.078972
Cordova-B,Alaska                   	-145.753300	60.558300	0.223000	        0.110000	        0.150000	        0.220000	        0.310000	        0.380000	        5.508504	        8.745253	       20.818236	       50.821076	       85.616062
Corpus Cristi,TX                   	-97.216700	27.580000	0.369000	        0.250000	        0.290000	        0.360000	        0.460000	        0.530000	        1.115812	        1.234029	        1.796366	        5.424327	       26.699990
coruna                             	-8.400000	43.366700	0.234000	        0.100000	        0.150000	        0.230000	        0.330000	        0.410000	       13.146614	       27.626852	       77.681660	      194.307385	      317.511082
Coruna                             	-8.397700	43.368301	0.234000	        0.100000	        0.150000	        0.230000	        0.330000	        0.410000	       13.264473	       27.694187	       77.447192	      193.831747	      317.264453
Cox's Bazaar                       	91.833300	21.450000	0.141000	        0.000000	        0.050000	        0.140000	        0.240000	        0.320000	        1.009513	        1.306705	        2.306958	        5.776684	       13.306794
Crescent City,CA                   	-124.183300	41.745000	0.065000	        0.000000	        0.020000	        0.070000	        0.140000	        0.200000	        0.966559	        1.289207	        2.396597	        6.226570	       12.355676
Crescent City, California          	-124.183300	41.745000	0.065000	        0.000000	        0.020000	        0.070000	        0.140000	        0.200000	        0.956891	        1.349563	        2.816573	        8.365926	       17.629751
CRESCENT CITY                      	-124.183000	41.745000	0.065000	        0.000000	        0.020000	        0.070000	        0.140000	        0.200000	        0.973422	        1.218960	        2.037271	        4.702846	        9.001907
Cristobal                          	-79.915000	9.355000	0.242000	        0.140000	        0.170000	        0.240000	        0.330000	        0.400000	       82.445676	      260.583500	     2355.508408	    18262.500000	    18262.500000
Cromer                             	1.301640	52.934360	0.250000	        0.080000	        0.150000	        0.250000	        0.370000	        0.450000	        2.416135	        4.088477	       11.199626	       32.849230	       64.130405
Cuxhaven                           	8.716700	53.866700	0.247000	        0.110000	        0.160000	        0.250000	        0.350000	        0.420000	        1.434209	        1.657364	        2.213298	        3.155079	        4.079568
Darwin                             	130.850000	-12.466667	0.189000	        0.090000	        0.130000	        0.190000	        0.270000	        0.330000	       14.914088	       24.976919	       56.461363	      122.358811	      191.525933
DEGERBY                            	20.384800	60.031900	-0.010000	       -0.140000	       -0.090000	       -0.010000	        0.080000	        0.150000	        0.009344	        0.104325	        1.499582	        8.670164	       23.108030
Delfzijl                           	6.933100	53.326400	0.234000	        0.080000	        0.140000	        0.230000	        0.340000	        0.410000	        1.257200	        1.429436	        1.879709	        2.744648	        3.806137
Den Helder                         	4.746400	52.965000	0.217000	        0.080000	        0.130000	        0.220000	        0.320000	        0.390000	        1.543750	        1.974636	        3.309421	        6.397917	       10.587529
Devonport                          	-4.185250	50.368390	0.202000	        0.060000	        0.120000	        0.200000	        0.300000	        0.370000	        4.693515	       10.271966	       36.744612	      115.145643	      209.347372
DIEPPE                             	1.084500	49.929200	0.260000	        0.120000	        0.170000	        0.260000	        0.360000	        0.430000	       62.089217	      108.697681	      215.627813	      378.164235	      512.416422
DONGES                             	-2.088300	47.305700	0.186000	        0.060000	        0.110000	        0.190000	        0.280000	        0.350000	        2.486674	        4.213429	       11.125311	       31.141160	       56.690735
Dongfang                           	108.616700	19.100000	0.187000	       -0.030000	        0.050000	        0.190000	        0.330000	        0.430000	        0.734928	       11.332649	       96.228393	      329.606435	      589.361780
Dover                              	1.318060	51.116940	0.228000	        0.080000	        0.140000	        0.230000	        0.330000	        0.410000	        2.161198	        3.390716	        7.773238	       19.335051	       34.057124
Duck, N.C.                         	-75.740000	36.183300	0.373000	        0.220000	        0.280000	        0.370000	        0.480000	        0.560000	        5.032667	       10.529664	       38.331016	      158.159818	      382.377803
Duck Pier,NC                       	-75.740000	36.183300	0.373000	        0.220000	        0.280000	        0.370000	        0.480000	        0.560000	        4.508538	        7.703925	       21.025741	       71.319345	      170.461913
DUNKERQUE                          	2.366700	51.048100	0.220000	        0.080000	        0.130000	        0.220000	        0.320000	        0.390000	        1.828181	        2.587829	        5.196459	       12.076145	       21.874409
Durban, South Africa               	31.050000	-29.866700	0.177000	        0.100000	        0.130000	        0.180000	        0.250000	        0.300000	        5.544299	        9.723833	       26.974699	       86.677731	      182.236801
Durban                             	31.050000	-29.866700	0.177000	        0.100000	        0.130000	        0.180000	        0.250000	        0.300000	        4.179925	        6.946904	       18.332829	       62.808502	      141.215649
Dutch Harbor-B,AK                  	-166.536700	53.880000	-0.070000	       -0.150000	       -0.130000	       -0.070000	        0.010000	        0.080000	        0.002343	        0.039880	        0.926068	       10.543090	       22.927684
East London                        	27.916700	-33.016700	0.200000	        0.090000	        0.130000	        0.200000	        0.290000	        0.350000	        9.498080	       19.111308	       60.780963	      175.677096	      304.555875
Easter-C                           	-109.448300	-27.150000	0.143000	        0.060000	        0.090000	        0.140000	        0.220000	        0.280000	        1.462487	        1.791785	        2.980556	        6.900093	       15.238549
Eastport,ME                        	-66.985000	44.903300	0.303000	        0.110000	        0.190000	        0.300000	        0.430000	        0.520000	       10.086661	       26.578039	       84.510134	      223.917967	      374.268877
EASTPORT                           	-66.982900	44.904600	0.303000	        0.110000	        0.190000	        0.300000	        0.430000	        0.520000	       10.114030	       26.326917	       85.452830	      230.988142	      384.904938
Eden                               	149.900000	-37.066667	0.170000	        0.070000	        0.100000	        0.170000	        0.250000	        0.310000	        4.049727	        7.873720	       30.130703	      121.488857	      281.289448
Enewetok-A                         	162.386700	11.430000	0.195000	        0.100000	        0.130000	        0.200000	        0.280000	        0.350000	       92.576918	      205.882298	      705.704705	     2134.740396	     4862.883043
Ensenada                           	-116.633300	31.850000	0.167000	        0.100000	        0.120000	        0.170000	        0.240000	        0.300000	       77.452578	      120.320186	      253.018452	      569.118326	      943.729201
Esbjerg                            	8.433300	55.466700	0.216000	        0.060000	        0.120000	        0.220000	        0.320000	        0.400000	        1.317647	        1.601778	        2.327898	        3.668877	        5.089035
Esmeraldas                         	-79.646700	0.991700	0.168000	        0.080000	        0.110000	        0.170000	        0.240000	        0.310000	        7.945061	       14.293493	       41.842631	      125.160350	      229.202084
Esperance                          	121.900000	-33.866667	0.181000	        0.090000	        0.120000	        0.180000	        0.260000	        0.320000	        5.007757	        8.938218	       26.342327	       83.838176	      166.913435
Faraday                            	-64.266700	-65.250000	0.012000	       -0.330000	       -0.160000	        0.010000	        0.130000	        0.200000	        0.002610	        0.057036	        2.405719	       12.238257	       31.083077
Felixstowe                         	1.348390	51.956750	0.225000	        0.060000	        0.130000	        0.220000	        0.340000	        0.410000	        1.485572	        2.046061	        4.195886	       11.618903	       27.466271
Fernandina Beach                   	-81.466700	30.671700	0.283000	        0.170000	        0.210000	        0.280000	        0.370000	        0.440000	        8.191525	       13.658749	       34.665176	       99.496673	      192.205990
Fishguard                          	-4.983330	52.013780	0.220000	        0.080000	        0.130000	        0.220000	        0.320000	        0.390000	        8.691292	       19.266938	       55.610030	      136.530251	      214.939250
Forsmark                           	18.210800	60.408600	-0.064000	       -0.190000	       -0.140000	       -0.060000	        0.030000	        0.090000	        0.035286	        0.161422	        0.555042	        1.313807	        2.573993
Fort Denison                       	151.233333	-33.850000	0.174000	        0.080000	        0.110000	        0.170000	        0.250000	        0.310000	       11.249349	       22.893621	       71.012239	      210.891893	      393.367792
Fort Pulaski,GA                    	-80.901700	32.033300	0.324000	        0.210000	        0.250000	        0.320000	        0.410000	        0.490000	       21.087555	       34.929019	       89.549497	      253.631015	      477.374313
FortDenison                        	151.225600	-33.855000	0.174000	        0.080000	        0.110000	        0.170000	        0.250000	        0.310000	       11.430710	       23.060185	       70.887538	      210.349580	      390.799840
FORT PULASKI                       	-80.901700	32.033300	0.324000	        0.210000	        0.250000	        0.320000	        0.410000	        0.480000	       55.530053	       96.307027	      246.860589	      640.809024	     1127.084460
FREEPORT                           	-95.308300	28.948300	0.508000	        0.390000	        0.440000	        0.510000	        0.600000	        0.670000	        1.599348	        2.028904	        3.499634	        8.929141	       24.231548
Fremantle                          	115.733333	-32.050000	0.185000	        0.090000	        0.120000	        0.190000	        0.260000	        0.330000	        3.614347	        5.468780	       12.642286	       32.934718	       60.561958
French Frigate-A                   	-166.288300	23.868300	0.212000	        0.110000	        0.150000	        0.210000	        0.300000	        0.370000	       16.031607	       36.577019	      172.321814	     1068.934365	     3827.651125
French Frigate Shoal, USA          	-166.290000	23.866700	0.212000	        0.110000	        0.150000	        0.210000	        0.300000	        0.370000	       16.354016	       37.940715	      175.118281	     1077.468811	     3926.612675
FUKAURA                            	139.933300	40.650000	0.191000	       -0.050000	        0.040000	        0.190000	        0.350000	        0.460000	        0.206954	        3.571400	      105.042438	     1382.788363	     5879.686438
FUKUE                              	128.850000	32.700000	0.167000	        0.080000	        0.110000	        0.170000	        0.240000	        0.310000	       17.889615	       32.457330	       88.267757	      227.751783	      390.145462
Fulford Harbour,BC                 	-123.451000	48.769000	0.090000	        0.020000	        0.040000	        0.090000	        0.160000	        0.220000	        1.435326	        2.093858	        4.792855	       14.356273	       29.549221
Funafuti, Tuvalu                   	179.195000	-8.525000	0.215000	        0.110000	        0.140000	        0.210000	        0.300000	        0.380000	       27.813762	       63.543412	      212.747651	      597.808124	     1080.772627
Funafuti-A                         	179.195000	-8.525000	0.215000	        0.110000	        0.140000	        0.220000	        0.300000	        0.380000	       27.187391	       62.975374	      216.576704	      628.198680	     1176.316454
Funchal-B                          	-16.906700	32.640000	0.227000	        0.070000	        0.130000	        0.230000	        0.340000	        0.420000	       30.853346	       87.803622	      318.900548	      891.411507	     1896.545279
Furuogrund                         	21.230600	64.915800	-0.190000	       -0.330000	       -0.270000	       -0.190000	       -0.090000	       -0.030000	        0.003360	        0.028310	        0.167358	        0.461216	        0.749746
Galveston,P.Pier                   	-94.790000	29.286700	0.454000	        0.340000	        0.380000	        0.450000	        0.540000	        0.610000	        1.360749	        1.557035	        2.080351	        3.349463	        5.671895
Galveston,Pier 21                  	-94.793300	29.310000	0.451000	        0.340000	        0.380000	        0.450000	        0.540000	        0.610000	        1.256072	        1.384840	        1.718582	        2.481472	        3.746256
GALVESTON I, PLEASURE PIER, TX     	-94.789400	29.285300	0.454000	        0.340000	        0.380000	        0.450000	        0.540000	        0.610000	        1.294690	        1.450942	        1.882473	        2.892419	        4.699094
GALVESTON II, PIER 21, TX          	-94.793300	29.310000	0.451000	        0.340000	        0.380000	        0.450000	        0.540000	        0.610000	        1.269050	        1.431790	        1.897152	        3.138701	        5.652518
Gan                                	73.151700	-0.686700	0.197000	        0.110000	        0.140000	        0.200000	        0.270000	        0.340000	      174.651599	      335.663964	     1000.400990	     4011.151218	    11897.237798
